step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,D,0.025069489927910027,-0.021723497519513302,1.0482707372708582,-0.051616729679234474,0.0033459924084329185,1.0733402271988357,-1.0530944795025228,2.1175852585856705e-05,0.025069489927910027,-0.021723497519513302,1.0482707372708582,-0.051616729679234474,0.0033459924084329185,1.0733402271988357,-1.0530944795025228,2.1175852585856705e-05,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,O,-0.033523973547294084,0.042412310405827824,0.044007089793078435,0.9471045733484162,0.00888833685855217,0.010483116245834756,0.827161199602287,5.007396360238466e-05,-0.033523973547294084,0.042412310405827824,0.044007089793078435,0.9471045733484162,0.00888833685855217,0.010483116245834756,0.827161199602287,5.007396360238466e-05,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,1,D,-0.006088716018315399,0.01848307332238308,0.9787486323069262,0.008857010389040187,0.012394357304057468,0.9726599162885727,-0.9944634112586321,2.6597886290074917e-06,-0.006088716018315399,0.01848307332238308,0.9787486323069262,0.008857010389040187,0.012394357304057468,0.9726599162885727,-0.9944634112586321,2.6597886290074917e-06,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,1,O,0.03494505413257043,-0.021213560669223863,0.018506249005353914,0.9677622575312994,0.013731493463347677,0.05345130313791202,1.005414623327721,6.135639152371335e-05,0.03494505413257043,-0.021213560669223863,0.018506249005353914,0.9677622575312994,0.013731493463347677,0.05345130313791202,1.005414623327721,6.135639152371335e-05,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,2,D,0.024269778989995272,-0.0001204549263600363,0.9886206741122365,-0.01276999817586244,0.0241493240636263,1.0128904531022243,-0.9770004383717505,-1.1139377599253802e-05,0.024269778989995272,-0.0001204549263600363,0.9886206741122365,-0.01276999817586244,0.0241493240636263,1.0128904531022243,-0.9770004383717505,-1.1139377599253802e-05,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,2,O,-0.004730150133959721,0.011015483971729856,-0.0003691829322846063,0.9940838490945212,0.00628533383777391,-0.005099333066245548,0.9787073979211054,2.752117671397025e-05,-0.004730150133959721,0.011015483971729856,-0.0003691829322846063,0.9940838490945212,0.00628533383777391,-0.005099333066245548,0.9787073979211054,2.752117671397025e-05,0.0015238800551742315,2.860300329921017e-10,8.112337673082948e-05,4.222809879550482e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
1,0,D,0.025069489927910027,-0.021723497519513302,1.0482707372708582,-0.051616729679234474,0.0033459924084329185,1.0733402271988357,-1.0530944795025228,2.1175852585856705e-05,0.025069489927910027,-0.021723497519513302,1.0482707372708582,-0.051616729679234474,0.0033459924084329185,1.0733402271988357,-1.0530944795025228,2.1175852585856705e-05,0.001569993793964386,2.810324195579028e-10,9.091130050364882e-05,4.5178516483446174e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,0,O,-0.033523973547294084,0.042412310405827824,0.044007089793078435,0.9471045733484162,0.00888833685855217,0.010483116245834756,0.827161199602287,5.007396360238466e-05,-0.033523973547294084,0.042412310405827824,0.044007089793078435,0.9471045733484162,0.00888833685855217,0.010483116245834756,0.827161199602287,5.007396360238466e-05,0.001569993793964386,2.810324195579028e-10,9.091130050364882e-05,4.5178516483446174e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,1,D,-0.006088716018315399,0.01848307332238308,0.9787486323069262,0.008857010389040187,0.012394357304057468,0.9726599162885727,-0.9944634112586321,2.6597886290074917e-06,-0.006088716018315399,0.01848307332238308,0.9787486323069262,0.008857010389040187,0.012394357304057468,0.9726599162885727,-0.9944634112586321,2.6597886290074917e-06,0.001569993793964386,2.810324195579028e-10,9.091130050364882e-05,4.5178516483446174e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,1,O,0.03494505413257043,-0.021213560669223863,0.018506249005353914,0.9677622575312994,0.013731493463347677,0.05345130313791202,1.005414623327721,6.135639152371335e-05,0.03494505413257043,-0.021213560669223863,0.018506249005353914,0.9677622575312994,0.013731493463347677,0.05345130313791202,1.005414623327721,6.135639152371335e-05,0.001569993793964386,2.810324195579028e-10,9.091130050364882e-05,4.5178516483446174e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
