step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std
0,0,D,0.0011665475821152071,-0.014617615004591578,0.9810777406360189,0.03237332678647098,-0.013451067422513716,0.982244288218181,-0.9329202512628918,0.0,0.0011665475821152071,-0.014617615004591578,0.9810777406360189,0.03237332678647098,-0.013451067422513716,0.982244288218181,-0.9329202512628918,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,O,-0.007833637241644542,-0.019213999536344062,-0.06535592654635614,1.092403563324377,-0.027047636778018913,-0.07318956378796404,1.169139852165357,0.0,-0.007833637241644542,-0.019213999536344062,-0.06535592654635614,1.092403563324377,-0.027047636778018913,-0.07318956378796404,1.169139852165357,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,D,0.03765689239938008,-0.03329881644285061,0.9712025271420053,0.024439396901477894,0.004358075956516563,1.0088594195413823,-0.8758074213982627,0.0,0.03765689239938008,-0.03329881644285061,0.9712025271420053,0.024439396901477894,0.004358075956516563,1.0088594195413823,-0.8758074213982627,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,O,-0.027545242508918932,-0.0020230255360498967,0.021241508720513447,1.008326759324457,-0.029568268044967677,-0.006303733788406651,0.9615630336310772,0.0,-0.027545242508918932,-0.0020230255360498967,0.021241508720513447,1.008326759324457,-0.029568268044967677,-0.006303733788406651,0.9615630336310772,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,D,0.026995626225777836,-0.021682789856070597,0.9723464399419162,0.022340723688361486,0.005312836369706364,0.9993420661677104,-0.9013273001717139,0.0,0.026995626225777836,-0.021682789856070597,0.9723464399419162,0.022340723688361486,0.005312836369706364,0.9993420661677104,-0.9013273001717139,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,O,-0.006117321702579351,-0.02048984457718739,0.0060367885874713645,1.0205703776922856,-0.026607166279762465,-8.053311510758387e-05,1.0289061119794283,0.0,-0.006117321702579351,-0.02048984457718739,0.0060367885874713645,1.0205703776922856,-0.026607166279762465,-8.053311510758387e-05,1.0289061119794283,0.0,0.0006554807769134641,1.0265586991575759e-10,0.0002374024479649961,7.400659945977495e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,D,-2.0432045162653596,2.0195401209574224,4.432573587338766,-3.408909192030857,-0.023664395307970848,2.3893690710734967,-11.904227416592441,0.0,-0.02916644975405583,0.018098346346480887,0.9970546054712033,0.014013497936431418,-0.011068103407552377,0.9678881557171621,-1.030305903635443,0.0,0.004417162388563156,1.790628895159685e-10,0.0008327999385073781,1.1279093631300086e-10,0.0048828125,0.0,0.0,0.0,0.9931640625,0.001953125,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.00390625,0.0,0.0,0.0,0.9931640625,0.0029296875,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
1,0,O,-1.5497266376992194,1.513788300724701,2.800915419955716,-1.7649770829811704,-0.03593833697455642,1.2511887822565508,-7.629407441360887,0.0,-0.07912946484127109,0.045557788655378406,-0.007632671586866979,1.0412043477727997,-0.03357167618586443,-0.08676213642812636,0.9241497658628707,0.0,0.004417162388563156,1.790628895159685e-10,0.0008327999385073781,1.1279093631300086e-10,0.0048828125,0.0,0.0,0.0,0.9931640625,0.001953125,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.00390625,0.0,0.0,0.0,0.9931640625,0.0029296875,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
1,1,D,-0.021829549109202373,0.006732189956621629,1.186238779506947,-0.1711414203543562,-0.015097359152597675,1.1644092303977462,-1.3859419389270968,0.0,0.04491212707888516,-0.039856266751013,0.9655806964788043,0.029363443193317462,0.005055860327881967,1.0104928235577115,-0.851448859455552,0.0,0.004417162388563156,1.790628895159685e-10,0.0008327999385073781,1.1279093631300086e-10,0.0048828125,0.0,0.0,0.0,0.9931640625,0.001953125,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.00390625,0.0,0.0,0.0,0.9931640625,0.0029296875,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
1,1,O,-0.09430704845167448,-0.01416917039749431,-0.0523605032550003,1.1608367221041727,-0.10847621884917583,-0.14666755170667756,1.1330593473049995,0.0,-0.022253816092843562,0.01286245251171364,0.011733221673297989,0.9976581419078133,-0.00939136358112913,-0.010520594419528129,0.9508086516299797,0.0,0.004417162388563156,1.790628895159685e-10,0.0008327999385073781,1.1279093631300086e-10,0.0048828125,0.0,0.0,0.0,0.9931640625,0.001953125,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.00390625,0.0,0.0,0.0,0.9931640625,0.0029296875,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
