step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.0007509577553719282,5.814418946314959e-10,0.0009709164733067155,3.2905581037745435e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.00010726136864665768,0.0,0.0029296875,0.0,0.9384765625,0.05859375,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0007125840992491014,0.0,0.0,0.00390625,0.076171875,0.919921875,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.00027554919659874915,0.0,0.0009765625,0.0,0.962890625,0.0361328125,0.0027903053705615687,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.0005593203683161858,0.0,0.0,0.0009765625,0.068359375,0.9306640625,0.0024757368028645852,0.6184346071067656,0.6716265635791239,0.9970810340296179,0.9971044982233394,0.9997254705124593,0.9669335289066416,0.9554566006651652,,-0.9661862090220243,-0.4090611215056402,0.050176195058000285,50789,2080,0.9988445945700775,51928,2656,0.9992015364909714,5572,2080,0.3005727720025163,117308,50816,0.9809129134162553,0.8629681095519987,0.9451070896786959,0.975950561308175,-3.3119010229200843,0.4719949289400356,0.2354425511149348,-105.66904442443537,0.12238224430837373,-14.235528675613082,-0.0009846658963121038,0.9999999999999901,0.9999999999999911,0.9999999999999948,0.9999999999999947,0.9999999999998569,0.9999999999999942,0.9999999999999994,0.0
0,1,0.0007509577553719282,5.814418946314959e-10,0.0009709164733067155,3.2905581037745435e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.00010726136864665768,0.0,0.0029296875,0.0,0.9384765625,0.05859375,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0007125840992491014,0.0,0.0,0.00390625,0.076171875,0.919921875,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.00027554919659874915,0.0,0.0009765625,0.0,0.962890625,0.0361328125,0.0027903053705615687,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.0005593203683161858,0.0,0.0,0.0009765625,0.068359375,0.9306640625,0.0024757368028645852,0.8318641555371215,0.8698584417386609,0.9973939312689919,0.9973190521476408,0.999661766348082,0.9882572140347539,0.977574262361858,,-0.9948978169272329,-0.45419289118376244,0.11544790391784798,50789,2080,0.9986132088694565,51928,2656,0.9991166986149214,5572,2080,0.6384107876304002,117308,50816,0.9898225190786327,0.8081579268906142,0.8989536728905249,0.9516457358008583,0.8229650552050181,0.9395161283056198,0.4367711474690618,-569.9494933901127,0.08040988037448439,-8.51743707015087,0.11695540090013329,0.9999999999999967,0.9999999999999968,0.9999999999999895,0.9999999999999891,0.9999999999993303,0.9999999999999958,0.9999999999999998,0.0
0,2,0.0007509577553719282,5.814418946314959e-10,0.0009709164733067155,3.2905581037745435e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.00010726136864665768,0.0,0.0029296875,0.0,0.9384765625,0.05859375,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0007125840992491014,0.0,0.0,0.00390625,0.076171875,0.919921875,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.00027554919659874915,0.0,0.0009765625,0.0,0.962890625,0.0361328125,0.0027903053705615687,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.0005593203683161858,0.0,0.0,0.0009765625,0.068359375,0.9306640625,0.0024757368028645852,0.9979136026559106,0.9977062723614821,0.9998711278464705,0.9998202993196734,0.9995084236487853,0.999933059317154,0.9994161914215199,,-0.7032657850956648,-0.856438361293384,-0.6066892968453761,50789,2080,0.9993925543418046,51928,2656,0.9992628511135943,5572,2080,0.9998745989667581,117308,50816,0.9999614217467104,0.5315512361914536,-0.4099207743308879,0.9685565156904288,-22.485419340475357,-0.7754798443741489,0.1986147310893979,0.8527688597501997,0.9523312664041442,0.5968192126219009,0.8957266791219289,0.9999999999992452,0.9999999999995456,0.999999999999189,0.9999999999992739,0.9999999999988651,0.9999999999975692,0.9999999999999486,0.0
1,0,0.0007880672928877175,5.706730643595392e-10,0.0010511277941986918,3.535871317961181e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.000856601438445101,0.0,0.001953125,0.0,0.9345703125,0.0634765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,2.109444456794814e-05,0.0,0.0,0.001953125,0.0625,0.935546875,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0010972515676895157,0.0,0.0,0.0,0.96875,0.03125,0.0018635701878575044,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.000798487200230328,0.0,0.0,0.0009765625,0.0546875,0.9443359375,0.0020432415620765996,0.6184346071067656,0.6716265635791239,0.9970810340296179,0.9971044982233394,0.9997254705124593,0.9669335289066416,0.9554566006651652,,-0.9661862090220243,-0.4090611215056402,0.050176195058000285,50789,2080,0.9988445945700775,51928,2656,0.9992015364909714,5572,2080,0.3005727720025163,117308,50816,0.9809129134162553,0.8629681095519987,0.9451070896786959,0.975950561308175,-3.3119010229200843,0.4719949289400356,0.2354425511149348,-105.66904442443537,0.12238224430837373,-14.235528675613082,-0.0009846658963121038,0.9999999999999901,0.9999999999999911,0.9999999999999948,0.9999999999999947,0.9999999999998569,0.9999999999999942,0.9999999999999994,0.0
1,1,0.0007880672928877175,5.706730643595392e-10,0.0010511277941986918,3.535871317961181e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.000856601438445101,0.0,0.001953125,0.0,0.9345703125,0.0634765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,2.109444456794814e-05,0.0,0.0,0.001953125,0.0625,0.935546875,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0010972515676895157,0.0,0.0,0.0,0.96875,0.03125,0.0018635701878575044,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.000798487200230328,0.0,0.0,0.0009765625,0.0546875,0.9443359375,0.0020432415620765996,0.8318641555371215,0.8698584417386609,0.9973939312689919,0.9973190521476408,0.999661766348082,0.9882572140347539,0.977574262361858,,-0.9948978169272329,-0.45419289118376244,0.11544790391784798,50789,2080,0.9986132088694565,51928,2656,0.9991166986149214,5572,2080,0.6384107876304002,117308,50816,0.9898225190786327,0.8081579268906142,0.8989536728905249,0.9516457358008583,0.8229650552050181,0.9395161283056198,0.4367711474690618,-569.9494933901127,0.08040988037448439,-8.51743707015087,0.11695540090013329,0.9999999999999967,0.9999999999999968,0.9999999999999895,0.9999999999999891,0.9999999999993303,0.9999999999999958,0.9999999999999998,0.0
1,2,0.0007880672928877175,5.706730643595392e-10,0.0010511277941986918,3.535871317961181e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.000856601438445101,0.0,0.001953125,0.0,0.9345703125,0.0634765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,2.109444456794814e-05,0.0,0.0,0.001953125,0.0625,0.935546875,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0010972515676895157,0.0,0.0,0.0,0.96875,0.03125,0.0018635701878575044,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.000798487200230328,0.0,0.0,0.0009765625,0.0546875,0.9443359375,0.0020432415620765996,0.9979136026559106,0.9977062723614821,0.9998711278464705,0.9998202993196734,0.9995084236487853,0.999933059317154,0.9994161914215199,,-0.7032657850956648,-0.856438361293384,-0.6066892968453761,50789,2080,0.9993925543418046,51928,2656,0.9992628511135943,5572,2080,0.9998745989667581,117308,50816,0.9999614217467104,0.5315512361914536,-0.4099207743308879,0.9685565156904288,-22.485419340475357,-0.7754798443741489,0.1986147310893979,0.8527688597501997,0.9523312664041442,0.5968192126219009,0.8957266791219289,0.9999999999992452,0.9999999999995456,0.999999999999189,0.9999999999992739,0.9999999999988651,0.9999999999975692,0.9999999999999486,0.0
3,0,0.000939993595238775,5.638682298858555e-10,0.001284920726902783,4.098754946557648e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0021549872388223375,0.0,0.001953125,0.0,0.9306640625,0.0673828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0008805755080543492,0.0,0.0,0.0,0.072265625,0.927734375,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0023435351361183908,0.0,0.0,0.0,0.9775390625,0.0224609375,0.004859261345441016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003719881764281739,0.0,0.0,0.0,0.0478515625,0.9521484375,0.0012219254519669606,0.6184346071067656,0.6716265635791239,0.9970810340296179,0.9971044982233394,0.9997254705124593,0.9669335289066416,0.9554566006651652,,-0.9661862090220243,-0.4090611215056402,0.050176195058000285,50789,2080,0.9988445945700775,51928,2656,0.9992015364909714,5572,2080,0.3005727720025163,117308,50816,0.9809129134162553,0.8629681095519987,0.9451070896786959,0.975950561308175,-3.3119010229200843,0.4719949289400356,0.2354425511149348,-105.66904442443537,0.12238224430837373,-14.235528675613082,-0.0009846658963121038,0.9999999999999901,0.9999999999999911,0.9999999999999948,0.9999999999999947,0.9999999999998569,0.9999999999999942,0.9999999999999994,0.0
3,1,0.000939993595238775,5.638682298858555e-10,0.001284920726902783,4.098754946557648e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0021549872388223375,0.0,0.001953125,0.0,0.9306640625,0.0673828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0008805755080543492,0.0,0.0,0.0,0.072265625,0.927734375,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0023435351361183908,0.0,0.0,0.0,0.9775390625,0.0224609375,0.004859261345441016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003719881764281739,0.0,0.0,0.0,0.0478515625,0.9521484375,0.0012219254519669606,0.8318641555371215,0.8698584417386609,0.9973939312689919,0.9973190521476408,0.999661766348082,0.9882572140347539,0.977574262361858,,-0.9948978169272329,-0.45419289118376244,0.11544790391784798,50789,2080,0.9986132088694565,51928,2656,0.9991166986149214,5572,2080,0.6384107876304002,117308,50816,0.9898225190786327,0.8081579268906142,0.8989536728905249,0.9516457358008583,0.8229650552050181,0.9395161283056198,0.4367711474690618,-569.9494933901127,0.08040988037448439,-8.51743707015087,0.11695540090013329,0.9999999999999967,0.9999999999999968,0.9999999999999895,0.9999999999999891,0.9999999999993303,0.9999999999999958,0.9999999999999998,0.0
3,2,0.000939993595238775,5.638682298858555e-10,0.001284920726902783,4.098754946557648e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0021549872388223375,0.0,0.001953125,0.0,0.9306640625,0.0673828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0008805755080543492,0.0,0.0,0.0,0.072265625,0.927734375,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0023435351361183908,0.0,0.0,0.0,0.9775390625,0.0224609375,0.004859261345441016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003719881764281739,0.0,0.0,0.0,0.0478515625,0.9521484375,0.0012219254519669606,0.9979136026559106,0.9977062723614821,0.9998711278464705,0.9998202993196734,0.9995084236487853,0.999933059317154,0.9994161914215199,,-0.7032657850956648,-0.856438361293384,-0.6066892968453761,50789,2080,0.9993925543418046,51928,2656,0.9992628511135943,5572,2080,0.9998745989667581,117308,50816,0.9999614217467104,0.5315512361914536,-0.4099207743308879,0.9685565156904288,-22.485419340475357,-0.7754798443741489,0.1986147310893979,0.8527688597501997,0.9523312664041442,0.5968192126219009,0.8957266791219289,0.9999999999992452,0.9999999999995456,0.999999999999189,0.9999999999992739,0.9999999999988651,0.9999999999975692,0.9999999999999486,0.0
10,0,0.0012257394846528769,4.5993020503232174e-10,0.002279986161738634,6.125447926663696e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.002027529385658429,0.0,0.001953125,0.0,0.9384765625,0.0595703125,0.0,0.0,0.0,0.0,1.0,0.0,0.002566038844958699,0.0,0.0009765625,0.0,0.064453125,0.9345703125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0028998862114972953,0.0,0.0009765625,0.0,0.9697265625,0.029296875,0.004681830090968228,0.0,0.0009765625,0.0,0.0,0.9970703125,0.001953125,0.007751224544134543,0.004907251306327089,0.0,0.0,0.0009765625,0.044921875,0.9541015625,0.013231598650728522,0.6184346071067656,0.6716265635791239,0.9970810340296179,0.9971044982233394,0.9997254705124593,0.9669335289066416,0.9554566006651652,,-0.9661862090220243,-0.4090611215056402,0.050176195058000285,50789,2080,0.9988445945700775,51928,2656,0.9992015364909714,5572,2080,0.3005727720025163,117308,50816,0.9809129134162553,0.8629681095519987,0.9451070896786959,0.975950561308175,-3.3119010229200843,0.4719949289400356,0.2354425511149348,-105.66904442443537,0.12238224430837373,-14.235528675613082,-0.0009846658963121038,0.9999999999999901,0.9999999999999911,0.9999999999999948,0.9999999999999947,0.9999999999998569,0.9999999999999942,0.9999999999999994,0.0
