seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std
0,0,0,D,-0.0343861814665755,0.0314619179372055,1.049197822994397,-0.0462735594650109,-0.002924263529395,1.0148116415277997,-1.1613194818632042,0.0,-0.0343861814665755,0.0314619179372055,1.049197822994397,-0.0462735594650109,-0.002924263529395,1.0148116415277997,-1.1613194818632042,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,0,0,O,-0.0947444652080919,0.0855496261817503,0.0667008924660101,0.9424939465603688,-0.0091948390263761,-0.0280435727421437,0.6954989627044537,0.0,-0.0947444652080919,0.0855496261817503,0.0667008924660101,0.9424939465603688,-0.0091948390263761,-0.0280435727421437,0.6954989627044537,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,0,1,D,0.0483360813478217,-0.0437509545245018,0.9804802244099426,0.0149346487667432,0.0045851268232908,1.028816305757716,-0.8734585397708683,0.0,0.0483360813478217,-0.0437509545245018,0.9804802244099426,0.0149346487667432,0.0045851268232908,1.028816305757716,-0.8734585397708683,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,0,1,O,-0.0083942172887657,0.0112914128073321,0.003743567965996,0.9933592365154476,0.0028971955185677,-0.0046506493227698,0.9699300384533576,0.0,-0.0083942172887657,0.0112914128073321,0.003743567965996,0.9933592365154476,0.0028971955185677,-0.0046506493227698,0.9699300384533576,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,0,2,D,-0.0019633982438604,-0.0053870926628675,1.0031097873121897,0.0042407035945389,-0.0073504909067297,1.0011463890683407,-0.9954453892986416,0.0,-0.0019633982438604,-0.0053870926628675,1.0031097873121897,0.0042407035945389,-0.0073504909067297,1.0011463890683407,-0.9954453892986416,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,0,2,O,0.0152268047999624,-0.0109246147475842,-0.0180652423228608,1.0137630522704884,0.0043021900523688,-0.0028384375228848,1.0579797141409122,0.0,0.0152268047999624,-0.0109246147475842,-0.0180652423228608,1.0137630522704884,0.0043021900523688,-0.0028384375228848,1.0579797141409122,0.0,0.0003409026539884,3.0416236196373343e-09,0.0011165523901581,2.2587114123506777e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011814943991235,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0002090767934274,0.0,0.0,0.001953125,0.0732421875,0.9248046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002630669237831,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017349868864877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003431117524327,0.0,0.0,0.0,0.0595703125,0.9404296875,0.0023568536933639
0,1,0,D,0.2351915826643713,-0.3444711043551312,0.9283615143549512,0.180918007335792,-0.1092795216907891,1.163553097019312,-0.1677808199997503,0.0,-0.0507777001393345,0.0470976326298036,1.0463741484538494,-0.0426940809443081,-0.0036800675095738,0.9955964483145436,-1.186943562167217,0.0,0.0007866927189752,3.263351144866533e-09,0.0031156975310295,3.0540062145867353e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0017078255876169,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0078125,0.0,0.0,0.9892578125,0.0029296875,0.0022932237145676,0.0,0.0,0.0078125,0.103515625,0.888671875,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0014039476940526,0.0,0.0009765625,0.0,0.966796875,0.0322265625,0.0023195149382964,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0108745397711523,0.0019222378455243,0.0,0.0,0.001953125,0.05859375,0.939453125,0.0048098678766713
0,1,0,O,0.2451007558398474,-0.3704931444774768,-0.0134473038561984,1.1388396924938884,-0.1253923886376908,0.2316534519835702,1.7678808966673056,0.0,-0.0936328661937095,0.0812196903267974,0.0686305295496678,0.9437826463172678,-0.0124131758669627,-0.0250023366440252,0.700299560247208,0.0,0.0007866927189752,3.263351144866533e-09,0.0031156975310295,3.0540062145867353e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0017078255876169,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0078125,0.0,0.0,0.9892578125,0.0029296875,0.0022932237145676,0.0,0.0,0.0078125,0.103515625,0.888671875,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0014039476940526,0.0,0.0009765625,0.0,0.966796875,0.0322265625,0.0023195149382964,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0108745397711523,0.0019222378455243,0.0,0.0,0.001953125,0.05859375,0.939453125,0.0048098678766713
0,1,1,D,0.0562876505475085,0.1697485275514494,0.5537411243782466,0.220222697522793,0.2260361780989332,0.6100287749257065,-0.4469793038594094,0.0,0.0353676002605261,-0.0327220797494187,0.9892010711142164,0.0081534083746666,0.0026455205111337,1.0245686713747206,-0.9129579827297504,0.0,0.0007866927189752,3.263351144866533e-09,0.0031156975310295,3.0540062145867353e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0017078255876169,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0078125,0.0,0.0,0.9892578125,0.0029296875,0.0022932237145676,0.0,0.0,0.0078125,0.103515625,0.888671875,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0014039476940526,0.0,0.0009765625,0.0,0.966796875,0.0322265625,0.0023195149382964,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0108745397711523,0.0019222378455243,0.0,0.0,0.001953125,0.05859375,0.939453125,0.0048098678766713
0,1,1,O,0.2263227222540679,-0.190422539316996,-0.2251076193843779,1.189207436447299,0.0359001829370625,0.0012151028696996,1.8310603174027864,0.0,-0.0174417351701368,0.0112797894061087,0.0130752478021844,0.9930866979618256,-0.0061619457639985,-0.0043664873679303,0.9512899255833992,0.0,0.0007866927189752,3.263351144866533e-09,0.0031156975310295,3.0540062145867353e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0017078255876169,0.0,0.001953125,0.0,0.9326171875,0.0654296875,0.0,0.0078125,0.0,0.0,0.9892578125,0.0029296875,0.0022932237145676,0.0,0.0,0.0078125,0.103515625,0.888671875,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0014039476940526,0.0,0.0009765625,0.0,0.966796875,0.0322265625,0.0023195149382964,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0108745397711523,0.0019222378455243,0.0,0.0,0.001953125,0.05859375,0.939453125,0.0048098678766713
