seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,0,D,-0.0452178023294115,0.0318743250709709,0.976623739330678,0.0367197379276795,-0.0133434772584109,0.9314059370013346,-1.0169961288033529,1.1311526443361954e-05,-0.0452178023294115,0.0318743250709709,0.976623739330678,0.0367197379276795,-0.0133434772584109,0.9314059370013346,-1.0169961288033529,1.1311526443361954e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,O,0.0144350483126552,-0.0147772244526953,-0.0212502816593795,1.021592457799323,-0.0003421761400018,-0.0068152333466326,1.0720550122240624,-1.920305617544599e-05,0.0144350483126552,-0.0147772244526953,-0.0212502816593795,1.021592457799323,-0.0003421761400018,-0.0068152333466326,1.0720550122240624,-1.920305617544599e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,D,0.0082433664141765,-0.0176465836454537,0.9563803022135868,0.0530229150175594,-0.009403217231146,0.9646236686278672,-0.8774674371363602,-1.2023397420269928e-05,0.0082433664141765,-0.0176465836454537,0.9563803022135868,0.0530229150175594,-0.009403217231146,0.9646236686278672,-0.8774674371363602,-1.2023397420269928e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,O,-0.0838769907058775,0.0835232416382509,0.002084877195189,0.9982688718723822,-0.0003537490675711,-0.0817921135106107,0.8287837623331378,-1.1066427613739508e-05,-0.0838769907058775,0.0835232416382509,0.002084877195189,0.9982688718723822,-0.0003537490675711,-0.0817921135106107,0.8287837623331378,-1.1066427613739508e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2,D,0.0058839942157422,-0.0055417543362683,0.9746865199528728,0.0249712401676805,0.000342239879474,0.9805705141686064,-0.9382895312332036,-3.081958140810164e-05,0.0058839942157422,-0.0055417543362683,0.9746865199528728,0.0249712401676805,0.000342239879474,0.9805705141686064,-0.9382895312332036,-3.081958140810164e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2,O,0.0057077171219426,0.0020376034818431,0.0058554210605799,0.9863992583356446,0.0077453206037872,0.0115631381825206,0.9842139509151674,-2.428090888043641e-05,0.0057077171219426,0.0020376034818431,0.0058554210605799,0.9863992583356446,0.0077453206037872,0.0115631381825206,0.9842139509151674,-2.428090888043641e-05,0.0023348447866737,5.252582258030714e-10,7.449543045368046e-05,5.28118937470623e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,D,0.6748722061435769,-0.7167153798222172,1.2378761350622831,-0.1960329613837128,-0.0418431736786264,1.912748341205924,-0.0423215104801855,-0.0002126958567955,-0.0222374038815731,0.0083881142314572,0.9834326595399928,0.0304166301101203,-0.0138492896500914,0.9611952556584408,-0.9836415475429692,-2.32449589687312e-05,0.0078145684674382,6.677765007623292e-10,0.0002217207511421,7.045707905994901e-10,0.0146484375,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.001953125,0.0,0.0,0.9951171875,0.0029296875
0,1,0,O,0.7713152736373153,-0.8207877060644642,0.4011557320241943,0.6483167004028658,-0.0494724324271105,1.1724710056615932,1.839263948080447,-0.0002259702150248,-0.0069522356634577,-0.0006787984339799,-0.0001386876281719,1.0077697217256008,-0.0076310340974104,-0.0070909232916189,1.001634972124258,9.288577858717132e-07,0.0078145684674382,6.677765007623292e-10,0.0002217207511421,7.045707905994901e-10,0.0146484375,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.001953125,0.0,0.0,0.9951171875,0.0029296875
0,1,1,D,-0.3036103023545715,0.2296356756022213,1.0775391063773676,-0.0035644796251629,-0.0739746267522049,0.7739288040229182,-1.614349563959269,-5.9859031926010606e-05,-0.0240217468353602,0.0124782758316279,0.9620295225872024,0.0495139484164844,-0.0115434710036906,0.93800777575194,-0.9490155968376888,-2.0545359541389676e-05,0.0078145684674382,6.677765007623292e-10,0.0002217207511421,7.045707905994901e-10,0.0146484375,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.001953125,0.0,0.0,0.9951171875,0.0029296875
0,1,1,O,-0.2333440821537847,0.156760109631884,0.257360228028586,0.8192237444932393,-0.0765839725218263,0.0240161458748874,0.1717593246790754,-0.000263717100595,-0.041626545949374,0.027312567413817,0.0075826515484135,1.0067313269870994,-0.0143139785355123,-0.0340438944008785,0.9302095620755448,-3.448207231817308e-05,0.0078145684674382,6.677765007623292e-10,0.0002217207511421,7.045707905994901e-10,0.0146484375,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.001953125,0.0,0.0,0.9951171875,0.0029296875
