seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0.9453750726420864,0.0001209892421733,0.0006443044167787,0.0010545162797179,-0.0144135642585262,0.1839673071468256
0,1,1,1.1357132193145565,0.0001998991979284,0.0001107875171174,0.0015798903775771,-0.0557630254553143,0.0524819512177806
0,1,2,1.4984549810086034,0.0001010091915631,4.402651766525541e-05,0.0003806963988477,0.0540091527382074,0.0477914105357849
0,2,0,1.8387385175119,7.976253074829697e-05,0.0004851233892429,0.0008302443757863,-0.0393971211091794,0.3219947253785334
0,2,1,2.206130609716708,9.991248236590468e-05,1.9655208655751132e-05,0.0011660830762008,-0.1030306103770511,0.0769698605044226
0,2,2,2.8864290037722653,0.0001205598806791,5.776564301679745e-05,0.000342242457864,0.1232105343997864,0.0865694775527908
0,3,0,2.755301290683131,6.926674947628795e-05,0.0004048616070384,0.0007224248505132,-0.0676729549652327,0.4447336542248031
0,3,1,3.3177588664413773,6.332025753993722e-05,1.585030702556075e-05,0.001105119051042,-0.1423990744227487,0.1176198802760381
0,3,2,4.347553203035325,0.0001305726212142,6.468497043487506e-05,0.0003405256598683,0.2258894089198393,0.1408936210685138
0,5,0,4.565160658833207,4.934615369332358e-05,0.0002435206791212,0.0004767538402933,-0.0698400744726614,0.5762133141905039
0,5,1,5.480881096508226,2.049167395159975e-05,1.2783488176460517e-05,0.0008209874299082,-0.1082260882554541,0.1419904887894251
0,5,2,7.381077925098797,0.0001129484561489,5.956120378895148e-05,0.0003603833800701,0.4174435337561233,0.2620144663434251
0,7,0,6.20908590424045,3.718920920760405e-05,0.0001288787084155,0.0003002567596368,-0.0058196308151272,0.5968776313661406
0,7,1,7.541454415672011,4.6731935815613574e-06,1.2268858132150122e-05,0.0005363709835818,0.01603216166056,0.0414649247359158
0,7,2,10.482166483509069,9.540576100913616e-05,6.491464036083686e-05,0.0004325090013889,0.6470892382253635,0.4705955365451826
0,9,0,7.169868243558361,4.023496462431617e-05,9.133411165401658e-05,0.0002404317538735,0.0778803199531597,0.5943691500350036
0,9,1,8.819552563397114,4.431244045552702e-06,2.3530294002763083e-05,0.0005329500938829,0.1177645482718967,-0.2148659240251813
0,9,2,12.554465977834584,9.00196041002059e-05,7.589402878041643e-05,0.0004400431070378,0.8445870391077361,0.6952627780140035
0,11,0,7.6767635488603645,4.7386286395569623e-05,8.172403021394168e-05,0.0002485864160613,0.1584041215422564,0.5972308937488512
0,11,1,9.600906030723085,7.3672053279258594e-06,5.061861252243875e-05,0.0006988670935854,0.1954433340565733,-0.4985866694588087
0,11,2,13.810662531268251,9.283549721733712e-05,8.205857468162216e-05,0.0004482604522695,0.9756466629429996,0.8412186752529384
0,14,0,8.232987032780457,5.508403788860625e-05,7.539640645877391e-05,0.0002700332831704,0.2321652573580727,0.6018852404044687
0,14,1,10.634641458395128,1.5621204870064284e-05,7.927508907872499e-05,0.0009454360580275,0.347170963852867,-0.8025175350911976
0,14,2,15.40513451138422,0.0001099608531329,9.688461270411512e-05,0.0004668441235517,1.1803245038252643,1.0933138834438396
0,18,0,8.762766706450575,6.367886861498933e-05,7.731225647363491e-05,0.0003216558269799,0.3394364549131575,0.6130003222942297
0,18,1,11.3678935364057,1.8233476438941755e-05,0.0001243833770225,0.0011892775993496,0.4147604592064259,-1.1621631299702346
0,18,2,16.671442462821187,0.0001039556024639,0.0001196524321498,0.0004835823574272,1.2826026852558834,1.3955506580754178
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0.3936902897894396,0.0003940414237277,0.0003117820826604,0.002135958023137,0.0454591785732221,-0.0565669838770709
1,1,1,0.6915689906080241,0.0002770714347422,7.468352353817823e-05,0.0011656926588596,-0.0636528997578139,0.0265238735055102
1,1,2,2.137240673340246,8.016882532497257e-05,3.2434175915959156e-05,0.0005114256529957,0.0200023304585892,0.048125700164074
1,2,0,0.7701492367664308,0.0002189302978512,7.217110071518962e-05,0.000525172342611,0.0586785737003472,-0.043734088656799
1,2,1,1.5944111370189906,0.0001395074779528,6.912229709095806e-05,0.0007118403575256,-0.020386755203343,-0.0024301854414751
1,2,2,3.4926586006591323,0.0001148863618995,2.7048431405600075e-05,0.0005059787427197,0.1230490666654466,0.0445897852087403
1,3,0,1.201042803077888,0.0001769827300381,4.34959559560689e-05,0.00035517733231,0.0986159791433158,-0.0379924942143843
1,3,1,2.645088630263085,0.0001230388293623,7.158984160929875e-05,0.0006127872514785,0.0886161097212455,-0.0363288781783707
1,3,2,5.119947483533267,0.0001384046261704,2.120126707994992e-05,0.000559608769492,0.3066442407013667,0.0736981709051726
1,5,0,1.9218647210613475,0.0002600558558986,1.8089845574213536e-05,0.0006079645562134,0.2309444753912422,-0.0379044050023493
1,5,1,5.340363715675195,0.0001566778555471,4.696513930980088e-05,0.0005241067795629,0.5018015326744512,-0.0585262578916215
1,5,2,9.632986134410643,0.0001887338681528,1.7278131539790083e-05,0.0009274600011507,1.0331743211971012,0.0983195158374689
1,7,0,2.31856581772935,0.0004047181310338,2.2590856082930587e-05,0.0010483777483174,0.3429467549076856,-0.0268237789778846
1,7,1,7.260829136597787,0.0002253230084741,4.304414406640817e-05,0.0005386404879519,0.92380871017128,-0.0588815995656135
1,7,2,12.466656101044745,0.0002894054266567,1.664639515012094e-05,0.0011016390313503,1.8512762320665457,0.1489425506734472
1,9,0,2.4408601337330267,0.0005615325825592,9.141070472625144e-06,0.0015827226395926,0.4045887370354925,0.0233325470324759
1,9,1,7.489494938690845,0.0003073571102855,5.077050751644105e-05,0.0006493932937276,1.100134868399995,0.0327920306815789
