seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,0,D,0.020151959015579,0.005731805942168,0.823263106750769,0.1508531282914238,0.0258837649578317,0.8434150657664929,-0.6579898253861352,1.0916026043132632e-05,0.020151959015579,0.005731805942168,0.823263106750769,0.1508531282914238,0.0258837649578317,0.8434150657664929,-0.6579898253861352,1.0916026043132632e-05,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,O,-0.0458743596442043,0.053883705477137,0.0259264015215272,0.9660642526454636,0.0080093458330015,-0.0199479581225041,0.8403797860025009,-3.5753404928044134e-05,-0.0458743596442043,0.053883705477137,0.0259264015215272,0.9660642526454636,0.0080093458330015,-0.0199479581225041,0.8403797860025009,-3.5753404928044134e-05,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,D,-0.0252499312423157,0.0210380326799484,0.9960076966667472,0.0082042018956596,-0.0042118985624031,0.9707577654244488,-1.0340914586934105,-1.4582679551559896e-05,-0.0252499312423157,0.0210380326799484,0.9960076966667472,0.0082042018956596,-0.0042118985624031,0.9707577654244488,-1.0340914586934105,-1.4582679551559896e-05,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,O,-0.0108346378957682,0.032369304256,0.0098051112189339,0.9686602224208138,0.021534666360239,-0.0010295266768394,0.9156511690500312,2.058399208439512e-06,-0.0108346378957682,0.032369304256,0.0098051112189339,0.9686602224208138,0.021534666360239,-0.0010295266768394,0.9156511690500312,2.058399208439512e-06,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2,D,0.0183279095639122,0.0011853828385117,0.9865804445342884,-0.0060937369367098,0.0195132924024192,1.0049083540982016,-0.9755316547456184,-1.6102674702282694e-05,0.0183279095639122,0.0011853828385117,0.9865804445342884,-0.0060937369367098,0.0195132924024192,1.0049083540982016,-0.9755316547456184,-1.6102674702282694e-05,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2,O,0.0071829253310292,0.0050417409457374,-0.006960575121962,0.994735908845198,0.0122246662767679,0.0002223502090663,1.0038376683524526,-7.228929949074634e-06,0.0071829253310292,0.0050417409457374,-0.006960575121962,0.994735908845198,0.0122246662767679,0.0002223502090663,1.0038376683524526,-7.228929949074634e-06,0.0006978761521168,9.515781496105544e-10,0.0001338478614343,3.6256189717143167e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,D,-0.6917714646875968,0.7732504995725975,2.1678225714040877,-1.2493016062892397,0.0814790348851223,1.47605110671671,-4.882146141953715,0.0003547521196131,-0.001706136343694,0.0096287372960244,0.8656925317491204,0.1263848672983689,0.0079226009523871,0.8639863954054476,-0.7506425380903821,2.442934742438816e-05,0.0035638702102005,1.3817421651296511e-09,0.0003325075667817,3.8352188092005685e-10,0.009765625,0.0,0.0,0.0,0.990234375,0.0,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875
0,1,0,O,-0.829149820333047,0.8454420548284126,1.1413299539038988,-0.1576221883993862,0.0162922344954586,0.3121801335710721,-2.9735440174647323,0.0002726180788957,-0.0769833284135259,0.0668749628893117,0.0850641825316618,0.9250441829923864,-0.0101083655241683,0.0080808541181234,0.6961217091580778,-4.2270838109127414e-05,0.0035638702102005,1.3817421651296511e-09,0.0003325075667817,3.8352188092005685e-10,0.009765625,0.0,0.0,0.0,0.990234375,0.0,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875
0,1,1,D,0.3630724636452438,-0.4666729555404765,0.7320757084771685,0.3715247834180946,-0.1036004918952602,1.0951481721224414,0.4691944941265822,0.0002331814615373,-0.0127869724352631,-0.0083610847330823,1.0031933471939154,0.0179547099743844,-0.0211480571682787,0.9904063747586648,-0.9896645249216592,-2.545629897275463e-06,0.0035638702102005,1.3817421651296511e-09,0.0003325075667817,3.8352188092005685e-10,0.009765625,0.0,0.0,0.0,0.990234375,0.0,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875
0,1,1,O,-0.3587888287467486,0.3716704125325587,-0.1625595509789282,1.1496779671930868,0.0128815837858334,-0.5213483797256688,0.5817782768926332,0.0003314884260929,0.0036321435632067,0.0045847004173815,0.0114460434679085,0.9803371125514596,0.0082168439806327,0.0150781870311222,0.9679385122293436,-3.922440704144572e-06,0.0035638702102005,1.3817421651296511e-09,0.0003325075667817,3.8352188092005685e-10,0.009765625,0.0,0.0,0.0,0.990234375,0.0,0.0,0.00390625,0.0,0.0,0.9931640625,0.0029296875
