step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.3083684624318049,0.00023221561033498258,0.0004890185682860108,0.0021889143029799473,0.041802357625947105,0.05699921324735868
1,1,0.7777496595882539,5.395857376157112e-05,6.34894233555857e-05,0.0008072371880312675,-0.009138079649171803,0.01550993913933167
1,2,1.242130513632026,5.96886046233234e-05,3.374788994906258e-05,0.00035227295548589043,-0.07845662984047014,0.0068797171385813006
2,0,0.56105627749404,0.00034745389767125515,0.00043001690276883264,0.0021308692549552276,0.08946647057496503,0.10282216969040661
2,1,1.4352335341184996,2.2305929135819028e-05,0.00012169113763709567,0.0007513598049652338,-0.022688413809303826,0.08446112407340801
2,2,2.327267003950257,6.095313777789781e-05,1.9654863494498373e-05,0.0004477007718465507,-0.13606917918275557,-0.018586807416381627
3,0,0.8487381379189856,0.00035813444339940153,0.0004836244808456108,0.0020095714284071356,0.13775343108941598,0.1645708984396968
3,1,2.2708421177461853,1.9442523097934446e-05,0.0001350759356082932,0.0005977167755394815,-0.020360483790106264,0.16968721747915685
3,2,3.8792999519065963,4.4809814115319345e-05,1.4685958938550947e-05,0.00040100346801923365,-0.16639246984491052,-0.052777519979716234
5,0,1.4975434705339505,0.0003825983751177239,0.0006497939558584902,0.0021423819593293166,0.2863834744707866,0.35671930992961737
5,1,5.972442383100865,1.3712995580348114e-05,5.699957174351593e-05,0.00016293173220428527,0.06748115044243318,0.3243997462007517
5,2,10.467438727596555,1.395008325643158e-05,8.194682225883393e-06,0.00017756524813979072,-0.1505537035569408,-0.08663954724901404
7,0,2.1080211076634994,0.0004092395780529546,0.0006385031117209068,0.0024733642706618987,0.4213982815583591,0.5076991283732248
7,1,9.979253100106414,2.4313585408786197e-05,2.47601651089012e-05,9.402934283842288e-05,0.3123118424387889,0.36708058549061456
7,2,17.120778352051165,8.696000108923151e-06,7.067907971974778e-06,0.00013440051392973616,-0.06287392170561719,-0.013575046647860078
9,0,2.612548191628706,0.00044348697176518133,0.0005487029962894998,0.0024341240760863596,0.5065610644760069,0.5882165164558961
9,1,12.897294720639769,2.9168539100135985e-05,1.869595819574901e-05,8.438276102860003e-05,0.5221976295559282,0.39886376775021615
9,2,20.33812092927194,7.922380263899316e-06,7.1017024748887e-06,0.00016569992832390391,0.027901564628518265,0.13075686381186388
11,0,2.982883531247771,0.0005028511730118261,0.0004811483500736816,0.0023842066845578547,0.5665258856900803,0.6299734761978899
11,1,14.082910319829152,3.244557908353215e-05,1.6174961684289444e-05,8.463183986614515e-05,0.6495474651525106,0.35870604569082737
11,2,21.280383561827442,7.685805978229629e-06,7.039367046389807e-06,0.00018029770584856704,0.09750780691063182,0.22416365389599116
14,0,3.434706383314497,0.0005603314877702602,0.00042145892950642077,0.0023249957524025507,0.633421635102606,0.6799927534000055
14,1,14.8857481705524,3.4286964463345725e-05,1.6078787880190178e-05,9.003377779492745e-05,0.7399277686585244,0.34041781067337445
14,2,21.876751624560573,7.729274328503398e-06,6.367594420968181e-06,0.00016953961357667335,0.13917982298358383,0.3005042512550521
18,0,4.037391432303906,0.0006050786286271842,0.0003932837090998232,0.002311495418348635,0.7270371471728848,0.7747422116011098
18,1,15.835438968024384,3.8285508733840085e-05,1.4575912168423803e-05,9.9498225148678e-05,0.8268046946163043,0.3453972845318623
18,2,22.98553868430009,9.244964104768621e-06,3.950756082126675e-06,0.00013371624280522688,0.24243937373964344,0.2755498655754811
