step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.001116638770326972,6.08281536251809e-10,0.0002723170618992299,1.0427042562710653e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9372407923673081,0.6863481660777919,0.9972349639196387,0.9971131756754678,0.9994773445662292,0.985975927374036,0.985657363805456,0.9953370495657589,-0.9176696632971141,-0.050198921874879884,-0.06031865612980857,205168,16141,0.9994586753699943,206319,3887,0.997032014381318,23906,20019,0.6768482444930568,467614,189027,0.9920663508631681,0.5242412038626438,-17.849443837707536,0.23982116852535687,-158.90450968162042,0.1767530508364691,0.06954899570080224,-654.6629769106222,-0.034778572205115196,-4.29853380892961,-0.09190144151084773,0.999999999999991,0.9999999999999916,0.9999999999999922,0.9999999999999927,0.9999999999999087,0.9999999999999958,0.9999999999999991,0.999999965892887
0,1,0.001116638770326972,6.08281536251809e-10,0.0002723170618992299,1.0427042562710653e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9978203921628646,0.9920466194745405,0.999013935487364,0.9991823865729532,0.9995356078327837,0.9992081109967169,0.9983946891264354,0.9927428235960796,-0.869879288719081,-0.6382042821385286,-0.18558805530718775,205168,16141,0.9994915611762207,206319,3887,0.9994928187432254,23906,20019,0.9979523845049604,467614,189027,0.9990265552645159,0.2397447163716826,-29.338657149367503,0.26265255095650825,-11.720034211992614,0.21824100856490833,-0.11441459189391648,0.2312287480528855,0.7836688214121358,-8.988301128739431,0.24913501652342498,0.9999999999998318,0.9999999999997271,0.9999999999999214,0.9999999999998911,0.9999999999994862,0.9999999999998395,0.9999999999999893,0.9999997960482842
0,2,0.001116638770326972,6.08281536251809e-10,0.0002723170618992299,1.0427042562710653e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9987701287858484,0.9972152067500186,0.999861845239388,0.9999377416811971,0.9995967165797744,0.9999335911073103,0.9996299679979047,0.992173309567666,-0.22355872014803888,-0.42035801269703615,0.5210828688576891,205168,16141,0.9995978842123655,206319,3887,0.9992883280901609,23906,20019,0.9997896266034575,467614,189027,0.9999718348378123,0.2277736802300507,-43.83603251443979,0.2713904150378786,-0.7417007277886429,0.3743982234731532,-0.043849214272011286,0.5576641224660861,0.9625858093785363,0.3858723719240891,0.8948763519559624,0.9999999999990975,0.9999999999976867,0.9999999999980594,0.9999999999980753,0.9999999999987619,0.9999999999981057,0.9999999999997984,0.9999995485207507
1,0,0.0012436544056981802,6.061213753127959e-10,0.000310486153466627,1.1208166617038273e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9372407923673081,0.6863481660777919,0.9972349639196387,0.9971131756754678,0.9994773445662292,0.985975927374036,0.985657363805456,0.9953370495657589,-0.9176696632971141,-0.050198921874879884,-0.06031865612980857,205168,16141,0.9994586753699943,206319,3887,0.997032014381318,23906,20019,0.6768482444930568,467614,189027,0.9920663508631681,0.5242412038626438,-17.849443837707536,0.23982116852535687,-158.90450968162042,0.1767530508364691,0.06954899570080224,-654.6629769106222,-0.034778572205115196,-4.29853380892961,-0.09190144151084773,0.999999999999991,0.9999999999999916,0.9999999999999922,0.9999999999999927,0.9999999999999087,0.9999999999999958,0.9999999999999991,0.999999965892887
1,1,0.0012436544056981802,6.061213753127959e-10,0.000310486153466627,1.1208166617038273e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9978203921628646,0.9920466194745405,0.999013935487364,0.9991823865729532,0.9995356078327837,0.9992081109967169,0.9983946891264354,0.9927428235960796,-0.869879288719081,-0.6382042821385286,-0.18558805530718775,205168,16141,0.9994915611762207,206319,3887,0.9994928187432254,23906,20019,0.9979523845049604,467614,189027,0.9990265552645159,0.2397447163716826,-29.338657149367503,0.26265255095650825,-11.720034211992614,0.21824100856490833,-0.11441459189391648,0.2312287480528855,0.7836688214121358,-8.988301128739431,0.24913501652342498,0.9999999999998318,0.9999999999997271,0.9999999999999214,0.9999999999998911,0.9999999999994862,0.9999999999998395,0.9999999999999893,0.9999997960482842
1,2,0.0012436544056981802,6.061213753127959e-10,0.000310486153466627,1.1208166617038273e-09,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9987701287858484,0.9972152067500186,0.999861845239388,0.9999377416811971,0.9995967165797744,0.9999335911073103,0.9996299679979047,0.992173309567666,-0.22355872014803888,-0.42035801269703615,0.5210828688576891,205168,16141,0.9995978842123655,206319,3887,0.9992883280901609,23906,20019,0.9997896266034575,467614,189027,0.9999718348378123,0.2277736802300507,-43.83603251443979,0.2713904150378786,-0.7417007277886429,0.3743982234731532,-0.043849214272011286,0.5576641224660861,0.9625858093785363,0.3858723719240891,0.8948763519559624,0.9999999999990975,0.9999999999976867,0.9999999999980594,0.9999999999980753,0.9999999999987619,0.9999999999981057,0.9999999999997984,0.9999995485207507
3,0,0.00134659418836236,5.771204625304449e-10,0.00037029167287983,1.2680800853814844e-09,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.9372407923673081,0.6863481660777919,0.9972349639196387,0.9971131756754678,0.9994773445662292,0.985975927374036,0.985657363805456,0.9953370495657589,-0.9176696632971141,-0.050198921874879884,-0.06031865612980857,205168,16141,0.9994586753699943,206319,3887,0.997032014381318,23906,20019,0.6768482444930568,467614,189027,0.9920663508631681,0.5242412038626438,-17.849443837707536,0.23982116852535687,-158.90450968162042,0.1767530508364691,0.06954899570080224,-654.6629769106222,-0.034778572205115196,-4.29853380892961,-0.09190144151084773,0.999999999999991,0.9999999999999916,0.9999999999999922,0.9999999999999927,0.9999999999999087,0.9999999999999958,0.9999999999999991,0.999999965892887
3,1,0.00134659418836236,5.771204625304449e-10,0.00037029167287983,1.2680800853814844e-09,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.9978203921628646,0.9920466194745405,0.999013935487364,0.9991823865729532,0.9995356078327837,0.9992081109967169,0.9983946891264354,0.9927428235960796,-0.869879288719081,-0.6382042821385286,-0.18558805530718775,205168,16141,0.9994915611762207,206319,3887,0.9994928187432254,23906,20019,0.9979523845049604,467614,189027,0.9990265552645159,0.2397447163716826,-29.338657149367503,0.26265255095650825,-11.720034211992614,0.21824100856490833,-0.11441459189391648,0.2312287480528855,0.7836688214121358,-8.988301128739431,0.24913501652342498,0.9999999999998318,0.9999999999997271,0.9999999999999214,0.9999999999998911,0.9999999999994862,0.9999999999998395,0.9999999999999893,0.9999997960482842
3,2,0.00134659418836236,5.771204625304449e-10,0.00037029167287983,1.2680800853814844e-09,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.9987701287858484,0.9972152067500186,0.999861845239388,0.9999377416811971,0.9995967165797744,0.9999335911073103,0.9996299679979047,0.992173309567666,-0.22355872014803888,-0.42035801269703615,0.5210828688576891,205168,16141,0.9995978842123655,206319,3887,0.9992883280901609,23906,20019,0.9997896266034575,467614,189027,0.9999718348378123,0.2277736802300507,-43.83603251443979,0.2713904150378786,-0.7417007277886429,0.3743982234731532,-0.043849214272011286,0.5576641224660861,0.9625858093785363,0.3858723719240891,0.8948763519559624,0.9999999999990975,0.9999999999976867,0.9999999999980594,0.9999999999980753,0.9999999999987619,0.9999999999981057,0.9999999999997984,0.9999995485207507
10,0,0.0017350618727505207,4.942835030163906e-10,0.000655530602671206,1.898998291949283e-09,0.0029296875,0.0,0.0,0.0,0.99609375,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9372407923673081,0.6863481660777919,0.9972349639196387,0.9971131756754678,0.9994773445662292,0.985975927374036,0.985657363805456,0.9953370495657589,-0.9176696632971141,-0.050198921874879884,-0.06031865612980857,205168,16141,0.9994586753699943,206319,3887,0.997032014381318,23906,20019,0.6768482444930568,467614,189027,0.9920663508631681,0.5242412038626438,-17.849443837707536,0.23982116852535687,-158.90450968162042,0.1767530508364691,0.06954899570080224,-654.6629769106222,-0.034778572205115196,-4.29853380892961,-0.09190144151084773,0.999999999999991,0.9999999999999916,0.9999999999999922,0.9999999999999927,0.9999999999999087,0.9999999999999958,0.9999999999999991,0.999999965892887
