step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.916853175608611,0.6748157320324313,0.9477129344080382,0.9488548164049103,0.9986592708015979,0.933906491600143,0.9309413459205099,0.9208503212026555,-0.9099434390601097,-0.5010341541920903,0.08446760680476555,207681,18207,0.9959491538746094,204946,4780,0.9975383344796163,27306,22526,0.6175188389970896,464214,189474,0.9397210764186079,0.4834363406748298,0.7994873951539977,0.9187908862448034,0.9029904478847383,0.9615525506456898,0.009103836454194813,-7.521860617862812,0.0796175902997865,-13.383943031207197,0.050477695529099906,0.9999999999999957,0.9999999999999896,0.9999999999999988,0.9999999999999986,0.9999999999999855,0.9999999999999983,0.9999999999999998,0.9999999941585717
0,1,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9974281257022082,0.9984451596271637,0.9994488366182209,0.999886103211255,0.9983473859888551,0.999946846143506,0.9992242463482002,0.9457415650962372,-0.6017062103229627,-0.900672192391757,0.09772587698964019,207681,18207,0.9971891381811169,204946,4780,0.999248142516999,27306,22526,0.9994699327222422,464214,189474,0.9999263432092799,0.26104226768431843,-192.12250784360182,-0.13298984586281243,-8.160698854731747,0.14910355620566426,0.06932749263044705,-0.11700802617634998,0.6067763388194465,0.8839859975724773,0.9735306770620019,0.9999999999998954,0.9999999999994605,0.999999999999895,0.9999999999995544,0.9999999999998382,0.9999999999988165,0.9999999999999848,0.9999999784987054
0,2,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9988714544351927,0.998955943626353,0.9998503742480548,0.9999555929575199,0.9992566430258396,0.9999681019670277,0.9997538411242957,0.9381077602011623,-0.33944703127670744,-0.7835503486548838,0.20495541521667324,207681,18207,0.9995407875894418,204946,4780,0.9996943902351618,27306,22526,0.999728112875527,464214,189474,0.9999827271726017,0.02185837762598121,-118.99329791942924,-0.7621261767858294,-16.174178469976916,0.4417909427633056,-0.1846366636201121,0.47734784743058967,0.938189426362671,0.7876959739136677,0.9623686823611531,0.9999999999985569,0.9999999999968898,0.9999999999982313,0.9999999999968138,0.9999999999983267,0.9999999999930086,0.999999999999783,0.9999999492697687
1,0,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.916853175608611,0.6748157320324313,0.9477129344080382,0.9488548164049103,0.9986592708015979,0.933906491600143,0.9309413459205099,0.9208503212026555,-0.9099434390601097,-0.5010341541920903,0.08446760680476555,207681,18207,0.9959491538746094,204946,4780,0.9975383344796163,27306,22526,0.6175188389970896,464214,189474,0.9397210764186079,0.4834363406748298,0.7994873951539977,0.9187908862448034,0.9029904478847383,0.9615525506456898,0.009103836454194813,-7.521860617862812,0.0796175902997865,-13.383943031207197,0.050477695529099906,0.9999999999999957,0.9999999999999896,0.9999999999999988,0.9999999999999986,0.9999999999999855,0.9999999999999983,0.9999999999999998,0.9999999941585717
1,1,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.9974281257022082,0.9984451596271637,0.9994488366182209,0.999886103211255,0.9983473859888551,0.999946846143506,0.9992242463482002,0.9457415650962372,-0.6017062103229627,-0.900672192391757,0.09772587698964019,207681,18207,0.9971891381811169,204946,4780,0.999248142516999,27306,22526,0.9994699327222422,464214,189474,0.9999263432092799,0.26104226768431843,-192.12250784360182,-0.13298984586281243,-8.160698854731747,0.14910355620566426,0.06932749263044705,-0.11700802617634998,0.6067763388194465,0.8839859975724773,0.9735306770620019,0.9999999999998954,0.9999999999994605,0.999999999999895,0.9999999999995544,0.9999999999998382,0.9999999999988165,0.9999999999999848,0.9999999784987054
1,2,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.9988714544351927,0.998955943626353,0.9998503742480548,0.9999555929575199,0.9992566430258396,0.9999681019670277,0.9997538411242957,0.9381077602011623,-0.33944703127670744,-0.7835503486548838,0.20495541521667324,207681,18207,0.9995407875894418,204946,4780,0.9996943902351618,27306,22526,0.999728112875527,464214,189474,0.9999827271726017,0.02185837762598121,-118.99329791942924,-0.7621261767858294,-16.174178469976916,0.4417909427633056,-0.1846366636201121,0.47734784743058967,0.938189426362671,0.7876959739136677,0.9623686823611531,0.9999999999985569,0.9999999999968898,0.9999999999982313,0.9999999999968138,0.9999999999983267,0.9999999999930086,0.999999999999783,0.9999999492697687
2,0,0.0025773344095796347,2.8537372465109456e-10,0.00010113021562574431,2.4967150569210617e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.916853175608611,0.6748157320324313,0.9477129344080382,0.9488548164049103,0.9986592708015979,0.933906491600143,0.9309413459205099,0.9208503212026555,-0.9099434390601097,-0.5010341541920903,0.08446760680476555,207681,18207,0.9959491538746094,204946,4780,0.9975383344796163,27306,22526,0.6175188389970896,464214,189474,0.9397210764186079,0.4834363406748298,0.7994873951539977,0.9187908862448034,0.9029904478847383,0.9615525506456898,0.009103836454194813,-7.521860617862812,0.0796175902997865,-13.383943031207197,0.050477695529099906,0.9999999999999957,0.9999999999999896,0.9999999999999988,0.9999999999999986,0.9999999999999855,0.9999999999999983,0.9999999999999998,0.9999999941585717
2,1,0.0025773344095796347,2.8537372465109456e-10,0.00010113021562574431,2.4967150569210617e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9974281257022082,0.9984451596271637,0.9994488366182209,0.999886103211255,0.9983473859888551,0.999946846143506,0.9992242463482002,0.9457415650962372,-0.6017062103229627,-0.900672192391757,0.09772587698964019,207681,18207,0.9971891381811169,204946,4780,0.999248142516999,27306,22526,0.9994699327222422,464214,189474,0.9999263432092799,0.26104226768431843,-192.12250784360182,-0.13298984586281243,-8.160698854731747,0.14910355620566426,0.06932749263044705,-0.11700802617634998,0.6067763388194465,0.8839859975724773,0.9735306770620019,0.9999999999998954,0.9999999999994605,0.999999999999895,0.9999999999995544,0.9999999999998382,0.9999999999988165,0.9999999999999848,0.9999999784987054
2,2,0.0025773344095796347,2.8537372465109456e-10,0.00010113021562574431,2.4967150569210617e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9988714544351927,0.998955943626353,0.9998503742480548,0.9999555929575199,0.9992566430258396,0.9999681019670277,0.9997538411242957,0.9381077602011623,-0.33944703127670744,-0.7835503486548838,0.20495541521667324,207681,18207,0.9995407875894418,204946,4780,0.9996943902351618,27306,22526,0.999728112875527,464214,189474,0.9999827271726017,0.02185837762598121,-118.99329791942924,-0.7621261767858294,-16.174178469976916,0.4417909427633056,-0.1846366636201121,0.47734784743058967,0.938189426362671,0.7876959739136677,0.9623686823611531,0.9999999999985569,0.9999999999968898,0.9999999999982313,0.9999999999968138,0.9999999999983267,0.9999999999930086,0.999999999999783,0.9999999492697687
3,0,0.0027899518609046936,2.8842245258786647e-10,0.00011358256597304717,2.69811784026075e-10,0.001953125,0.0009765625,0.0,0.0,0.9951171875,0.001953125,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.916853175608611,0.6748157320324313,0.9477129344080382,0.9488548164049103,0.9986592708015979,0.933906491600143,0.9309413459205099,0.9208503212026555,-0.9099434390601097,-0.5010341541920903,0.08446760680476555,207681,18207,0.9959491538746094,204946,4780,0.9975383344796163,27306,22526,0.6175188389970896,464214,189474,0.9397210764186079,0.4834363406748298,0.7994873951539977,0.9187908862448034,0.9029904478847383,0.9615525506456898,0.009103836454194813,-7.521860617862812,0.0796175902997865,-13.383943031207197,0.050477695529099906,0.9999999999999957,0.9999999999999896,0.9999999999999988,0.9999999999999986,0.9999999999999855,0.9999999999999983,0.9999999999999998,0.9999999941585717
