step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,D,0.08924587538981044,-0.023534185250962292,0.7851826408079967,0.1491056690531467,0.06571169013896516,0.8744285161979475,-0.5232969111142554,0.0001477128084248075,0.08924587538981044,-0.023534185250962292,0.7851826408079967,0.1491056690531467,0.06571169013896516,0.8744285161979475,-0.5232969111142554,0.0001477128084248075,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,0,O,-0.04160275200520469,0.006816979106636589,0.09450613971939603,0.9402796331791783,-0.03478577289851581,0.05290338771425862,0.7973537623477611,9.779896671458345e-05,-0.04160275200520469,0.006816979106636589,0.09450613971939603,0.9402796331791783,-0.03478577289851581,0.05290338771425862,0.7973537623477611,9.779896671458345e-05,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,1,D,0.08593238044020124,-0.015688254007376584,0.8940611967768515,0.03569467679032917,0.07024412643282096,0.9799935772170453,-0.7567458855389342,9.823741292651757e-05,0.08593238044020124,-0.015688254007376584,0.8940611967768515,0.03569467679032917,0.07024412643282096,0.9799935772170453,-0.7567458855389342,9.823741292651757e-05,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,1,O,-0.03552972445047531,-0.010248886283861558,0.031110104442559905,1.0146685062917733,-0.04577861073432832,-0.004419620007910852,0.9582775636826215,2.0759975103466365e-05,-0.03552972445047531,-0.010248886283861558,0.031110104442559905,1.0146685062917733,-0.04577861073432832,-0.004419620007910852,0.9582775636826215,2.0759975103466365e-05,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,2,D,0.016845219241897136,0.004557976807697373,0.9781734512015136,0.00042335274888960495,0.02140319604960117,0.9950186704434086,-0.9654628560184331,2.1074022468072807e-05,0.016845219241897136,0.004557976807697373,0.9781734512015136,0.00042335274888960495,0.02140319604960117,0.9950186704434086,-0.9654628560184331,2.1074022468072807e-05,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,2,O,-0.006177957536952827,0.0008248634718610454,0.006954196156716219,0.9983988979083809,-0.005353094065094932,0.000776238619763725,0.9844418807428406,1.4617979094000725e-05,-0.006177957536952827,0.0008248634718610454,0.006954196156716219,0.9983988979083809,-0.005353094065094932,0.000776238619763725,0.9844418807428406,1.4617979094000725e-05,0.002028754213824868,2.673328225455407e-10,8.074437937466428e-05,2.1122598115042024e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
1,0,D,0.08924587538981044,-0.023534185250962292,0.7851826408079967,0.1491056690531467,0.06571169013896516,0.8744285161979475,-0.5232969111142554,0.0001477128084248075,0.08924587538981044,-0.023534185250962292,0.7851826408079967,0.1491056690531467,0.06571169013896516,0.8744285161979475,-0.5232969111142554,0.0001477128084248075,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
1,0,O,-0.04160275200520469,0.006816979106636589,0.09450613971939603,0.9402796331791783,-0.03478577289851581,0.05290338771425862,0.7973537623477611,9.779896671458345e-05,-0.04160275200520469,0.006816979106636589,0.09450613971939603,0.9402796331791783,-0.03478577289851581,0.05290338771425862,0.7973537623477611,9.779896671458345e-05,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
1,1,D,0.08593238044020124,-0.015688254007376584,0.8940611967768515,0.03569467679032917,0.07024412643282096,0.9799935772170453,-0.7567458855389342,9.823741292651757e-05,0.08593238044020124,-0.015688254007376584,0.8940611967768515,0.03569467679032917,0.07024412643282096,0.9799935772170453,-0.7567458855389342,9.823741292651757e-05,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
1,1,O,-0.03552972445047531,-0.010248886283861558,0.031110104442559905,1.0146685062917733,-0.04577861073432832,-0.004419620007910852,0.9582775636826215,2.0759975103466365e-05,-0.03552972445047531,-0.010248886283861558,0.031110104442559905,1.0146685062917733,-0.04577861073432832,-0.004419620007910852,0.9582775636826215,2.0759975103466365e-05,0.002325319917872548,2.78928991015448e-10,9.001949365483597e-05,2.303098545208826e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
