step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.0020157070830464363,2.2357959927887805e-09,0.00017465127166360617,5.259071511609648e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9388538230197109,0.7066699049321763,0.9977741820504428,0.9979067645999914,0.9990351604528456,0.9870497593746357,0.9870597623320319,0.9927583553578335,-0.8986420375532788,-0.10952932093345585,-0.2367148269163289,205168,16141,0.9982457570623918,206319,3887,0.9976173214304115,23906,20019,0.6441204686986438,467614,189027,0.9915375728479795,-0.12435147415365819,-46.84798490112898,0.12828501314267904,-1.0509664831931436,0.5692805443405794,0.19211596998953986,-47.496499961315266,-0.01604246327929514,-4.795488666295657,-0.18502034355765026,0.99999999999999,0.9999999999999891,0.9999999999999971,0.999999999999996,0.999999999999956,0.9999999999999969,0.9999999999999996,0.9999999644220539
0,1,0.0020157070830464363,2.2357959927887805e-09,0.00017465127166360617,5.259071511609648e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9971699398975638,0.9881395800272177,0.9994268662835347,0.9995279949920238,0.9991911517790112,0.999770184594159,0.9984039864219735,0.9912672083853058,-0.9160579423786102,-0.8514429227787506,0.21819341159616829,205168,16141,0.9991073993342636,206319,3887,0.9994667176509723,23906,20019,0.999239194431554,467614,189027,0.9998762169844219,0.2180291016679786,-31.18458135124687,0.1900408137957822,-5.507874880053828,0.43197018702971857,0.21232690863721612,-0.5616111713979202,0.8602267282495701,0.46588830770818723,0.7416883394110396,0.9999999999999556,0.999999999999955,0.9999999999999467,0.9999999999999512,0.9999999999996947,0.9999999999998351,0.9999999999999968,0.9999999282463614
0,2,0.0020157070830464363,2.2357959927887805e-09,0.00017465127166360617,5.259071511609648e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125,0.9992049566359665,0.9990728533016715,0.999877942475235,0.9999650658944242,0.9994588562951416,0.9999659676545438,0.9998214722449598,0.9880848889384738,-0.13630041630256945,-0.7181561086321399,-0.2968208448964754,205168,16141,0.9997228762425119,206319,3887,0.9998544308663951,23906,20019,0.9999108992488341,467614,189027,0.9999736005472306,0.009978279998326435,-63.113499320031494,-0.6045720126117291,0.2905343826388007,0.9535086960912342,0.16231709627443477,0.8590883053296872,0.979670271096931,0.47168981331645266,0.8700622710601567,0.9999999999990358,0.9999999999977487,0.9999999999990683,0.9999999999943657,0.9999999999991009,0.9999999999957302,0.9999999999998196,0.9999997528935554
1,0,0.010630529373884201,3.660429515051078e-09,0.00030299703939817846,5.211974185570512e-10,0.0107421875,0.0,0.0,0.0,0.9873046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9336400154550943,0.7161157909137696,0.9975133050498284,0.997691661796245,0.9988110099273311,0.9860515690040127,0.9864159758504065,0.9932234731002717,-0.9031959347650883,-0.06063217693086245,-0.13672376558557622,205168,16141,0.9977682191073114,206319,3887,0.9974113700384314,23906,20019,0.6385518976069491,467614,189027,0.9915200613771762,-0.09633610776432623,0.6400711958193401,0.8397808835500181,0.9006735561710947,0.9621692121374309,0.2484951979048002,-41.809323144417625,-0.022986859009352205,-7.634701964005583,-0.19734198450220675,0.9279391770848555,0.9381909627755045,0.9172146664473748,0.9208799125463264,0.9357503105477878,0.9297827224224728,0.9158197465948033,0.781246208040176
1,1,0.010630529373884201,3.660429515051078e-09,0.00030299703939817846,5.211974185570512e-10,0.0107421875,0.0,0.0,0.0,0.9873046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9965314121447422,0.9849351509888044,0.9993364875468226,0.9994687756013516,0.9990078155937755,0.9997101971274399,0.9981435255434314,0.9911838844813883,-0.9014653392551267,-0.8644680245106451,0.1931324649553286,205168,16141,0.9985572657641499,206319,3887,0.9994165879974435,23906,20019,0.9990376842383492,467614,189027,0.9997884758274047,0.36625067661223054,-0.9427495252808702,0.4777587549151405,-6.312047142454993,0.7343593208774963,0.25215569593698084,-0.2433693251474378,0.8695151255805411,0.5853227492340906,0.78296166121878,0.9606960593367325,0.9353198519453869,0.9489351140359749,0.9650422459891512,0.9046053673391665,0.8253135634696447,0.9641321299584356,0.8628369404752335
1,2,0.010630529373884201,3.660429515051078e-09,0.00030299703939817846,5.211974185570512e-10,0.0107421875,0.0,0.0,0.0,0.9873046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.9988668803829529,0.9988401897992437,0.9998241083516881,0.9999573514386562,0.9992738846766781,0.9999587702118191,0.9997413812557787,0.9893957031683879,-0.3632374324788159,-0.7511659563618048,-0.13057238603752233,205168,16141,0.999649697046441,206319,3887,0.9998225471994748,23906,20019,0.9999259670264578,467614,189027,0.9999690838034858,-0.011116771376847287,-29.753760878628935,-0.35686332452104325,0.46007654686774724,0.974064761520151,0.1503608484015487,0.8266845205616924,0.9755275415070868,0.49529490480434,0.7877642710830409,0.8774624355849272,0.9429562589467584,0.8766196667263559,0.8843665451743888,0.8900665750154394,0.9578442085109972,0.8807651928975345,0.7791086484420185
2,0,0.04494418203830719,6.064767354985179e-09,0.0006559925386682153,5.437487127224472e-10,0.0625,0.0,0.0,0.0,0.9345703125,0.0029296875,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.9301673342148012,0.712148137115086,0.9970490380910747,0.997389665857436,0.9981914128013347,0.9855268366861988,0.9853727891007997,0.9916982160149235,-0.8972972666527764,0.034315200140766645,0.14321005464579115,205168,16141,0.9975279680197779,206319,3887,0.9971664135812691,23906,20019,0.6582493375852592,467614,189027,0.991608441627555,-0.07340934539248199,-25.47489326471609,0.1616242412930641,0.03463852386234412,0.7486203800862946,0.2501646530597765,-36.35608665094282,-0.027099262713652754,-18.210419800681095,-0.1438671860316512,0.8199612963274403,0.8585154807906908,0.7272285018903907,0.7625760838100213,0.7232539802808033,0.7523537357328844,0.7893334331943987,0.5587403792787827
2,1,0.04494418203830719,6.064767354985179e-09,0.0006559925386682153,5.437487127224472e-10,0.0625,0.0,0.0,0.0,0.9345703125,0.0029296875,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.9958920237354615,0.9817899572273701,0.9991692237065177,0.9993892532357866,0.9984506875378034,0.9996488316329578,0.9978425873821178,0.9895395336460378,-0.8813404627217197,-0.852155495607116,-0.12763563313599346,205168,16141,0.9979871972697588,206319,3887,0.9993241320246642,23906,20019,0.9992522260256943,467614,189027,0.9996983505344192,0.3851323187213736,-39.64210319038947,0.12693237564495766,-12.650791973608085,0.6563935390474144,0.23428565172315852,0.22649789698936784,0.8952247521679543,0.10492464373709887,0.6287032565327022,0.8208688302199603,0.8388705463505635,0.8433043452659841,0.9185195267185401,0.7794018811276553,0.6554346048649476,0.8750283786282881,0.4261771743222386
2,2,0.04494418203830719,6.064767354985179e-09,0.0006559925386682153,5.437487127224472e-10,0.0625,0.0,0.0,0.0,0.9345703125,0.0029296875,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.9983192861868571,0.9979976129205114,0.9997669785652036,0.9999400330292709,0.9989626985325198,0.9999401772270061,0.9996251786546009,0.9870847194855412,-0.4704788175409364,-0.7813038735194142,0.22967504570559347,205168,16141,0.9995983729983436,206319,3887,0.9996350098856331,23906,20019,0.9999040456363779,467614,189027,0.9999612429185228,0.1360686244404262,-13.406870924781987,0.15360159415354782,-23.790622672238896,0.8027233799338811,0.14310459487631688,0.8390589220060086,0.9700196845050754,0.572219015586545,0.8509745823352743,0.7153322875450631,0.6672667268432753,0.6975761314411492,0.4901064812674802,0.6496774037582903,0.8225642138055548,0.69202478206462,0.5558480881982358
3,0,0.20132143795490265,1.2046461606018966e-08,0.04226809740066528,1.0077804368791021e-08,0.2626953125,0.0009765625,0.0,0.0,0.732421875,0.00390625,0.0009765625,0.033203125,0.0,0.0,0.9658203125,0.0,0.9300438795515177,0.7099064161610291,0.9971921181343323,0.997562906990408,0.9976393474110165,0.9859491826831432,0.9861841054862158,0.9951474210975146,-0.9061148283560863,-0.005997865917782794,0.07770813290818578,205168,16141,0.9970765208351426,206319,3887,0.9965538494344119,23906,20019,0.661103950028979,467614,189027,0.9916160931464225,-0.046386705421241174,-95.79437010617372,0.08247926379934054,-0.9246559667443464,0.6356986047849825,0.250542553633728,-17.04025762597247,-0.033305357930426924,-29.77820436260674,-0.12759394630528506,0.6913598120483717,0.7748069979315046,0.5807711341466096,0.6653223988784095,0.48268135518554856,0.6856646643033919,0.6182841064620027,0.16827504956251924
