step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5952680062797594,0.0002630568313963465,0.0005318594993019566,0.0029471220266255854,0.057037945963671725,-0.08729684835364676
1,1,0.6873469291345559,1.908420637954906e-05,3.676174400965048e-05,0.0005274831868586327,-0.002178861485934115,-0.005559744283678254
1,2,1.1853149295635876,3.072637739276785e-05,5.8328423240107445e-05,0.001630254420048937,-0.04355472789293939,0.0570309352117854
2,0,1.1975184072370555,0.0003063753460930283,0.0005685404920237231,0.0031668042130350194,0.1548051282527518,-0.1946177124369397
2,1,1.3907783399499236,2.2758830123466956e-05,6.640732766477253e-05,0.0005151467181473521,0.010591399748286667,0.05319486817522375
2,2,2.471189738576158,3.219135155444828e-05,5.1725108838603715e-05,0.0014431123110546853,-0.06059752243534398,0.13246244010988067
3,0,1.7827039689374393,0.00028495859600083254,0.0005650940427181943,0.0031320253722684254,0.21853732295328923,-0.2819970918852752
3,1,2.087563575146136,1.4837975120007902e-05,9.491897103364638e-05,0.0005420229847607559,0.012629448081835129,0.11271077281975783
3,2,4.053332158503129,2.469748316082282e-05,3.7257575306311365e-05,0.0012754822558317968,-0.022789717813432434,0.18275007704078133
5,0,2.960471578922643,0.00022181680102478083,0.0004984615551099401,0.0028732198126355008,0.3143462560012703,-0.4299054081224919
5,1,3.5194592735000536,1.1459244072084165e-05,0.00011103668383521726,0.0005337057223984135,0.0595825426902048,0.23638064696864214
5,2,7.683069452959579,2.330097479480767e-05,1.9662137360865445e-05,0.0011261211163295457,0.15349458178341588,0.24248683689710634
7,0,4.043726813494116,0.0001671834864696557,0.00038014217505542847,0.0025879771326224148,0.3956245152696558,-0.5251505527172206
7,1,4.773463361348252,1.2462711758637582e-05,0.00011246253200337863,0.0005103113298835507,0.0923898161312699,0.3347663995283805
7,2,10.239666647630852,3.151417817188324e-05,1.660512959572027e-05,0.0010576148451804132,0.30710435927315854,0.27835336469996524
9,0,4.673175509654875,0.0001456740943066968,0.00031038832745678633,0.002384866810966263,0.4529018095099468,-0.5381719306871102
9,1,5.46669978157762,2.0309821512853863e-05,0.00011178523616085892,0.0004993058834991343,0.11623569558157039,0.3560884125406443
9,2,11.572513479474795,4.389074941921121e-05,1.5071460087111601e-05,0.0010751246707239167,0.42508428579998186,0.259183964887745
11,0,5.0889967882035,0.0001386404201281798,0.00027598954912998224,0.002218283537289656,0.5021819148685783,-0.5395770274568169
11,1,5.925198410956038,2.8029288105480752e-05,0.00010815759347329171,0.0005017528418959688,0.16013270364835225,0.3659939918826532
11,2,12.428414168655062,6.531268469331229e-05,1.4621125275914148e-05,0.0011040053039159724,0.5618752483951027,0.2370576130227208
14,0,5.58936177739626,0.00013283925653872382,0.0002463399050948182,0.0019380689259336015,0.5714082778926136,-0.5528036712233966
14,1,6.550028885785713,3.3381249782942307e-05,8.880649370837835e-05,0.0004846917443037302,0.22023220559520265,0.39320748367882036
14,2,13.63957436068327,9.884865819451396e-05,1.471423795217433e-05,0.0011003756307722083,0.785749475187372,0.2567040359134269
18,0,5.9246686823995525,0.00014364368911303938,0.0002263235246528369,0.0018370777152948577,0.679154520362503,-0.5334261263494049
18,1,7.011147483021448,3.751355549687809e-05,0.00011246964883796675,0.0004915059327353016,0.3747317098218405,0.5185093160747385
18,2,14.338035699098056,0.00011887632098405264,1.864159858345838e-05,0.0010136057147372654,0.9260556038442799,0.2615127635323571
