step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5680158962678203,0.0003663527683646534,0.0002752547445964599,0.0024948041972376414,0.10097686570799048,-0.0652407384024848
1,1,0.762537474794915,0.00014904691010050598,0.00015380817832577845,0.0007055241674615281,-0.006803009602366403,0.06653821379097807
1,2,0.9203162404624873,0.00023811897183208572,7.1623860894259e-05,0.0008750433133085476,0.06711920874844862,0.01655782628409551
2,0,1.219884849465333,0.00020316917198379134,0.00018072120339011416,0.001463328514238705,0.16147086857004542,-0.10414403775116818
2,1,1.6167917534678236,7.44907203699435e-05,0.00011100352556371471,0.0004524538456272669,-0.009087713679382464,0.10629072528177513
2,2,1.9175149521964114,0.00016751056564198995,3.725252719036229e-05,0.0007207829037957053,0.1398469497993424,0.0030985099511566293
3,0,1.960387379125523,0.00011985253835469217,0.00010636679603341435,0.0009163822574294708,0.19872101504892836,-0.137334658944318
3,1,2.5848543594288076,4.7878695746965694e-05,0.0001121949886986546,0.0003335561704285765,-0.013253561825021177,0.17065786638467087
3,2,3.1221973113290904,0.00014248799566370795,2.6080286001755733e-05,0.0006843322434028934,0.22515094121373286,-0.04504887018107088
5,0,3.4516834566912773,5.309886230518811e-05,4.2924954653697935e-05,0.0006099617105364343,0.24014774818913018,-0.18346877234254771
5,1,5.138388308872723,2.1419009815841244e-05,9.98902264580487e-05,0.0002146689748380386,-0.04240411430993888,0.40550254859276813
5,2,8.266849838499159,9.065463059851847e-05,1.2981480796919388e-05,0.0006175322231649039,0.5984380589837516,-0.060833085341995094
7,0,4.6191721654586395,3.610124082002255e-05,3.3163066569062824e-05,0.0004903777881844386,0.2402801356583239,-0.22239765169152742
7,1,6.971115395029257,1.6160284597781456e-05,0.00010187334181004781,0.00017958011496866259,-0.021395430504446915,0.6045561625484784
7,2,11.306368348213006,7.88672732038555e-05,9.978514283818702e-06,0.0005542308460786383,0.8915721637342208,0.04245046395898681
9,0,5.276210561725132,3.120248224430935e-05,2.7353221026016202e-05,0.0004925200238055939,0.2179308181984883,-0.24056263997553953
9,1,7.755291804778135,2.2528373042007385e-05,0.00011134002763675693,0.00018897093327986195,-0.05513479389352823,0.7060368029292449
9,2,13.052473381191122,6.758350333619554e-05,1.0171108952151418e-05,0.0005314453549440931,1.0031597269460315,0.1440849890875965
11,0,5.570832459525658,3.0342391479471777e-05,2.4204500356774284e-05,0.000598557369402936,0.21554336538661925,-0.2715227703578425
11,1,8.113944403870027,3.358134363334518e-05,0.00011869321867405789,0.00020569928238422077,-0.12229360313020209,0.7607330612287374
11,2,13.510854093723621,4.419550691596585e-05,1.1585382269794539e-05,0.00046734048441129147,0.7821606137914873,0.22838815056964837
14,0,5.895489655296627,2.946754809408321e-05,3.1820646364929763e-05,0.0006740532861429983,0.21293609488142004,-0.36230149810712564
14,1,8.864520380838437,4.242048394168505e-05,0.00013797215422926221,0.00022288679733702526,-0.268553055156625,0.9107884997006354
14,2,14.446449348365103,3.246995611650286e-05,1.3024323149785674e-05,0.00045795416038748747,0.6600724618619848,0.440580741498904
18,0,6.204274557621742,3.102017494552343e-05,5.092135206182205e-05,0.0008004198722708978,0.21334772765205426,-0.4807735785611486
18,1,9.50976745886873,5.39861306264464e-05,0.0001664881535340213,0.0002464134497813313,-0.396489772626171,1.0912308928198016
18,2,15.389615363931412,1.9308428885096304e-05,1.967143204305298e-05,0.00045381303463953783,0.4245636996080246,0.6647334991856115
