seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,0,D,0.0127196737342109,-0.029137159092839,1.067586945792673,-0.0511694604341137,-0.0164174853586147,1.0803066195269722,-1.0768995733995297,0.0,0.0127196737342109,-0.029137159092839,1.067586945792673,-0.0511694604341137,-0.0164174853586147,1.0803066195269722,-1.0768995733995297,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,0,0,O,0.0338074137167657,-0.0383593524836405,0.027910133624335,0.9766418051424496,-0.0045519387668568,0.0617175473412388,1.02089843771863,0.0,0.0338074137167657,-0.0383593524836405,0.027910133624335,0.9766418051424496,-0.0045519387668568,0.0617175473412388,1.02089843771863,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,0,1,D,-0.0281813741529155,0.0256448416445316,1.017782802059416,-0.0152462695510406,-0.0025365325083786,0.9896014279065296,-1.086855287407925,0.0,-0.0281813741529155,0.0256448416445316,1.017782802059416,-0.0152462695510406,-0.0025365325083786,0.9896014279065296,-1.086855287407925,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,0,1,O,-0.01337200156589,0.0201133691189081,0.0262928052468894,0.9669658272001014,0.006741367553004,0.0129208036809913,0.9071876512684374,0.0,-0.01337200156589,0.0201133691189081,0.0262928052468894,0.9669658272001014,0.006741367553004,0.0129208036809913,0.9071876512684374,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,0,2,D,-0.0217157814410693,0.0199780154517623,1.0123493456061894,-0.010611579616869,-0.001737765989317,0.9906335641651086,-1.064654722115873,0.0,-0.0217157814410693,0.0199780154517623,1.0123493456061894,-0.010611579616869,-0.001737765989317,0.9906335641651086,-1.064654722115873,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,0,2,O,0.0084052331676631,-0.0103196458703394,0.00057791288774,1.0013364998150147,-0.001914412702739,0.0089831460553669,1.01948346596532,0.0,0.0084052331676631,-0.0103196458703394,0.00057791288774,1.0013364998150147,-0.001914412702739,0.0089831460553669,1.01948346596532,0.0,0.0002206031495006,3.1899878294439073e-09,0.0017914936179295,2.5050531093917527e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0
0,1,0,D,0.0127196737342109,-0.029137159092839,1.067586945792673,-0.0511694604341137,-0.0164174853586147,1.0803066195269722,-1.0768995733995297,0.0,0.0127196737342109,-0.029137159092839,1.067586945792673,-0.0511694604341137,-0.0164174853586147,1.0803066195269722,-1.0768995733995297,0.0,0.0002116855321219,3.004416493368467e-09,0.0018494710093364,2.5354243704533985e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875
0,1,0,O,0.0338074137167657,-0.0383593524836405,0.027910133624335,0.9766418051424496,-0.0045519387668568,0.0617175473412388,1.02089843771863,0.0,0.0338074137167657,-0.0383593524836405,0.027910133624335,0.9766418051424496,-0.0045519387668568,0.0617175473412388,1.02089843771863,0.0,0.0002116855321219,3.004416493368467e-09,0.0018494710093364,2.5354243704533985e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875
0,1,1,D,-0.0281813741529155,0.0256448416445316,1.017782802059416,-0.0152462695510406,-0.0025365325083786,0.9896014279065296,-1.086855287407925,0.0,-0.0281813741529155,0.0256448416445316,1.017782802059416,-0.0152462695510406,-0.0025365325083786,0.9896014279065296,-1.086855287407925,0.0,0.0002116855321219,3.004416493368467e-09,0.0018494710093364,2.5354243704533985e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875
0,1,1,O,-0.01337200156589,0.0201133691189081,0.0262928052468894,0.9669658272001014,0.006741367553004,0.0129208036809913,0.9071876512684374,0.0,-0.01337200156589,0.0201133691189081,0.0262928052468894,0.9669658272001014,0.006741367553004,0.0129208036809913,0.9071876512684374,0.0,0.0002116855321219,3.004416493368467e-09,0.0018494710093364,2.5354243704533985e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875
