step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5182196315685745,0.00028853837442271876,0.00013402869609051678,0.0017048498045114417,0.038393478042891685,0.04118822983684609
1,1,0.5985871566897762,2.1744979120444533e-05,0.0005511503205740607,0.007928423637178845,-0.01691557127143929,0.11452961623104724
1,2,1.1670248211819951,3.977302378829748e-05,0.00013785301985697203,0.0006019200177042681,0.01477234728446078,0.05720393895864171
2,0,0.9764513703382958,0.0001945011136361365,3.813366633109271e-05,0.0014250244390786255,0.005538720176345571,0.05364935102719716
2,1,1.1453853180875007,8.61808997202926e-05,0.00029568892267505345,0.008666593538160242,-0.04014879281176528,0.16025589350729236
2,2,2.2178220582888355,2.5516560688885187e-05,8.159293252540279e-05,0.000509117941679271,0.013657584854327236,0.04249916510320783
3,0,1.4298732837419112,0.0002453919909275961,2.06045044842816e-05,0.0015339405910826805,-0.017479578615053996,0.052497185874432084
3,1,1.7139752300494888,5.2582796429951e-05,0.00019933093508435072,0.008358339478096041,-0.035485051080466526,0.2224679465064182
3,2,3.4339464038185663,2.6377018782499873e-05,5.5553900759131375e-05,0.00045713874743175413,0.0413727386128987,0.0409585505780962
5,0,2.2344932389412873,0.000400395113669802,1.2591993037143833e-05,0.0018960743690109453,-0.07478727256640005,0.02706730899766893
5,1,2.769371123554671,2.103205646572468e-05,0.0001491994514869099,0.0081288560095682,-0.020540209243109057,0.3261515433034186
5,2,5.965173780147783,2.847361386977734e-05,2.5076642749373e-05,0.0004824929295881641,0.13145966018251296,0.06275469449688915
7,0,2.975411449266353,0.0004679117566602976,2.2447085644908903e-05,0.0022387578820642425,-0.17668194369931117,-0.024971607710597143
7,1,3.692584484363931,1.860573027987434e-05,0.00011479197330497964,0.008323288355652486,0.04231076555512538,0.35427213078727815
7,2,8.513400475033814,3.408010284859132e-05,1.614017625828598e-05,0.0004609250615184941,0.29886389069001484,0.16547364723492652
9,0,3.5727660459363104,0.0004465569693450371,2.4661007331061807e-05,0.0024346974450900312,-0.25596223848482497,-0.04969612117021375
9,1,4.405547443326764,2.6598505227979067e-05,9.067945320640813e-05,0.008281432840024692,0.11786160047099302,0.3691813876756071
9,2,12.112650708482736,3.183905698467702e-05,2.1889287527704618e-05,0.00032388539184656647,0.5349114044660916,0.34682588229851513
11,0,4.11578549955869,0.00036828292586563394,1.9763221004954185e-05,0.002466415420989797,-0.2649004630508716,-0.03931347604222323
11,1,5.10826957260549,3.184532711535925e-05,7.00235888445771e-05,0.007507488935091398,0.1929092730056931,0.3914883877100846
11,2,13.454095808614557,3.869432979453714e-05,1.85037008545014e-05,0.00031108019944385285,0.709903959451808,0.29321977382679176
14,0,4.90732687959541,0.0002644779377980264,1.2692539555199208e-05,0.0024159436842661284,-0.2871185620436555,-0.05876162981800462
14,1,6.288826085756158,7.469095616658955e-05,5.325691782792467e-05,0.005217774443968039,0.4187994739751277,0.44516185810427017
14,2,14.9331586865759,5.714837586151282e-05,2.1676530317848165e-05,0.0003280010075682626,1.0284485257759246,-0.0922374914452918
18,0,5.598631271732257,0.00018721926167639382,7.089039094109505e-06,0.002279769400400261,-0.2681593288079336,-0.04778355111707042
18,1,7.172571353482075,0.00012922316284075177,4.713456652374342e-05,0.0034970053008660977,0.7069868766698824,0.4719347549806167
18,2,16.77664193992345,7.921722048917393e-05,1.5223440310556389e-05,0.00028675069109197396,1.4705310109090075,-0.1889750188339277
