step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,D,0.04205326960445399,0.005830542826655627,0.9420521412519759,0.010064046316896169,0.0478838124311155,0.9841054108564522,-0.895765368157333,-1.8531806158842904e-05,0.04205326960445399,0.005830542826655627,0.9420521412519759,0.010064046316896169,0.0478838124311155,0.9841054108564522,-0.895765368157333,-1.8531806158842904e-05,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
0,0,O,-0.06972197880440367,0.07166083466584316,0.014052844997245129,0.9840082991413326,0.001938855861428057,-0.05566913380716776,0.8285726406738849,-8.496862199507219e-06,-0.06972197880440367,0.07166083466584316,0.014052844997245129,0.9840082991413326,0.001938855861428057,-0.05566913380716776,0.8285726406738849,-8.496862199507219e-06,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
0,1,D,0.05800270194275159,-0.02428450791971548,0.9661178639637329,0.0001639420132455438,0.03371819402303321,1.0241205659064747,-0.8836667120880088,1.1310029186180435e-05,0.05800270194275159,-0.02428450791971548,0.9661178639637329,0.0001639420132455438,0.03371819402303321,1.0241205659064747,-0.8836667120880088,1.1310029186180435e-05,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
0,1,O,0.026133632359676473,-0.020278354505954166,-0.01113467265336282,1.005279394799656,0.005855277853710525,0.014998959706290282,1.0628260543186154,-2.5760388598942627e-07,0.026133632359676473,-0.020278354505954166,-0.01113467265336282,1.005279394799656,0.005855277853710525,0.014998959706290282,1.0628260543186154,-2.5760388598942627e-07,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
0,2,D,0.027404566643650874,-0.0027234274173432715,0.9636699434585815,0.011648917315109197,0.024681139226320203,0.9910745101022265,-0.9218930320824525,-8.176325053777878e-06,0.027404566643650874,-0.0027234274173432715,0.9636699434585815,0.011648917315109197,0.024681139226320203,0.9910745101022265,-0.9218930320824525,-8.176325053777878e-06,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
0,2,O,3.870954830048623e-05,-0.012302517306040484,-0.011936121297980828,1.0241999290556931,-0.012263807757737943,-0.011897411749641318,1.0484772772079491,9.046922144290148e-06,3.870954830048623e-05,-0.012302517306040484,-0.011936121297980828,1.0241999290556931,-0.012263807757737943,-0.011897411749641318,1.0484772772079491,9.046922144290148e-06,0.0009275674819946289,9.05840513709677e-10,0.0005289537366479635,1.5548849985336233e-09,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.001953125,0.0,0.0,0.99609375,0.001953125
1,0,D,-0.06509888191188784,-0.11760050011392886,2.2542378372148857,-1.0715384551890519,-0.18269938202581082,2.1891389553030027,-3.2732746742018914,-0.00015442958277126208,0.03276996173557478,0.007257592788248779,0.9489686917262941,0.011003753749940781,0.04002755452377002,0.9817386534618477,-0.9124525690291119,3.303616671671266e-07,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
1,0,O,-0.0439149081596546,-0.11948725786266445,1.1561151195895558,0.007287046432775002,-0.16340216602233182,1.112200211429905,-1.073255723453718,-2.304623215090837e-05,-0.05434610757467695,0.05035793568591185,-0.0031981913253147365,1.0071863632141063,-0.003988171888802655,-0.05754429890000301,0.905680511278776,-3.979331995293783e-05,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
1,1,D,0.9016259124459327,-0.7744041595577533,0.3925699115402444,0.4802083355715858,0.12722175288817528,1.2941958239861613,1.7636684960350113,-0.0003801497521125261,0.06580945526801163,-0.022416207115782516,0.9488387463402717,0.007768005507508224,0.04339324815222767,1.0146482016082863,-0.8528450784490205,5.29318721784693e-06,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
1,1,O,0.3702349963344843,-0.3754380902333273,-0.1712306159216858,1.176433709820549,-0.005203093898864655,0.19900438041276614,2.0933374123100252,-0.00023953324379249801,0.018526500802317436,-0.012903686788184876,-0.007926278170326873,1.0023034641561996,0.005622814014134336,0.010600222631997336,1.0416599299169849,-2.5741473013206155e-05,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
1,2,D,0.2370997118822435,-0.09665786036922858,0.7077148270691648,0.15184332141781698,0.1404418515130279,0.9448145389514035,-0.22211393339983676,6.951355476345598e-05,0.03509980751227859,-0.0040242033682876405,0.9541744336847384,0.014749962171273445,0.031075604143996127,0.9892742411970232,-0.9003004606328814,-1.4736639896288412e-05,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
1,2,O,-0.09993555940222737,0.09945593443733136,0.03682526520856533,0.9636543597563078,-0.0004796249649006157,-0.0631102941936319,0.7274376007081305,0.0001004508080460452,-0.004902928829314757,0.01119292937726779,-0.0057047057801957735,0.9994147052322615,0.006290000547925612,-0.010607634609520189,0.9890235528059058,-9.104298958434735e-06,0.006185871083289385,2.059117765185192e-09,0.0009743934497237206,1.6315964135316108e-09,0.009765625,0.0,0.0,0.0,0.9892578125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0
2,0,D,-0.3833102690563037,-0.2955745778988601,2.409923098767413,-0.7310382518122427,-0.678884846955157,2.0266128297111203,-3.228697041737126,-0.0006654902849576051,0.0018757655394394668,0.034023264624034155,0.9683552909432351,-0.004254321106650583,0.035899030163462575,0.9702310564826444,-1.0047571111345235,1.7751236701364733e-05,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
2,0,O,-0.29636594950369277,-0.2758520132019897,1.2468864270690059,0.32533153563668304,-0.5722179627056797,0.9505204775653182,-0.942068827734067,-0.00042028838341672274,-0.05444942727197466,0.04614502085776273,0.0060529991552109585,1.0022514072590059,-0.008304406414216758,-0.04839642811676903,0.8956039599740819,-5.292834513823231e-05,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
2,1,D,1.7768841577468564,-1.5227447724064271,-0.31351327117423206,1.0593738858338444,0.2541393853404056,1.4633708865725907,4.672516087161387,-0.0008463519838800737,0.0644531636054313,-0.023007426928357333,0.9359358996191476,0.022618363703787003,0.0414457366770659,1.0003890632245813,-0.8258569453816165,1.3001404404090191e-05,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
2,1,O,0.8910135741383295,-0.8234049845357602,-0.5698623074933096,1.50225371789076,0.067608589602543,0.32115126664499194,3.786534584058128,-0.0006138131528084238,0.012934063509480342,-0.006528846638692576,-0.009085999497445707,1.0026807826266761,0.006405216870779926,0.0038480640120237553,1.0312296922722979,-2.0291896202308517e-05,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
2,2,D,0.3921551546524282,-0.18670589614278865,0.5403167651740771,0.2542339763162812,0.20544925850965368,0.9324719198265019,0.2927782619374786,0.00013370494259205097,0.031494668901602005,0.005946032146982305,0.9553342920269325,0.007225006924483579,0.037440701048577996,0.9868289609285315,-0.9225606483478402,-5.716303341885259e-06,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
2,2,O,-0.15409602528714533,0.1896165396108196,0.05782837572159727,0.9066511099547067,0.035520514323670316,-0.09626764956551848,0.5051101693350963,0.00017943522093753599,-0.009842338330943945,0.022639172053411594,0.00721515863787725,0.9799880076396658,0.012796833722433565,-0.002627179693076187,0.9402913386174088,-3.222613243309422e-05,0.020966067910194397,3.93337096227242e-09,0.001985609997063875,1.8496777443033352e-09,0.0302734375,0.0,0.0,0.0,0.96875,0.0009765625,0.0,0.0,0.0,0.0,0.998046875,0.001953125
3,0,D,-0.7592732841209879,-0.5677253653614245,2.2591458616103584,0.06785278787207472,-1.3269986494824129,1.4998725774893475,-2.38284099249781,-0.0013401284096348457,-0.029721839990702548,0.06066511605086561,0.9850415594198613,-0.015984835480026494,0.030943276060105662,0.9553197194291072,-1.091413350941488,1.619428972187762e-05,0.09492428600788116,1.0813873352333303e-08,0.004300853703171015,2.2241923858246082e-09,0.0966796875,0.0,0.0,0.0,0.900390625,0.0029296875,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
3,0,O,-0.6111103100556305,-0.5052180941383271,1.1058771026627898,1.0104513015311778,-1.1163284041939647,0.4947667926071617,-0.20131801704888197,-0.0009538582107908636,-0.07559101398359702,0.06145864865196288,0.035428009547891715,0.9787043557837367,-0.014132365331667562,-0.040163004435755045,0.8062266836003062,-5.164378494921609e-05,0.09492428600788116,1.0813873352333303e-08,0.004300853703171015,2.2241923858246082e-09,0.0966796875,0.0,0.0,0.0,0.900390625,0.0029296875,0.0,0.0029296875,0.0,0.0,0.9970703125,0.0
