step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,D,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,0,O,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,1,D,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,1,O,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,2,D,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
0,2,O,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.0011837549973279238,1.9941831519432185e-10,0.00031620587105862796,9.871652106863138e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
1,0,D,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
1,0,O,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
1,1,D,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
1,1,O,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
1,2,D,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
1,2,O,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.0013536604819819331,2.0832931213465855e-10,0.0003432965313550085,1.0422849389124522e-10,0.0,0.0,0.0,0.0,0.998046875,0.001953125,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625
2,0,D,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
2,0,O,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,-0.09109731985093372,0.09019046988873036,0.06958617674429624,0.9313206732181989,-0.0009068499622122833,-0.021511143106768493,0.6804467067340951,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
2,1,D,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.02294213786603151,-0.037438224043434665,0.9968068164138014,0.017689269763603688,-0.014496086177410106,1.0197489542798435,-0.9187371847406681,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
2,1,O,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.06078769603405276,-0.06631753740834578,-0.042678264838240776,1.0482081062125392,-0.005529841374309008,0.018109431195813763,1.2179916044932082,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
2,2,D,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.016159659723462283,-0.03316538603905017,1.0010837544621198,0.015921971853449624,-0.01700572631557934,1.0172434141856002,-0.9358367368462063,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
2,2,O,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.034320878070568384,-0.03005104728991384,-0.02671930106485415,1.0224494702842266,0.004269830780644718,0.0076015770057175636,1.1135406967095165,0.0,0.0014798446791246533,2.1137164241125106e-10,0.0003795130760408938,1.1027873753066686e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625
3,0,D,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.03778491198753553,-0.07476941920703473,0.9167438082596555,0.12024069896017031,-0.03698450721950268,0.9545287202470467,-0.6839487781051359,0.0,0.001574231660924852,2.11538814243184e-10,0.000420558761106804,1.1632077245860017e-10,0.001953125,0.0,0.0,0.0,0.99609375,0.001953125,0.0,0.0,0.0,0.0,0.998046875,0.001953125
