step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.0020168148912489414,2.7117935674780824e-10,0.00024002930149435997,1.8443936655732074e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9346372910867068,0.7475005603998586,0.7094217648555545,0.71265157557871,0.9987437582462194,0.6996266254384564,0.6957621163776068,0.9293134524060248,-0.9632409479516874,-0.09113559146074003,-0.06295575149169427,207681,18207,0.9963622018492564,204946,4780,0.9975001239624095,27306,22526,0.6905098026386977,464214,189474,0.6682116188491433,0.0810284232601029,-31.11360608514591,0.18870617764584102,-5.2958571940788195,0.39991899901904593,0.18734469259453346,-1.460742218364286,0.3608401613876589,-211.79123530679004,-0.009751866063148904,0.9999999999999956,0.9999999999999912,0.9999999999999992,0.9999999999999996,0.9999999999999898,1.0000000000000002,0.9999999999999998,0.9999999980757867
0,1,0.0020168148912489414,2.7117935674780824e-10,0.00024002930149435997,1.8443936655732074e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9990469485492209,0.997976385015262,0.9998119620759158,0.9998927576575801,0.9993728063728375,0.9999618674970748,0.9996161338661834,0.9787912559934996,-0.341527197528791,-0.6635742208782003,0.3960606433646669,207681,18207,0.9991660214858451,204946,4780,0.9990010694351655,27306,22526,0.9995614253439618,464214,189474,0.999975120116246,0.12978396688296093,-1.5726046207633604,-0.05509109576272682,-7.560933058330939,0.32408236757434405,0.3196872022235004,0.6851179137463645,0.8348883907726377,0.9327004647380349,0.9710633440011904,0.9999999999997297,0.999999999998925,0.9999999999997061,0.9999999999995376,0.9999999999996793,0.9999999999991738,0.9999999999999573,0.9999999502978568
0,2,0.0020168148912489414,2.7117935674780824e-10,0.00024002930149435997,1.8443936655732074e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.9994370944947253,0.998530006198823,0.9998827672615995,0.999954446159467,0.9996215924911357,0.9999699418003123,0.9997823339304507,0.9759813202542889,-0.5368606019578326,-0.8721058534798459,-0.1512519923243809,207681,18207,0.9997330434410229,204946,4780,0.9995987957224817,27306,22526,0.9997140967975493,464214,189474,0.9999875552422056,0.24518222540351825,-106.9155497352714,-0.0026654473799027625,-14.730905022698254,0.9507236288751363,0.12165789880847176,0.0035150905923769793,0.8446783108758521,0.7684786235700061,0.977509259691936,0.9999999999987863,0.9999999999958262,0.999999999998804,0.9999999999944603,0.9999999999982645,0.9999999999896367,0.9999999999998223,0.9999998447510802
1,0,0.014504950493574142,6.094942328616071e-10,0.0006930934614501894,2.8166877164004234e-10,0.0166015625,0.0,0.0,0.0,0.982421875,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.9310655779454972,0.7387801852729061,0.7335694673838373,0.7357190690299956,0.9983776426390449,0.7224236133079578,0.7188728848112268,0.9192693732523975,-0.9772052697436804,-0.24266100339798263,-0.2402143754852753,207681,18207,0.9962293093686595,204946,4780,0.997261835140663,27306,22526,0.6915809985422168,464214,189474,0.6989656048759642,0.2030352844229552,-65.21853854511606,0.12381896170594654,-4.27776521258485,0.43408805422386426,0.24575921634380224,-1.4470601050139895,0.3457033609942934,-324.0115586044037,0.024831528941121058,0.7621078515672446,0.8219242199595819,0.9272034181806454,0.9170637214397158,0.7654260854184805,0.9044900067295059,0.9307776528435207,0.8873840963161906
1,1,0.014504950493574142,6.094942328616071e-10,0.0006930934614501894,2.8166877164004234e-10,0.0166015625,0.0,0.0,0.0,0.982421875,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.9987469882656909,0.9977814701049806,0.9997669520018728,0.9998880470565281,0.9990889046366611,0.9999554372707915,0.9995784362379276,0.9701312532932351,-0.41111520008700564,-0.6429688790985135,0.2902068394962316,207681,18207,0.9991173043908471,204946,4780,0.9990430080931524,27306,22526,0.9995214049335677,464214,189474,0.9999735590637211,0.0467875277026288,-7.8503929430854775,0.1790636570588301,-9.099022632955906,0.36659103016494793,0.3508467278833829,0.6960747745347704,0.8344316886470342,0.9417377006227696,0.9750109479616479,0.9261684956867346,0.9046838562943385,0.8866578431172021,0.9402745157299004,0.8653847036079039,0.9489660291113169,0.9292010136871711,0.863305699318493
1,2,0.014504950493574142,6.094942328616071e-10,0.0006930934614501894,2.8166877164004234e-10,0.0166015625,0.0,0.0,0.0,0.982421875,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.9993017948643925,0.9985405995300684,0.9998459755728415,0.999954893807684,0.9994496819452992,0.999960612439453,0.9997732113256714,0.9686103596705343,-0.6989316303827716,-0.9164691439781646,-0.20846352110215285,207681,18207,0.9997218274638011,204946,4780,0.9995423074545491,27306,22526,0.999696689846805,464214,189474,0.9999854947922601,0.21440120127825862,-58.900825789759736,-0.12675152691663644,-6.237735915262732,0.8193340950180469,0.17792749601907978,0.12549101672456497,0.7594040278039922,0.7116271422282401,0.9296808393505227,0.940679538307932,0.9369183271110272,0.9375416342050378,0.9002057585105786,0.8789021979290438,0.8735274191707451,0.9571205988104429,0.806454277636804
2,0,0.10739456862211227,2.537838827976202e-09,0.002254231832921505,4.457421654002758e-10,0.1240234375,0.0009765625,0.0,0.0,0.875,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.9324249963700707,0.742004464561288,0.7556411058698217,0.7576756519732043,0.9981952674897431,0.7457326968314486,0.7404753571110891,0.9221141924473771,-0.9567736768388989,0.05287004017358196,-0.007196670064821324,207681,18207,0.9961578227695853,204946,4780,0.9965166436896632,27306,22526,0.6976506890186777,464214,189474,0.7215843316319304,0.257012747660592,-294.5231038609797,0.05393326057351858,0.4113731885933296,0.7935900923750338,0.23525089005311275,-0.6734631671899405,0.36643594878280344,-283.1465115639343,0.0073878377511853825,0.63284620721949,0.6182819564133263,0.8053878988211215,0.7645882583796678,0.5450404900613101,0.7264688128066001,0.8310956418970268,0.6596720306775065
2,1,0.10739456862211227,2.537838827976202e-09,0.002254231832921505,4.457421654002758e-10,0.1240234375,0.0009765625,0.0,0.0,0.875,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.9983010030909193,0.9971305908511859,0.999578093060874,0.9997733659866302,0.9988187499125886,0.9999339103663156,0.99924360793491,0.953264606682817,-0.6298963512862054,-0.8378738849618991,-0.09395468453052074,207681,18207,0.9990476988074901,204946,4780,0.9986713463416456,27306,22526,0.9996007695482919,464214,189474,0.9999636340899517,0.11828533864830813,-17.231939301134542,0.007339242575067665,-8.220068527893572,0.3292296845084641,0.34367142934176587,0.647315241118891,0.851778950014828,0.8255835090181312,0.9567266254725617,0.6663158765350151,0.82436269891737,0.6607099339316672,0.6594628409662809,0.2965586109348061,0.6864882625668234,0.8120605969524314,0.47156748924831654
2,2,0.10739456862211227,2.537838827976202e-09,0.002254231832921505,4.457421654002758e-10,0.1240234375,0.0009765625,0.0,0.0,0.875,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.999106095193542,0.9983241748675109,0.9997863703843317,0.9999314702718773,0.9993052176885293,0.9999536883418851,0.9996848555565482,0.9573437475928764,-0.593538218008183,-0.9146434354269538,-0.23381703203161902,207681,18207,0.999700851228786,204946,4780,0.9993288987389592,27306,22526,0.9996919153085915,464214,189474,0.9999804547220091,0.20687366351942238,-91.6011949505134,-0.2791200679461302,-12.900716063200935,0.905041144162597,0.2592917959994099,0.2705540250383116,0.739572828071565,0.6353709106514474,0.9015575727887797,0.8730613630089527,0.8937655918608368,0.8108532248684058,0.8379750536583577,0.6835898863853794,0.692042996606211,0.9124323926989277,0.6307649495515856
3,0,0.37022143602371216,5.224164212336291e-09,0.018982646986842155,1.3020469147306812e-09,0.3603515625,0.00390625,0.0,0.0,0.6337890625,0.001953125,0.0,0.01171875,0.0,0.0,0.986328125,0.001953125,0.9372757290260758,0.7538120158797146,0.7639859311284513,0.7658257501047663,0.9980980311721412,0.7545340401434476,0.7497091954515176,0.9056217364064121,-0.9444505480749198,0.12782334310573568,0.23133312582250068,207681,18207,0.9959358124988558,204946,4780,0.9958480345220877,27306,22526,0.7004367015823034,464214,189474,0.7317621399258198,0.2815430990579777,-470.57346593217613,0.04027084457070404,0.7289387771794644,0.8835947790720134,0.20811986540584893,-0.44536117751641835,0.3836642852341332,-165.42214584704857,-0.034000215762081294,0.5139785903973677,0.4821794900029265,0.7317839218179201,0.67014150961747,0.43330663872134606,0.6573833809493318,0.7293398346440239,0.46598565220608523
