key_feature,paired_feature,abs_interaction_score,signed_interaction_sum,pair_count
628,739,0.06157247722148895,0.050359323620796204,5722
628,1439,0.043187465518713,0.043187465518713,436
628,1178,0.02263525314629078,-0.02263525314629078,999
628,913,0.021942786872386932,0.021942786872386932,536
628,2108,0.020031439140439034,0.020031439140439034,185
628,762,0.018399830907583237,0.018399830907583237,282
628,327,0.017819508910179138,0.013790931552648544,324
628,2224,0.014743492938578129,0.014743492938578129,153
628,2426,0.014552472159266472,0.014552472159266472,96
628,355,0.011740528047084808,0.003346831537783146,195
628,1059,0.011717204004526138,0.00765949347987771,428
628,2793,0.0115508446469903,0.0115508446469903,106
832,739,0.26602354645729065,0.26602354645729065,10471
832,1439,0.11270827800035477,0.11270827800035477,666
832,1178,0.08330801874399185,-0.08330801874399185,1803
832,2224,0.07712339609861374,0.07712339609861374,301
832,327,0.06280609220266342,0.022550905123353004,544
832,41,0.04429612681269646,0.04320862516760826,502
832,355,0.03585362806916237,-0.023647388443350792,381
832,762,0.03485716134309769,0.027633149176836014,501
832,2108,0.03407854586839676,0.02845388650894165,439
832,925,0.0337979830801487,0.002957430901005864,407
832,704,0.0316329263150692,0.0316329263150692,171
832,1599,0.031411293894052505,0.00897585041821003,295
1307,739,0.40274879336357117,-0.2868843972682953,17052
1307,1439,0.22575262188911438,0.22575262188911438,1055
1307,925,0.20870289206504822,-0.20870289206504822,732
1307,355,0.12578804790973663,-0.12578804790973663,625
1307,3016,0.12533710896968842,-0.12533710896968842,353
1307,1178,0.11945275962352753,-0.11945275962352753,2926
1307,487,0.11663252115249634,-0.09971393644809723,471
1307,913,0.11631283164024353,-0.11631283164024353,1592
1307,1255,0.093368761241436,-0.07564060389995575,455
1307,1059,0.09013264626264572,-0.09013264626264572,1274
1307,1599,0.08668417483568192,-0.08668417483568192,531
1307,2721,0.07377114146947861,0.07377114146947861,447
2801,739,0.7741795182228088,-0.39222660660743713,12082
2801,1439,0.6532245874404907,0.6532245874404907,762
2801,327,0.36785414814949036,0.36785414814949036,685
2801,2108,0.2835448384284973,0.2835448384284973,470
2801,487,0.19600504636764526,-0.19575029611587524,402
2801,2224,0.1687048375606537,0.1687048375606537,410
2801,3016,0.13277201354503632,-0.1303071230649948,239
2801,577,0.12654347717761993,-0.12654347717761993,707
2801,925,0.11788108944892883,-0.11727672815322876,483
2801,2717,0.10701652616262436,-0.10693169385194778,75
2801,355,0.10437990725040436,-0.1032731831073761,446
2801,41,0.10143920034170151,0.10143920034170151,584
