step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent
0,0,D,0.0023158088521531006,-0.019669034405572994,0.940675131452883,0.07667809410008353,-0.017353225553419505,0.9429909403051322,-0.8420121940948917,9.581119400542339e-05,0.0023158088521531006,-0.019669034405572994,0.940675131452883,0.07667809410008353,-0.017353225553419505,0.9429909403051322,-0.8420121940948917,9.581119400542339e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
0,0,O,-0.024583442380097686,0.0338363215059474,-0.7889088330999012,1.7796559539739452,0.009252879125794533,-0.8134922754799707,2.5101450231881373,2.3147591339665874e-05,-0.024583442380097686,0.0338363215059474,-0.7889088330999012,1.7796559539739452,0.009252879125794533,-0.8134922754799707,2.5101450231881373,2.3147591339665874e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
0,1,D,0.012961869819340777,-0.006479717880857244,0.993949668573802,-0.0004318205122820218,0.006482151938488417,1.0069115383931386,-0.974939901385885,-2.0651027202936304e-05,0.012961869819340777,-0.006479717880857244,0.993949668573802,-0.0004318205122820218,0.006482151938488417,1.0069115383931386,-0.974939901385885,-2.0651027202936304e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
0,1,O,-0.0012978883016936393,-0.0039022411219599706,-0.0015853228753537896,1.0067854522990272,-0.005200129423663297,-0.0028832111770621394,1.0109751279946484,-8.909011457095754e-05,-0.0012978883016936393,-0.0039022411219599706,-0.0015853228753537896,1.0067854522990272,-0.005200129423663297,-0.0028832111770621394,1.0109751279946484,-8.909011457095754e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
0,2,D,0.008081878407663771,0.0024073198973402488,0.9963743185993291,-0.006863516904357714,0.010489198305025621,1.0044561970070023,-0.9975632769933735,-1.905107270400356e-05,0.008081878407663771,0.0024073198973402488,0.9963743185993291,-0.006863516904357714,0.010489198305025621,1.0044561970070023,-0.9975632769933735,-1.905107270400356e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
0,2,O,-0.015638869715289466,-0.003401333053742739,0.0060624660520623985,1.0129777367169543,-0.019040202769017356,-0.00957640366321999,0.9946777340033564,-7.434994976715972e-05,-0.015638869715289466,-0.003401333053742739,0.0060624660520623985,1.0129777367169543,-0.019040202769017356,-0.00957640366321999,0.9946777340033564,-7.434994976715972e-05,0.000951655674725771,1.5115306228885572e-10,0.00017356233729515225,3.4747253685463164e-11,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.998046875,0.001953125
1,0,D,-2.3942183097027603,3.1154931850667826,4.085736471857944,-3.8070113472223195,0.7212748753639799,1.6915181621553959,-13.402459313849718,0.0030574937343422507,0.0028762362663798946,-0.02069128003435683,1.5364560440109187,-0.5186410002429014,-0.01781504376795584,1.5393322802770761,-2.031529527953694,5.793759946331762e-05,0.004294767044484615,2.698666845546427e-10,0.0006559714674949646,5.0642677551504534e-11,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,0,O,-2.2066350356754,2.928248436620496,0.9817807678755504,-0.7033941688208198,0.7216134009450408,-1.2248542677997645,-6.820058408992232,0.0029546021630683043,-0.01023677501105169,0.015372711221985247,-0.6648396379756676,1.6597037017646485,0.005135936210941494,-0.6750764129868685,2.2989338535069095,-3.6015716135688646e-06,0.004294767044484615,2.698666845546427e-10,0.0006559714674949646,5.0642677551504534e-11,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,1,D,0.06219290460164084,0.06778823261353117,0.9745649168909211,-0.10454605410609125,0.12998113721518023,1.0367578214925537,-1.0847062990089102,-0.00038263563486346116,0.005464942738902856,0.005495814496025819,1.0005844696648691,-0.011545226899781103,0.010960757234929341,1.0060494124037656,-1.0121605683217234,-2.390392887485727e-05,0.004294767044484615,2.698666845546427e-10,0.0006559714674949646,5.0642677551504534e-11,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
1,1,O,-0.0036660330285537834,0.07191695336971254,-0.20071734294387011,1.132466422602732,0.06825092034114813,-0.20438337597243172,1.2576007791483186,2.3930205248136544e-05,0.006576355875161033,-0.008664652066654677,-0.00957819662365822,1.0116664928151589,-0.002088296191486691,-0.0030018407484930787,1.0364856973807015,-0.00010231083082463044,0.004294767044484615,2.698666845546427e-10,0.0006559714674949646,5.0642677551504534e-11,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.99609375,0.0029296875
