step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.4806068052182664,0.0005520373088750696,8.061407367158176e-05,0.0016699492673589104,0.060439963186660874,0.011983660328445644
1,1,0.7634767321831494,0.00019320153547007333,0.000235310516133743,0.0007305749988974722,0.09033509453904938,-0.07322969817641335
1,2,1.1394432902211202,7.225136303411927e-05,0.00013205325679358667,0.0010890861642731556,0.0758635361978945,-0.08418548191785229
2,0,1.025987134332966,0.0006418572464543625,2.9834195755931314e-05,0.0017832212607470654,0.19909950444735372,0.007300649919105248
2,1,1.7938356990101647,0.00011233854813220996,1.3595939969903758e-05,0.0003273373462485711,0.16389018948480075,-0.04793117182360555
2,2,2.799648872525531,2.4742123277529384e-05,2.363163222610103e-05,0.0004641314461473208,0.12221521212674832,-0.04167545311397371
3,0,1.65694767731244,0.0006033703072718162,2.433847028333827e-05,0.0014873163031342861,0.3412799816902043,0.015557935800969565
3,1,3.137361395508357,8.891801026739776e-05,5.9671223247899e-06,0.00028377874869257955,0.2596755160352258,-0.008257035712465936
3,2,4.939959912717364,2.155212449042845e-05,7.79717931378568e-06,0.00027732943201146934,0.2161493511696035,0.02498486290070318
5,0,2.767191257485385,0.000598072881020303,2.7267780325918117e-05,0.0013168777098376593,0.5954402696421102,0.017351228004948132
5,1,5.492955985326718,0.00010250478845918917,4.720039591188462e-06,0.000283185877251074,0.5437878215136849,0.06222522277258233
5,2,9.222354741815357,3.894610257723777e-05,7.632045387409669e-06,0.00031547961753758066,0.5752289950567488,0.18050340469516535
7,0,3.580861078876434,0.000570971850809576,4.53776656089331e-05,0.0014058970075623769,0.761273939682368,-0.01649107597754124
7,1,7.025714031345017,0.00013007299008541986,4.74044378022797e-06,0.00033816296133039515,0.7961024648540477,0.1088009775187562
7,2,11.838869535611872,5.403498387981767e-05,8.853551146591126e-06,0.00030971934430921755,0.8743381115525625,0.2896997889760512
9,0,4.059617785771091,0.0005608542023534731,7.063002349330853e-05,0.0016932928767786444,0.8557930840227364,-0.06607871224328797
9,1,7.776499561187887,0.0001571802127735092,5.336312637311246e-06,0.00038269002394161473,0.9720448203870262,0.08861738101508582
9,2,12.834408388368168,6.508157852676406e-05,9.324709720517091e-06,0.00029584554962580953,1.0464764390169983,0.35275699549041245
11,0,4.461096866436919,0.0006221676414717919,0.0001016013480384055,0.002042259169069111,0.9777063718614325,-0.12251719388161518
11,1,8.260676812226492,0.00019347702654358412,4.900674406979971e-06,0.00040249716413251257,1.1521971327841447,0.04001407142944603
11,2,13.634363102478193,6.977336348918951e-05,9.754967865054605e-06,0.0003026871088309549,1.1587218587007029,0.4046527350867089
14,0,4.852129986193033,0.0007482855362612937,0.00012487876645407827,0.0027714118998136256,1.1473325950691315,-0.1639752355254485
14,1,8.698760150746557,0.0002515142090241915,1.1509267354150269e-05,0.0004637532188706273,1.3688039237555325,-0.07763252651757559
14,2,14.260739111040992,7.941452498496302e-05,9.80471778933802e-06,0.00032478778091074307,1.2928437464704632,0.4424044063255491
18,0,5.346991260474039,0.000964627557057321,0.00014231437029198473,0.003278601505060557,1.4045759429337663,-0.22533794979855687
18,1,9.171512599788509,0.0003062678058163866,1.1180798931178158e-05,0.0005471183865530405,1.5742456383018368,-0.14273084564342067
18,2,15.05553732197958,8.259661851010379e-05,1.1816587375705154e-05,0.000350393943159104,1.3948228252690038,0.5315333047421202
