step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.3692676539026009,0.0006750979607542044,6.920106429337548e-05,0.0039236227861049475,-0.0004960878490258766,0.007212776276126307
1,1,0.655509947778725,0.00068890292344686,0.00014297556238809274,0.00350317426524011,-0.10045053371504578,0.05485303223625821
1,2,1.0298098958250517,6.808566862813682e-05,0.00025548444365086143,0.0010723440585686946,0.030288505588525874,0.09949930657270441
2,0,0.7122156358116604,0.0001945438983588412,6.252982139438987e-05,0.0030577993786937547,0.002487374273998674,-0.0037348955746554246
2,1,1.3473726088594369,0.00021832369044852713,7.625603315236151e-05,0.0019519732615634236,-0.11922779261269242,0.09822113603475423
2,2,2.020248513104424,2.719148264012839e-05,0.00012381057447393863,0.0006532145705327855,0.07755831515470953,0.0959521086632417
3,0,1.1056557996796308,8.935085357492777e-05,8.10626525727768e-05,0.002774719658311065,0.014740019961199549,-0.014597022465212455
3,1,2.3030021673812704,0.00011422980510061876,5.391170667993954e-05,0.00141519561003198,-0.13888916116868788,0.1511607102412543
3,2,3.43987592372687,1.7434301567056245e-05,7.032044268808986e-05,0.00043132663486392553,0.11708528849602566,0.09668756221307552
5,0,1.8230861889815073,9.186424005058183e-05,8.299498721319796e-05,0.002623785670487185,0.04089501476372507,-0.01956161622673057
5,1,4.385421869505499,7.313621658533591e-05,5.795195075607005e-05,0.0011114168320667573,-0.17689486720149675,0.29433986986456834
5,2,7.421472942109679,1.3188046399184899e-05,3.105011054363597e-05,0.0002463322198313968,0.2527811391112304,0.20590510631095685
7,0,2.361434986539032,0.00013827716004895788,0.00010150713487384629,0.002249388675041723,0.06496351443544629,-0.029900171027399985
7,1,5.898020982694115,7.672076584948814e-05,7.69103924278188e-05,0.001024880358112541,-0.16384801611299957,0.4701362006778623
7,2,12.565573499197406,1.3547693381258283e-05,1.589339938331663e-05,0.00015933167570733326,0.4283905976190468,0.3791855190140001
9,0,2.8074610341609794,0.00014827084775568855,0.00012520974150762658,0.001929400847424758,0.1061104197349481,-0.047311028697191525
9,1,7.421289280540253,6.37200996404352e-05,8.21537375072988e-05,0.0008281947210416081,-0.0522246183306364,0.6259605164653727
9,2,13.996392722142172,2.1301909688558722e-05,1.3002015403655695e-05,0.0001506398036647642,0.6144245449890511,0.34114499750419186
11,0,3.1460470639069835,0.00013873080649863697,0.0001310249493798965,0.001659716682226688,0.14394859234138177,-0.05870359211115179
11,1,8.608483794240183,5.752760328364702e-05,0.00010266954132625134,0.0007287284870275089,0.07275438481232725,0.78215008613501
11,2,15.025930613926366,3.102058156759372e-05,1.0456264847424283e-05,0.00014768791626428455,0.8108622640678914,0.2865381668915808
14,0,3.865166206474111,0.00011443647420121329,0.0001287021610442424,0.0013808151649162825,0.22472267017950015,-0.06474870006630606
14,1,10.7776111731574,4.915105064503097e-05,0.00010710840635557593,0.0005686728384882598,0.2655425851682483,0.9433897887620216
14,2,16.84736689392077,4.143515202197306e-05,7.3367391441067474e-06,0.00013489633779839238,1.0767867554573658,0.12808213194755996
18,0,4.8973509491839,0.0001186846452777689,0.00013722350980326076,0.0013943614014391504,0.3705946629321727,-0.04641621902708584
18,1,13.643773392298273,4.697297904450771e-05,9.574425782915252e-05,0.00038632414321766045,0.5887277341055925,1.1175505854346037
18,2,19.538113824444743,4.188156146051755e-05,7.14341538699823e-06,0.00011991899080557463,1.294257150663231,-0.08033564027302341
