train_seed,family,alpha,x_mean,y_mean,n_generation_seeds
0,OV/FRA,0.0,157.29497267714856,0,3
0,OV/FRA,0.15,128.9158556669944,2,3
0,OV/FRA,0.3,102.27590710664632,3.3333333333333335,3
0,OV/FRA,0.45,68.81433291698659,6.333333333333333,3
0,OV/FRA,0.6,22.108255488080303,15,3
0,OV/FRA,0.75,7.188059140580219,31,3
0,OV/FRA,0.9,2.5230602843250702,53.333333333333336,3
0,OV/FRA,1.05,1.1221228889705177,73,3
0,OV/FRA,1.2,0.5753241764060185,88.33333333333333,3
0,OV/FRA,1.5,0.2435463852036056,97.33333333333333,3
0,OV/FRA,1.75,0.15732821795209503,98.33333333333333,3
0,OV/FRA,2.0,0.1256030216013866,98.33333333333333,3
0,Single feature,0.0,157.29497267714856,0,3
0,Single feature,0.15,131.09733640280734,1.6666666666666667,3
0,Single feature,0.3,94.98729152280517,4.333333333333333,3
0,Single feature,0.45,50.1296860028598,9,3
0,Single feature,0.6,15.039709940626647,20.666666666666668,3
0,Single feature,0.75,4.892842921043878,40.666666666666664,3
0,Single feature,0.9,1.9567342182786802,60.666666666666664,3
0,Single feature,1.05,0.9643001560593283,81,3
0,Single feature,1.2,0.5623395397034903,93.66666666666667,3
0,Single feature,1.5,0.31397732334256007,98.33333333333333,3
0,Single feature,1.75,0.264652934946518,98.33333333333333,3
0,Single feature,2.0,0.22570306024949716,98.33333333333333,3
1,OV/FRA,0.0,157.29497267714856,0,3
1,OV/FRA,0.15,131.09733640280734,1.6666666666666667,3
1,OV/FRA,0.3,93.25547052459558,4,3
1,OV/FRA,0.45,14.210308482276487,18.333333333333332,3
1,OV/FRA,0.6,2.2408125516196993,45,3
1,OV/FRA,0.75,0.7527766085887002,76,3
1,OV/FRA,0.9,0.25869027454155774,94.66666666666667,3
1,OV/FRA,1.05,0.13745184017270395,97.66666666666667,3
1,OV/FRA,1.2,0.08341848768845316,98,3
1,OV/FRA,1.5,0.07179139919510837,98.33333333333333,3
1,OV/FRA,1.75,0.07745544642463209,98.33333333333333,3
1,OV/FRA,2.0,0.07584822284020519,98.33333333333333,3
1,Single feature,0.0,157.29497267714856,0,3
1,Single feature,0.15,132.60708227203494,2.3333333333333335,3
1,Single feature,0.3,60.697437750085726,5.666666666666667,3
1,Single feature,0.45,49.6569182410324,12.666666666666666,3
1,Single feature,0.6,14.482105407872472,27.666666666666668,3
1,Single feature,0.75,5.460213538824578,52.333333333333336,3
1,Single feature,0.9,1.8184390067380731,77,3
1,Single feature,1.05,0.8875733933445522,93,3
1,Single feature,1.2,0.536623569089498,98,3
1,Single feature,1.5,0.23916067563508858,98.33333333333333,3
1,Single feature,1.75,0.17530213211977758,98.33333333333333,3
1,Single feature,2.0,0.14215028580728098,98.33333333333333,3
2,OV/FRA,0.0,157.29497267714856,0,3
2,OV/FRA,0.15,155.51926010210133,0,3
2,OV/FRA,0.3,129.07872677108676,1,3
2,OV/FRA,0.45,75.46526142146895,4.333333333333333,3
2,OV/FRA,0.6,44.70953648197388,12.666666666666666,3
2,OV/FRA,0.75,15.516862449249214,24.666666666666668,3
2,OV/FRA,0.9,6.209128357805487,41,3
2,OV/FRA,1.05,2.9964477284960473,58,3
2,OV/FRA,1.2,1.7894784391035932,70,3
2,OV/FRA,1.5,0.8092002307940802,87,3
2,OV/FRA,1.75,0.47121788234774226,94,3
2,OV/FRA,2.0,0.2591566388893005,97.66666666666667,3
2,Single feature,0.0,157.29497267714856,0,3
2,Single feature,0.15,134.0627847922105,1.3333333333333333,3
2,Single feature,0.3,106.8724705916125,3.3333333333333335,3
2,Single feature,0.45,59.6389918730718,6,3
2,Single feature,0.6,40.04240433406754,12.333333333333334,3
2,Single feature,0.75,14.950037212763927,23.666666666666668,3
2,Single feature,0.9,8.915596689980275,33,3
2,Single feature,1.05,3.5739107238062604,52.666666666666664,3
2,Single feature,1.2,1.7519064224316518,67.33333333333333,3
2,Single feature,1.5,0.8495896851538022,89.66666666666667,3
2,Single feature,1.75,0.533168622589871,97.66666666666667,3
2,Single feature,2.0,0.38938835680459216,98,3
