key_feature,paired_feature,abs_interaction_score,signed_interaction_sum,pair_count
628,739,0.006247987970709801,0.005824748892337084,618
628,1439,0.003954002633690834,0.003954002633690834,55
628,2108,0.0025679601822048426,0.0025679601822048426,31
628,913,0.0025612153112888336,0.0025612153112888336,66
628,2793,0.0024946597404778004,0.0024946597404778004,44
628,1178,0.002468996914103627,-0.002468996914103627,122
628,762,0.0022282786667346954,0.0022282786667346954,36
628,1255,0.001775482203811407,0.001775482203811407,35
628,1911,0.0016945465467870235,0.0016945465467870235,59
628,327,0.0016175886848941445,0.0011525490554049611,37
628,1599,0.0014606983168050647,0.0014606983168050647,25
628,1059,0.0013700698036700487,0.0010953175369650126,54
832,658,0.8756917119026184,0.8756917119026184,2780
832,2767,0.4821673333644867,-0.4821673333644867,1501
832,83,0.4065878689289093,0.4065878689289093,1569
832,1908,0.31303319334983826,0.31303319334983826,2634
832,1880,0.3038595914840698,0.3037211000919342,1498
832,168,0.2982635796070099,0.2982635796070099,1462
832,647,0.2823459804058075,0.2801220118999481,1775
832,1911,0.28038421273231506,0.28038421273231506,2890
832,447,0.256550669670105,0.256550669670105,1604
832,2224,0.24144397675991058,0.24144397675991058,311
832,2325,0.23569908738136292,0.23569908738136292,1487
832,562,0.2105945199728012,0.2105945199728012,1469
1307,2793,0.4606569707393646,-0.4606569707393646,686
1307,658,0.30485615134239197,0.30485615134239197,1258
1307,2116,0.2867479622364044,-0.28636008501052856,662
1307,83,0.23750613629817963,0.23750613629817963,722
1307,1267,0.17100073397159576,0.17100073397159576,537
1307,562,0.14121335744857788,0.14121335744857788,672
1307,1046,0.1346515715122223,0.1346515715122223,660
1307,647,0.12541554868221283,0.12541554868221283,789
1307,739,0.11742477864027023,-0.08922003954648972,2719
1307,168,0.11394571512937546,0.11394571512937546,666
1307,192,0.10955356061458588,-0.10955356061458588,629
1307,1375,0.09739557653665543,0.09739557653665543,593
2801,2793,2.8101470470428467,-2.810077667236328,3111
2801,2116,2.3180439472198486,-2.3175714015960693,2994
2801,658,1.6530041694641113,1.6530041694641113,5734
2801,192,1.2065144777297974,-1.2065144777297974,2903
2801,447,0.9773781895637512,0.9773781895637512,3297
2801,83,0.9701721668243408,0.9701721668243408,3310
2801,1911,0.8118873834609985,0.8118873834609985,6011
2801,739,0.7473508715629578,-0.2115299105644226,7511
2801,999,0.7412182688713074,-0.7412182688713074,2742
2801,2723,0.6929405331611633,0.6859110593795776,3266
2801,1046,0.6189491748809814,0.6189491748809814,3007
2801,168,0.5954744219779968,-0.5954744219779968,3040
