step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.6341962454968677,0.6849800006880269,0.9911356955697066,0.9917182378202304,0.9991781078542687,0.9622326244020032,0.9518303470241878,,-0.9792756602997333,-0.06279084601526404,-0.14587542298969533,50789,2080,0.9986261615268934,51928,2656,0.9991088140288346,5572,2080,0.29525623152867153,117308,50816,0.9667944249666723,0.5462226831697667,0.8909132557026965,0.9565950530805137,-3.7280952016123914,0.46146543610994756,0.15454185563264203,-34.54189032927413,0.1861768351045288,-25.492274911910528,0.01186943836100196,0.9999999999999936,0.9999999999999946,0.9999999999999982,0.9999999999999982,0.999999999999881,0.9999999999999986,0.9999999999999997,0.0
0,1,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.9423850397277012,0.9542454755110754,0.9972385835949189,0.9975104010524107,0.9993943282144759,0.9909829334947295,0.9938227854261985,,-0.953698798968167,0.19366287387797557,-0.038601205565708986,50789,2080,0.998928532719979,51928,2656,0.9994263665639229,5572,2080,0.9033873085816764,117308,50816,0.9949070024128351,0.6206574123437409,-2.357622953078456,0.46520137866297157,-11.978523768135934,0.30328505053088123,-0.0037497015406609386,-3.542595912491893,-0.16315922361353655,-4.605251779735855,-0.7816519615682317,0.9999999999999537,0.9999999999999637,0.9999999999999866,0.9999999999999872,0.9999999999995635,0.9999999999999911,0.9999999999999966,0.0
0,2,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386,0.9986478650516688,0.9993033876907887,0.9998893693656724,0.9999210675929863,0.9994671373155732,0.9999479038633471,0.9997766710647649,,-0.7037608864407211,-0.7586828296096266,0.358989530306135,50789,2080,0.9994268390454988,51928,2656,0.9996505725398442,5572,2080,0.9999140424512619,117308,50816,0.9999351830234836,0.3601570304236588,-12.22944382825808,0.9692180667220075,-2.056951814166165,-0.25064722500698994,0.21855494150505633,0.2780943227488243,0.986974604415907,0.6919456249337828,0.8579643605636541,0.99999999999854,0.9999999999975144,0.9999999999991437,0.9999999999991779,0.9999999999977631,0.9999999999978992,0.999999999999902,0.0
1,0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.6341962454968677,0.6849800006880269,0.9911356955697066,0.9917182378202304,0.9991781078542687,0.9622326244020032,0.9518303470241878,,-0.9792756602997333,-0.06279084601526404,-0.14587542298969533,50789,2080,0.9986261615268934,51928,2656,0.9991088140288346,5572,2080,0.29525623152867153,117308,50816,0.9667944249666723,0.5462226831697667,0.8909132557026965,0.9565950530805137,-3.7280952016123914,0.46146543610994756,0.15454185563264203,-34.54189032927413,0.1861768351045288,-25.492274911910528,0.01186943836100196,0.9999999999999936,0.9999999999999946,0.9999999999999982,0.9999999999999982,0.999999999999881,0.9999999999999986,0.9999999999999997,0.0
1,1,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.9423850397277012,0.9542454755110754,0.9972385835949189,0.9975104010524107,0.9993943282144759,0.9909829334947295,0.9938227854261985,,-0.953698798968167,0.19366287387797557,-0.038601205565708986,50789,2080,0.998928532719979,51928,2656,0.9994263665639229,5572,2080,0.9033873085816764,117308,50816,0.9949070024128351,0.6206574123437409,-2.357622953078456,0.46520137866297157,-11.978523768135934,0.30328505053088123,-0.0037497015406609386,-3.542595912491893,-0.16315922361353655,-4.605251779735855,-0.7816519615682317,0.9999999999999537,0.9999999999999637,0.9999999999999866,0.9999999999999872,0.9999999999995635,0.9999999999999911,0.9999999999999966,0.0
1,2,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.9986478650516688,0.9993033876907887,0.9998893693656724,0.9999210675929863,0.9994671373155732,0.9999479038633471,0.9997766710647649,,-0.7037608864407211,-0.7586828296096266,0.358989530306135,50789,2080,0.9994268390454988,51928,2656,0.9996505725398442,5572,2080,0.9999140424512619,117308,50816,0.9999351830234836,0.3601570304236588,-12.22944382825808,0.9692180667220075,-2.056951814166165,-0.25064722500698994,0.21855494150505633,0.2780943227488243,0.986974604415907,0.6919456249337828,0.8579643605636541,0.99999999999854,0.9999999999975144,0.9999999999991437,0.9999999999991779,0.9999999999977631,0.9999999999978992,0.999999999999902,0.0
3,0,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6341962454968677,0.6849800006880269,0.9911356955697066,0.9917182378202304,0.9991781078542687,0.9622326244020032,0.9518303470241878,,-0.9792756602997333,-0.06279084601526404,-0.14587542298969533,50789,2080,0.9986261615268934,51928,2656,0.9991088140288346,5572,2080,0.29525623152867153,117308,50816,0.9667944249666723,0.5462226831697667,0.8909132557026965,0.9565950530805137,-3.7280952016123914,0.46146543610994756,0.15454185563264203,-34.54189032927413,0.1861768351045288,-25.492274911910528,0.01186943836100196,0.9999999999999936,0.9999999999999946,0.9999999999999982,0.9999999999999982,0.999999999999881,0.9999999999999986,0.9999999999999997,0.0
3,1,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9423850397277012,0.9542454755110754,0.9972385835949189,0.9975104010524107,0.9993943282144759,0.9909829334947295,0.9938227854261985,,-0.953698798968167,0.19366287387797557,-0.038601205565708986,50789,2080,0.998928532719979,51928,2656,0.9994263665639229,5572,2080,0.9033873085816764,117308,50816,0.9949070024128351,0.6206574123437409,-2.357622953078456,0.46520137866297157,-11.978523768135934,0.30328505053088123,-0.0037497015406609386,-3.542595912491893,-0.16315922361353655,-4.605251779735855,-0.7816519615682317,0.9999999999999537,0.9999999999999637,0.9999999999999866,0.9999999999999872,0.9999999999995635,0.9999999999999911,0.9999999999999966,0.0
3,2,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9986478650516688,0.9993033876907887,0.9998893693656724,0.9999210675929863,0.9994671373155732,0.9999479038633471,0.9997766710647649,,-0.7037608864407211,-0.7586828296096266,0.358989530306135,50789,2080,0.9994268390454988,51928,2656,0.9996505725398442,5572,2080,0.9999140424512619,117308,50816,0.9999351830234836,0.3601570304236588,-12.22944382825808,0.9692180667220075,-2.056951814166165,-0.25064722500698994,0.21855494150505633,0.2780943227488243,0.986974604415907,0.6919456249337828,0.8579643605636541,0.99999999999854,0.9999999999975144,0.9999999999991437,0.9999999999991779,0.9999999999977631,0.9999999999978992,0.999999999999902,0.0
10,0,0.0037050931714475155,1.563585927399913e-09,0.002980763092637062,3.0327487743342374e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.9970703125,0.001953125,0.007751224544134543,0.6341962454968677,0.6849800006880269,0.9911356955697066,0.9917182378202304,0.9991781078542687,0.9622326244020032,0.9518303470241878,,-0.9792756602997333,-0.06279084601526404,-0.14587542298969533,50789,2080,0.9986261615268934,51928,2656,0.9991088140288346,5572,2080,0.29525623152867153,117308,50816,0.9667944249666723,0.5462226831697667,0.8909132557026965,0.9565950530805137,-3.7280952016123914,0.46146543610994756,0.15454185563264203,-34.54189032927413,0.1861768351045288,-25.492274911910528,0.01186943836100196,0.9999999999999936,0.9999999999999946,0.9999999999999982,0.9999999999999982,0.999999999999881,0.9999999999999986,0.9999999999999997,0.0
