step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std
0,0,D,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
0,0,O,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
0,1,D,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
0,1,O,0.001572526906053584,-0.004166835391176793,0.08784177264274984,0.9147525358423607,-0.0025943084851307585,0.08941429954887603,0.8326501254966132,0.0,0.001572526906053584,-0.004166835391176793,0.08784177264274984,0.9147525358423607,-0.0025943084851307585,0.08941429954887603,0.8326501254966132,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
0,2,D,-0.03459965181733238,0.003410742604237238,1.005109395156416,0.026079514056670305,-0.031188909213100136,0.9705097433390837,-1.0170402755213335,0.0,-0.03459965181733238,0.003410742604237238,1.005109395156416,0.026079514056670305,-0.031188909213100136,0.9705097433390837,-1.0170402755213335,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
0,2,O,0.0036533670369287563,-0.03295076058891511,0.035409979416570814,0.9938874141354064,-0.02929739355198402,0.039063346453491965,0.9950815623446232,0.0,0.0036533670369287563,-0.03295076058891511,0.035409979416570814,0.9938874141354064,-0.02929739355198402,0.039063346453491965,0.9950815623446232,0.0,0.002048238879069686,1.5579209033944608e-09,0.0013628117740154266,1.7138074293043815e-10,0.0009765625,0.0,0.0,0.0,0.99609375,0.0029296875,0.0,0.00390625,0.0,0.0,0.994140625,0.001953125,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.010874539771152386
1,0,D,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
1,0,O,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
1,1,D,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
1,1,O,0.001572526906053584,-0.004166835391176793,0.08784177264274984,0.9147525358423607,-0.0025943084851307585,0.08941429954887603,0.8326501254966132,0.0,0.001572526906053584,-0.004166835391176793,0.08784177264274984,0.9147525358423607,-0.0025943084851307585,0.08941429954887603,0.8326501254966132,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
1,2,D,-0.03459965181733238,0.003410742604237238,1.005109395156416,0.026079514056670305,-0.031188909213100136,0.9705097433390837,-1.0170402755213335,0.0,-0.03459965181733238,0.003410742604237238,1.005109395156416,0.026079514056670305,-0.031188909213100136,0.9705097433390837,-1.0170402755213335,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
1,2,O,0.0036533670369287563,-0.03295076058891511,0.035409979416570814,0.9938874141354064,-0.02929739355198402,0.039063346453491965,0.9950815623446232,0.0,0.0036533670369287563,-0.03295076058891511,0.035409979416570814,0.9938874141354064,-0.02929739355198402,0.039063346453491965,0.9950815623446232,0.0,0.0022109735291451216,1.5859183966071555e-09,0.0014709015376865864,1.843192265482685e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
3,0,D,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.04551303767211223,-0.05327513828143493,1.0289814733272564,-0.02121937271778762,-0.0077621006093582245,1.0744945109992727,-0.9514126700915639,0.0,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0,O,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,-0.11259009940715359,0.12738120197525804,0.26907460377736214,0.7161342936546475,0.014791102568095571,0.15648450437014105,0.20708838849486,0.0,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1,D,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,-0.0926847516991669,0.0054477768530660775,1.0323555713763732,0.05488140346973447,-0.08723697484610482,0.9396708196772292,-1.0756066964591007,0.0,0.0026266786735504866,1.6283281389917192e-09,0.0017736488953232765,2.1147539275290228e-10,0.00390625,0.0,0.0,0.0,0.9951171875,0.0009765625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
