step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std
0,0,D,0.04834216690245341,-0.03402575295261645,0.9607922405117169,0.02489134553847938,0.014316413949813755,1.0091344074141722,-0.8535329751183269,0.0,0.04834216690245341,-0.03402575295261645,0.9607922405117169,0.02489134553847938,0.014316413949813755,1.0091344074141722,-0.8535329751183269,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
0,0,O,0.0378232702545408,-0.006004957226712904,0.02789533546286993,0.940286351509299,0.03181831302781146,0.06571860571743587,0.9562192435276238,0.0,0.0378232702545408,-0.006004957226712904,0.02789533546286993,0.940286351509299,0.03181831302781146,0.06571860571743587,0.9562192435276238,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
0,1,D,-0.005539744612960584,0.008360721228206969,0.9882345031376034,0.008944520247115229,0.002820976615268672,0.9826947585246824,-0.9931904487317309,0.0,-0.005539744612960584,0.008360721228206969,0.9882345031376034,0.008944520247115229,0.002820976615268672,0.9826947585246824,-0.9931904487317309,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
0,1,O,0.013472386470918751,0.018243160270723036,0.00984414017619839,0.9584403130821533,0.03171554674164623,0.023316526647104485,0.9438253991061789,0.0,0.013472386470918751,0.018243160270723036,0.00984414017619839,0.9584403130821533,0.03171554674164623,0.023316526647104485,0.9438253991061789,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
0,2,D,-0.01278858665012017,-0.006496122494658474,1.0065258944624937,0.01275881468228135,-0.019284709144781975,0.9937373078123746,-1.0000595439356008,0.0,-0.01278858665012017,-0.006496122494658474,1.0065258944624937,0.01275881468228135,-0.019284709144781975,0.9937373078123746,-1.0000595439356008,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
0,2,O,-0.003141576224125281,0.0101213903431627,0.00711199939716467,0.9859081864838076,0.006979814119035199,0.003970423173030091,0.9655332205193232,0.0,-0.003141576224125281,0.0101213903431627,0.00711199939716467,0.9859081864838076,0.006979814119035199,0.003970423173030091,0.9655332205193232,0.0,0.0001712537050480023,1.944557403987801e-09,0.0004733253736048937,8.063726353313427e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0011548027159823096,0.0,0.001953125,0.0009765625,0.9296875,0.0673828125,0.0,0.0009765625,0.0,0.0,0.9990234375,0.0,0.0004108287206968902,0.0,0.0,0.0009765625,0.0791015625,0.919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00030887434657061183,0.0,0.0,0.0,0.9658203125,0.0341796875,0.0017367432271395348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003790687345009995,0.0,0.0,0.0,0.0615234375,0.9384765625,0.0023456741999983346
1,0,D,0.04834216690245341,-0.03402575295261645,0.9607922405117169,0.02489134553847938,0.014316413949813755,1.0091344074141722,-0.8535329751183269,0.0,0.04834216690245341,-0.03402575295261645,0.9607922405117169,0.02489134553847938,0.014316413949813755,1.0091344074141722,-0.8535329751183269,0.0,0.0001677199761616066,1.8621040265287547e-09,0.0004959428915753961,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234277,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.002775897833245645,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125591,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667725,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.0015129209161133365,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197423
1,0,O,0.0378232702545408,-0.006004957226712904,0.02789533546286993,0.940286351509299,0.03181831302781146,0.06571860571743587,0.9562192435276238,0.0,0.0378232702545408,-0.006004957226712904,0.02789533546286993,0.940286351509299,0.03181831302781146,0.06571860571743587,0.9562192435276238,0.0,0.0001677199761616066,1.8621040265287547e-09,0.0004959428915753961,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234277,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.002775897833245645,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125591,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667725,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.0015129209161133365,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197423
1,1,D,-0.005539744612960584,0.008360721228206969,0.9882345031376034,0.008944520247115229,0.002820976615268672,0.9826947585246824,-0.9931904487317309,0.0,-0.005539744612960584,0.008360721228206969,0.9882345031376034,0.008944520247115229,0.002820976615268672,0.9826947585246824,-0.9931904487317309,0.0,0.0001677199761616066,1.8621040265287547e-09,0.0004959428915753961,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234277,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.002775897833245645,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125591,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667725,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.0015129209161133365,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197423
1,1,O,0.013472386470918751,0.018243160270723036,0.00984414017619839,0.9584403130821533,0.03171554674164623,0.023316526647104485,0.9438253991061789,0.0,0.013472386470918751,0.018243160270723036,0.00984414017619839,0.9584403130821533,0.03171554674164623,0.023316526647104485,0.9438253991061789,0.0,0.0001677199761616066,1.8621040265287547e-09,0.0004959428915753961,8.259018469125579e-10,0.0009765625,0.0,0.0,0.0,0.9990234375,0.0,0.0010457140662234277,0.0,0.0009765625,0.0,0.9248046875,0.07421875,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.002775897833245645,0.0,0.0,0.0048828125,0.11328125,0.8818359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013578944795125591,0.0,0.0,0.0,0.9638671875,0.0361328125,0.0021261679481667725,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543,0.0015129209161133365,0.0,0.0,0.0009765625,0.0595703125,0.939453125,0.0037831206605197423
