step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5841941444026102,0.0001278794451853266,4.2965763434840715e-05,0.003381541577940876,-0.03632261601840672,-0.007585166702355835
1,1,0.6365295376550534,0.00017825744897312606,0.0003540882872689949,0.001071727942499785,0.012765984023430899,0.06534809021362081
1,2,0.9850445216860227,0.0001667521770467074,0.00035544748982913423,0.0014842911113330563,-0.020998751471320323,0.1307301931490805
2,0,1.1948426903764284,8.741010839758273e-05,9.921293235628672e-06,0.0029028726533010555,-0.07493296174995638,-0.01786952573005088
2,1,1.3028674377454124,0.00011590677677612348,0.00016160680065928912,0.0007087163538920539,0.060416592850867194,0.1002648589596516
2,2,1.941035964088912,0.00011128013297122994,0.0002683986610806284,0.001085374702863102,0.006813706513527809,0.2274543716398153
3,0,1.8197557562444029,7.8446906850999e-05,4.116547178909707e-06,0.002814517697101488,-0.11170812174962318,-0.0204660656375298
3,1,2.005268281191521,0.00011060360236042515,0.00012941624486883502,0.000685753991911896,0.10948288739606801,0.15104483616381256
3,2,3.0583432546104805,0.00010783309722865534,0.0001777667266295412,0.0008631389249436613,0.04781509672295079,0.2906729294014252
5,0,3.3000042190201353,4.275054822241887e-05,2.789246498809775e-06,0.002824661648657019,-0.14555430666585678,-0.028012651883264666
5,1,3.7153511186688095,0.00012030473612465917,8.351534827097333e-05,0.0004995443142048781,0.2982910168576563,0.23020851052795882
5,2,6.2405420326657595,9.240952317817074e-05,5.443871262850953e-05,0.0005460204420991208,0.2860441203323426,0.34012445800817254
7,0,4.980354884034284,2.6605254783596422e-05,1.9590132726389746e-06,0.0028054333396284664,-0.14291737796294993,-0.023797711293080594
7,1,5.6651409878458745,0.00010984224298640626,4.8720619932067365e-05,0.0003873649909371273,0.5140130311626462,0.2610595936123803
7,2,10.419939789801207,8.150085156070067e-05,1.9293604226812362e-05,0.00034010356703999506,0.7083296866340573,0.32133471675627107
9,0,6.381441390527683,2.0198997832277233e-05,1.8543647148616657e-06,0.00290699382314623,-0.10810545792392037,-0.011746636612745276
9,1,7.293603552950362,0.000120866111491505,3.1990017081660295e-05,0.0003844831280124894,0.736342913374659,0.2677294688372735
9,2,14.238559849259257,8.880795941331016e-05,1.060858364395516e-05,0.00032798322325396816,1.1962504309305326,0.3038799375411018
11,0,7.331987891950187,2.0324772841687057e-05,1.743224573301227e-06,0.003040680555000237,-0.05181264195054218,-0.009130701677033925
11,1,8.455913496030885,0.0001345200762378173,2.4228817853091077e-05,0.000511700382412088,0.9219837244028134,0.25664907299251116
11,2,17.15090022107459,0.00011131477133477823,9.428632954450585e-06,0.0004372884229726597,1.7238172726316308,0.3737760937673521
14,0,8.269168036961956,2.3890835470445894e-05,3.3315364664762495e-06,0.0032690462044336712,0.06901636597763769,0.010395150571160335
14,1,9.669615136637375,0.00014269049129212694,2.0054756484495862e-05,0.0007878478099145581,1.100020545683417,0.19364767522492177
14,2,19.53068134243066,0.00014760956537089945,1.0326697699578923e-05,0.0007231925309185932,2.378056662647734,0.45355748364443116
18,0,9.018880231436004,3.3023032376669215e-05,1.0165367867204062e-05,0.0032502066181394978,0.217853009977068,0.03977899024319945
18,1,10.54416091743167,0.0001333845176984364,2.1408264825008713e-05,0.0009257488486364387,1.1420827222184713,0.08659829795414224
18,2,20.545864544861796,0.00018078189778917588,1.2595486747600188e-05,0.0008686511492795939,2.784969774267168,0.2782272607069
