step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.9453750726420865,0.00012098924217332826,0.000644304416778781,0.0010545162797179586,-0.01441356425852628,0.18396730714682566
1,1,1.1357132193145563,0.00019989919792849306,0.00011078751711748515,0.0015798903775771584,-0.055763025455314336,0.05248195121778069
1,2,1.4984549810086034,0.00010100919156313952,4.4026517665255404e-05,0.0003806963988477594,0.054009152738207465,0.04779141053578497
2,0,1.8387385175119,7.976253074829697e-05,0.0004851233892429864,0.0008302443757863185,-0.03939712110917945,0.32199472537853346
2,1,2.206130609716708,9.991248236590468e-05,1.9655208655751132e-05,0.001166083076200824,-0.10303061037705118,0.0769698605044226
2,2,2.8864290037722653,0.00012055988067914166,5.776564301679745e-05,0.00034224245786407243,0.12321053439978648,0.08656947755279085
3,0,2.755301290683131,6.926674947628795e-05,0.000404861607038423,0.0007224248505132084,-0.06767295496523275,0.44473365422480315
3,1,3.3177588664413773,6.332025753993722e-05,1.585030702556075e-05,0.0011051190510420158,-0.14239907442274877,0.11761988027603817
3,2,4.347553203035325,0.00013057262121423502,6.468497043487506e-05,0.0003405256598683405,0.2258894089198393,0.14089362106851386
5,0,4.565160658833207,4.934615369332358e-05,0.00024352067912121375,0.0004767538402933543,-0.06984007447266147,0.5762133141905039
5,1,5.480881096508226,2.049167395159975e-05,1.2783488176460515e-05,0.0008209874299082566,-0.10822608825545413,0.14199048878942513
5,2,7.381077925098797,0.00011294845614892784,5.956120378895148e-05,0.0003603833800701439,0.4174435337561233,0.2620144663434251
7,0,6.20908590424045,3.718920920760405e-05,0.00012887870841557874,0.00030025675963682555,-0.005819630815127222,0.5968776313661406
7,1,7.541454415672011,4.6731935815613574e-06,1.2268858132150122e-05,0.0005363709835818153,0.016032161660560002,0.041464924735915856
7,2,10.482166483509069,9.540576100913616e-05,6.491464036083686e-05,0.0004325090013889239,0.6470892382253635,0.47059553654518266
9,0,7.169868243558361,4.023496462431617e-05,9.133411165401658e-05,0.00024043175387353295,0.0778803199531597,0.5943691500350036
9,1,8.819552563397114,4.431244045552702e-06,2.3530294002763083e-05,0.0005329500938829142,0.11776454827189677,-0.21486592402518137
9,2,12.554465977834585,9.00196041002059e-05,7.589402878041643e-05,0.0004400431070378113,0.8445870391077361,0.6952627780140035
11,0,7.6767635488603645,4.7386286395569623e-05,8.172403021394168e-05,0.00024858641606139386,0.15840412154225644,0.5972308937488512
11,1,9.600906030723083,7.3672053279258594e-06,5.061861252243875e-05,0.0006988670935854003,0.19544333405657338,-0.4985866694588087
11,2,13.810662531268253,9.283549721733712e-05,8.205857468162216e-05,0.00044826045226951716,0.9756466629429996,0.8412186752529384
14,0,8.232987032780457,5.508403788860625e-05,7.539640645877391e-05,0.00027003328317048097,0.23216525735807272,0.6018852404044687
14,1,10.634641458395127,1.5621204870064284e-05,7.927508907872499e-05,0.0009454360580275395,0.347170963852867,-0.8025175350911976
14,2,15.40513451138422,0.00010996085313293361,9.688461270411511e-05,0.0004668441235517716,1.1803245038252645,1.0933138834438396
18,0,8.762766706450575,6.367886861498933e-05,7.731225647363491e-05,0.0003216558269799732,0.33943645491315755,0.6130003222942297
18,1,11.3678935364057,1.8233476438941755e-05,0.00012438337702253317,0.0011892775993496392,0.41476045920642596,-1.1621631299702346
18,2,16.671442462821187,0.00010395560246396777,0.00011965243214986456,0.0004835823574272198,1.2826026852558834,1.3955506580754178
