key_feature,paired_feature,abs_interaction_score,signed_interaction_sum,pair_count
628,739,0.0011038120137527585,0.0011038120137527585,110
628,1439,0.0009046241757459939,0.0009046241757459939,7
628,2793,0.0006264522089622915,0.0006264522089622915,4
628,2426,0.00043889187509194016,0.00043889187509194016,2
628,327,0.0004293458187021315,0.0004293458187021315,11
628,2444,0.0004000784538220614,-0.0004000784538220614,88
628,1599,0.00037665836862288415,0.00037665836862288415,4
628,304,0.0003428578784223646,0.0003428578784223646,3
628,557,0.000307029637042433,0.000307029637042433,2
628,1210,0.0002954535884782672,0.0002954535884782672,18
628,2108,0.000284597888821736,0.000284597888821736,3
628,1806,0.0002829210425261408,0.0002829210425261408,5
832,1210,0.0059484196826815605,0.0059484196826815605,153
832,1288,0.0043642036616802216,-0.0043642036616802216,96
832,355,0.004209709353744984,-0.0032207316253334284,38
832,739,0.003969687037169933,0.0012680117506533861,944
832,1439,0.003940111957490444,0.003940111957490444,53
832,2444,0.003913177642971277,0.003913177642971277,764
832,1178,0.0027698969934135675,-0.0027698969934135675,69
832,577,0.0027493068482726812,-0.0027493068482726812,57
832,327,0.0023942263796925545,-0.0023942263796925545,50
832,1567,0.002109535736963153,0.002109535736963153,20
832,1059,0.0018563249614089727,-0.0011513835052028298,72
832,3016,0.0018519246950745583,-0.0018519246950745583,25
1307,1439,0.3959442377090454,0.3959442377090454,598
1307,327,0.18679364025592804,0.18679364025592804,513
1307,2108,0.09180516749620438,0.09180516749620438,372
1307,577,0.08174135535955429,-0.08174135535955429,564
1307,2444,0.06833521276712418,-0.06833521276712418,7479
1307,487,0.059672433882951736,-0.055092379450798035,270
1307,913,0.0595824234187603,-0.0595824234187603,895
1307,1288,0.059004928916692734,0.059004928916692734,972
1307,355,0.05736067146062851,0.05736067146062851,338
1307,880,0.0538356639444828,0.0538356639444828,164
1307,2011,0.053558144718408585,-0.053558144718408585,482
1307,3016,0.04289943724870682,-0.040023691952228546,189
2801,1439,0.4172913730144501,0.4172913730144501,664
2801,327,0.3193971812725067,0.30794787406921387,620
2801,1210,0.1758078932762146,-0.03824251890182495,1617
2801,2108,0.1540871411561966,0.1540871411561966,397
2801,739,0.15068337321281433,-0.011632204055786133,10336
2801,1599,0.13418909907341003,0.13418909907341003,311
2801,577,0.1337233930826187,-0.1337233930826187,643
2801,2224,0.11141809076070786,0.11141809076070786,180
2801,1288,0.10477342456579208,0.10477342456579208,1092
2801,925,0.09882870316505432,0.09882870316505432,429
2801,487,0.097477026283741,-0.097477026283741,411
2801,1059,0.0929894745349884,-0.0929894745349884,810
