seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0.531014406095119,0.0004555824579649,0.0002529666889759,0.0014414484687498,0.0404543855373357,0.0308325325635526
0,1,1,1.0294032068135468,7.310006526096243e-05,0.0001125118304628,0.0011512002272934,0.0787865119967065,0.0540372774771798
0,1,2,1.4812968477850774,7.409972826412634e-05,4.536050603943112e-05,0.0003030705891486,0.050549643708601,0.0738865516647089
0,2,0,0.9482073053490916,0.0002545466384576,3.1007267246114097e-05,0.0011004775594972,0.057207918566617,0.0377098030541528
0,2,1,1.8056156585778036,8.708921143257385e-05,0.0001237653465909,0.0014355747755548,0.142271400367202,0.1712620294815968
0,2,2,2.732332923306307,9.38250982119194e-05,7.730301486925878e-05,0.0004164960094227,0.1266816497032355,0.2154957277335424
0,3,0,1.3741141565814183,0.0001186726846228,4.219822812465321e-05,0.0010585462417367,0.0693373968407897,0.0589547172785084
0,3,1,2.6106340856880084,0.0001222617323097,0.0001349012626462,0.0016410926982875,0.2510800199364485,0.2809815170155463
0,3,2,4.132625396293754,8.954589304095737e-05,7.632565415312656e-05,0.000375908710543,0.2365178980329595,0.338713712808928
0,5,0,2.407437336846223,7.835179708423474e-05,0.0001319129241782,0.001175388722319,0.1063065427739746,0.1931305043516606
0,5,1,4.7036759797951095,0.000111716558599,9.539149600924428e-05,0.0016270094660347,0.4571836853762437,0.436839721323721
0,5,2,7.633532873146112,5.574697953717987e-05,5.199986414322439e-05,0.0002321400392304,0.3946961403101031,0.5627860719458814
0,7,0,3.585692572030816,6.609328738941015e-05,0.0001710752316121,0.0010693460309157,0.1253225541983992,0.3527126979599684
0,7,1,8.062244604591703,7.104998122736667e-05,3.694106310984947e-05,0.0016055410006733,0.6680192915218047,0.4068558075642244
0,7,2,12.813917368479938,3.550611427290204e-05,2.1366081118540235e-05,0.0001244045426333,0.6209424612360998,0.618338965074662
0,9,0,4.558811033940611,6.56131481763922e-05,0.0001869925250637,0.0009586900408926,0.1559598041693002,0.4702326327969157
0,9,1,9.837798301449086,6.544590991541562e-05,2.474193287276989e-05,0.0014392902878085,0.8142158491042087,0.3298442769958948
0,9,2,15.276992259639382,4.421664664008982e-05,1.5052510614062316e-05,0.0001399612931734,0.8642505728512005,0.6077771508862438
0,11,0,5.264582784513332,5.726283093891261e-05,0.0001931821841677,0.0009059665157454,0.1703393652990024,0.560163411027925
0,11,1,10.86374070266115,5.820805777322617e-05,1.9847405707803027e-05,0.0011861485796318,0.8372591802086486,0.1097815021277669
0,11,2,16.4048000577208,4.903823780969473e-05,6.755538015386092e-06,0.0001392869933148,0.9655764598260556,0.4135531166608283
0,14,0,5.971725441309269,4.8762360033191355e-05,0.0001932664993003,0.0009021323362235,0.2194087344783084,0.6493773657559291
0,14,1,11.770113817607925,4.940633166512533e-05,2.8986289382605328e-05,0.0010642835123135,0.8268133742778002,-0.1193005207546561
0,14,2,17.520545857087942,4.6667869499643285e-05,4.29390916166722e-06,0.0001306748394765,0.9822360973897024,0.2420667002507942
0,18,0,6.550975124985287,5.059104089852059e-05,0.0001770911003489,0.0009870318547963,0.2963990636947584,0.699626312097002
0,18,1,12.946871397437414,4.24765868574097e-05,4.323649518767383e-05,0.0009951338439667,0.8434725420451973,-0.4878062587751872
0,18,2,19.800611833566865,5.288477432939585e-05,5.169748170830505e-06,0.0001331220859018,1.1985540979949756,0.1435203432005967
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0.5200151742614925,7.519643800217895e-05,0.0005390641251591,0.0010814364505545,0.0281058603568508,0.1150131336239635
1,1,1,0.8526462664680339,0.0002382147528585,0.0001498581393536,0.0010149731158158,0.1189362351842246,-0.0159360794061076
1,1,2,1.1027138003020065,0.0001825606575655,0.0001306186733559,0.0006344003859458,0.1068138608966568,-0.0307163452192568
1,2,0,1.0010501407471788,0.0001091047556465,0.0003294595731403,0.0007738701395415,0.0408165210991505,0.1775180434060606
1,2,1,1.660266135724166,0.0001730652181954,8.471980929280367e-05,0.0008424668795318,0.1897374162973866,-0.0521545998400451
1,2,2,2.3458116193141003,9.175778611771074e-05,6.666359087076868e-05,0.0003285068030413,0.1704897552549825,-0.0927756631755005
1,3,0,1.4499148539062152,0.0001096107301307,0.0002048339035539,0.0006227597482448,0.0304656294809498,0.2033565121940149
1,3,1,2.4858777643459997,0.0001320812593616,8.382968798452432e-05,0.0008139890991299,0.2522323561077209,-0.099496383288491
1,3,2,3.745432011191895,6.942670776688169e-05,5.1948896659832536e-05,0.0002530994503502,0.256927768506763,-0.1597405563553378
1,5,0,2.392257892085562,9.64023580884596e-05,0.0001054428814394,0.0006364692574912,-0.0524320399974171,0.2328708112505788
1,5,1,4.292488609782226,8.530427579552309e-05,7.599977842417979e-05,0.0007673945739718,0.3614799875357872,-0.2074262640675379
1,5,2,6.704136363853766,5.7633207400334295e-05,3.4414483925332525e-05,0.000185597372966,0.4596264482739409,-0.1579720753146477
1,7,0,3.3018043569057567,0.0001359545800701,6.696359254775486e-05,0.0008449938367972,-0.1898302625961538,0.2132567721857439
1,7,1,5.900111857163418,6.097726400294864e-05,6.027542419653672e-05,0.0006362528292071,0.4307276243130499,-0.2736828119509295
1,7,2,9.571865921627236,6.0985918571315535e-05,2.430247076293162e-05,0.0001531238580511,0.7206610379762963,-0.0812043952359069
1,9,0,3.926385774136963,0.0001989249852411,5.5805382848222375e-05,0.0012022033029765,-0.354494446729359,0.1884904344406905
1,9,1,8.029888793852756,5.265919932843416e-05,2.4882814241430187e-05,0.0004752855611928,0.5970644553633233,-0.1920926708377859
