step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,D_coh_deficit,D_coh_impossible_rate,D_dispo_MD,D_dispo_MO,D_dispo_AD,D_dispo_AO,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,O_coh_deficit,O_coh_impossible_rate,O_dispo_MD,O_dispo_MO,O_dispo_AD,O_dispo_AO,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,D_set_coh_deficit,D_set_coh_impossible_rate,D_set_dispo_MD,D_set_dispo_MO,D_set_dispo_AD,D_set_dispo_AO,D_set_coh_deficit_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std,O_set_coh_deficit,O_set_coh_impossible_rate,O_set_dispo_MD,O_set_dispo_MO,O_set_dispo_AD,O_set_dispo_AO,O_set_coh_deficit_bp_std
0,0,D,-0.027870916240013033,0.006797730245266642,1.0512506439476117,-0.030177457952849207,-0.02107318599475934,1.023379727707587,-1.1160967483855968,0.0,-0.027870916240013033,0.006797730245266642,1.0512506439476117,-0.030177457952849207,-0.02107318599475934,1.023379727707587,-1.1160967483855968,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
0,0,O,-0.1883653613703875,0.20770175378137523,0.23679970103087866,0.7438639065581477,0.019336392410944647,0.04843433966044952,0.1109970903756281,0.0,-0.1883653613703875,0.20770175378137523,0.23679970103087866,0.7438639065581477,0.019336392410944647,0.04843433966044952,0.1109970903756281,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
0,1,D,0.005231168601129724,0.00965179747090722,0.9923114795990251,-0.007194445671066307,0.014882966072036041,0.9975426482001595,-1.0039265541398814,0.0,0.005231168601129724,0.00965179747090722,0.9923114795990251,-0.007194445671066307,0.014882966072036041,0.9975426482001595,-1.0039265541398814,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
0,1,O,0.0320805657295864,-0.032408849934851824,0.019944780136854467,0.9803835040684088,-0.00032828420525837787,0.052025345866440476,1.0249281395960006,0.0,0.0320805657295864,-0.032408849934851824,0.019944780136854467,0.9803835040684088,-0.00032828420525837787,0.052025345866440476,1.0249281395960006,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
0,2,D,0.007034357093236791,0.0029139015691492937,0.9857024675001054,0.004349273837450096,0.009948258662374393,0.9927368245933392,-0.9772327381385703,0.0,0.007034357093236791,0.0029139015691492937,0.9857024675001054,0.004349273837450096,0.009948258662374393,0.9927368245933392,-0.9772327381385703,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
0,2,O,-0.0188885634312759,-0.007431349240502434,0.03482175614124172,0.9914981565308938,-0.02631991267180603,0.015933192709960742,0.9452191861988625,0.0,-0.0188885634312759,-0.007431349240502434,0.03482175614124172,0.9914981565308938,-0.02631991267180603,0.015933192709960742,0.9452191861988625,0.0,0.0006688780849799514,1.4793039015970066e-10,0.0003385635500308126,2.075506710941255e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0006351599157486088,0.0,0.001953125,0.0,0.919921875,0.078125,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.00120893519389843,0.0,0.0,0.0,0.0849609375,0.9150390625,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0,0.0011210750059236865,0.0,0.0,0.0,0.9677734375,0.0322265625,0.005885914281411116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00100675872821223,0.0,0.0,0.0,0.056640625,0.943359375,0.001551567834614223
1,0,D,-0.027870916240013033,0.006797730245266642,1.0512506439476117,-0.030177457952849207,-0.02107318599475934,1.023379727707587,-1.1160967483855968,0.0,-0.027870916240013033,0.006797730245266642,1.0512506439476117,-0.030177457952849207,-0.02107318599475934,1.023379727707587,-1.1160967483855968,0.0,0.0007671614876016974,1.5494658334169742e-10,0.00037015447742305696,2.1985518960931927e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0007187954050149516,0.0,0.0,0.0,0.931640625,0.068359375,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0010366574128847133,0.0,0.0,0.0,0.0673828125,0.9326171875,0.0029296875,0.0,0.0,0.0,0.994140625,0.0029296875,0.0,0.001215199057649364,0.0,0.0029296875,0.0,0.96484375,0.0322265625,0.009308509300004684,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.0009000443391445441,0.0,0.0,0.001953125,0.056640625,0.94140625,0.003516117633243307
1,0,O,-0.1883653613703875,0.20770175378137523,0.23679970103087866,0.7438639065581477,0.019336392410944647,0.04843433966044952,0.1109970903756281,0.0,-0.1883653613703875,0.20770175378137523,0.23679970103087866,0.7438639065581477,0.019336392410944647,0.04843433966044952,0.1109970903756281,0.0,0.0007671614876016974,1.5494658334169742e-10,0.00037015447742305696,2.1985518960931927e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0007187954050149516,0.0,0.0,0.0,0.931640625,0.068359375,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0010366574128847133,0.0,0.0,0.0,0.0673828125,0.9326171875,0.0029296875,0.0,0.0,0.0,0.994140625,0.0029296875,0.0,0.001215199057649364,0.0,0.0029296875,0.0,0.96484375,0.0322265625,0.009308509300004684,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.0009000443391445441,0.0,0.0,0.001953125,0.056640625,0.94140625,0.003516117633243307
1,1,D,0.005231168601129724,0.00965179747090722,0.9923114795990251,-0.007194445671066307,0.014882966072036041,0.9975426482001595,-1.0039265541398814,0.0,0.005231168601129724,0.00965179747090722,0.9923114795990251,-0.007194445671066307,0.014882966072036041,0.9975426482001595,-1.0039265541398814,0.0,0.0007671614876016974,1.5494658334169742e-10,0.00037015447742305696,2.1985518960931927e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0007187954050149516,0.0,0.0,0.0,0.931640625,0.068359375,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0010366574128847133,0.0,0.0,0.0,0.0673828125,0.9326171875,0.0029296875,0.0,0.0,0.0,0.994140625,0.0029296875,0.0,0.001215199057649364,0.0,0.0029296875,0.0,0.96484375,0.0322265625,0.009308509300004684,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.0009000443391445441,0.0,0.0,0.001953125,0.056640625,0.94140625,0.003516117633243307
1,1,O,0.0320805657295864,-0.032408849934851824,0.019944780136854467,0.9803835040684088,-0.00032828420525837787,0.052025345866440476,1.0249281395960006,0.0,0.0320805657295864,-0.032408849934851824,0.019944780136854467,0.9803835040684088,-0.00032828420525837787,0.052025345866440476,1.0249281395960006,0.0,0.0007671614876016974,1.5494658334169742e-10,0.00037015447742305696,2.1985518960931927e-10,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0007187954050149516,0.0,0.0,0.0,0.931640625,0.068359375,0.0,0.0,0.0,0.0,0.9990234375,0.0009765625,0.0010366574128847133,0.0,0.0,0.0,0.0673828125,0.9326171875,0.0029296875,0.0,0.0,0.0,0.994140625,0.0029296875,0.0,0.001215199057649364,0.0,0.0029296875,0.0,0.96484375,0.0322265625,0.009308509300004684,0.0,0.001953125,0.0,0.0,0.9970703125,0.0009765625,0.010874539771152386,0.0009000443391445441,0.0,0.0,0.001953125,0.056640625,0.94140625,0.003516117633243307
