step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.531014406095119,0.0004555824579649487,0.00025296668897593195,0.001441448468749816,0.040454385537335706,0.030832532563552662
1,1,1.0294032068135468,7.310006526096243e-05,0.00011251183046282589,0.0011512002272934373,0.07878651199670654,0.05403727747717986
1,2,1.4812968477850774,7.409972826412634e-05,4.536050603943112e-05,0.0003030705891486451,0.05054964370860107,0.0738865516647089
2,0,0.9482073053490916,0.0002545466384576003,3.1007267246114097e-05,0.0011004775594972676,0.057207918566617,0.03770980305415283
2,1,1.8056156585778036,8.708921143257385e-05,0.00012376534659094864,0.0014355747755548784,0.142271400367202,0.17126202948159686
2,2,2.732332923306307,9.382509821191941e-05,7.730301486925878e-05,0.0004164960094227771,0.1266816497032355,0.21549572773354247
3,0,1.3741141565814183,0.00011867268462286731,4.219822812465321e-05,0.0010585462417367574,0.06933739684078978,0.0589547172785084
3,1,2.6106340856880084,0.00012226173230971092,0.00013490126264622575,0.0016410926982875036,0.2510800199364485,0.2809815170155463
3,2,4.132625396293754,8.954589304095737e-05,7.632565415312656e-05,0.0003759087105430913,0.23651789803295956,0.338713712808928
5,0,2.407437336846223,7.835179708423474e-05,0.0001319129241782451,0.0011753887223190636,0.1063065427739746,0.19313050435166065
5,1,4.7036759797951095,0.00011171655859903156,9.539149600924428e-05,0.0016270094660347971,0.4571836853762437,0.436839721323721
5,2,7.6335328731461125,5.574697953717987e-05,5.199986414322439e-05,0.00023214003923045836,0.39469614031010314,0.5627860719458814
7,0,3.585692572030816,6.609328738941015e-05,0.00017107523161211243,0.001069346030915755,0.1253225541983992,0.35271269795996846
7,1,8.062244604591703,7.104998122736667e-05,3.694106310984947e-05,0.0016055410006733455,0.6680192915218047,0.40685580756422446
7,2,12.813917368479938,3.550611427290204e-05,2.1366081118540235e-05,0.00012440454263337315,0.6209424612360998,0.618338965074662
9,0,4.558811033940611,6.56131481763922e-05,0.00018699252506370885,0.0009586900408926492,0.15595980416930025,0.47023263279691574
9,1,9.837798301449086,6.544590991541562e-05,2.474193287276989e-05,0.0014392902878085684,0.8142158491042087,0.32984427699589486
9,2,15.276992259639382,4.421664664008982e-05,1.5052510614062315e-05,0.0001399612931734894,0.8642505728512005,0.6077771508862438
11,0,5.264582784513332,5.726283093891261e-05,0.0001931821841677989,0.0009059665157454888,0.17033936529900243,0.560163411027925
11,1,10.86374070266115,5.820805777322617e-05,1.9847405707803027e-05,0.0011861485796318455,0.8372591802086486,0.1097815021277669
11,2,16.4048000577208,4.903823780969473e-05,6.755538015386092e-06,0.00013928699331480817,0.9655764598260556,0.41355311666082833
14,0,5.971725441309269,4.8762360033191355e-05,0.00019326649930035997,0.0009021323362235666,0.21940873447830847,0.6493773657559291
14,1,11.770113817607925,4.9406331665125324e-05,2.8986289382605328e-05,0.0010642835123135228,0.8268133742778002,-0.11930052075465612
14,2,17.520545857087942,4.6667869499643285e-05,4.29390916166722e-06,0.00013067483947659227,0.9822360973897023,0.24206670025079424
18,0,6.550975124985287,5.059104089852059e-05,0.00017709110034898754,0.0009870318547963656,0.2963990636947584,0.699626312097002
18,1,12.946871397437414,4.24765868574097e-05,4.323649518767383e-05,0.0009951338439667377,0.8434725420451973,-0.4878062587751872
18,2,19.800611833566865,5.288477432939585e-05,5.169748170830505e-06,0.00013312208590187568,1.1985540979949756,0.14352034320059678
