step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0.00015572697157040238,1.2112018055177032e-09,0.0003822051512543112,3.3557059908595477e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.6615309366973042,0.862837809190402,0.9976780773782927,0.9976820526404274,0.9995480889862407,0.9762280322022189,0.9760056163459311,0.9956001422374661,-0.9764145901406259,0.0862771287986599,-0.22544713644495906,207155,6210,0.9993128682126358,201909,14574,0.9992149446358226,25631,6210,0.6582966059444844,465889,278554,0.9831031334648064,0.7777692970350125,-19.491950344639903,0.24372896685414405,-60.323709245557794,0.1451786206881191,0.07298889325802405,-73.57328142254363,0.16446105699856903,-15.936385974165056,0.28023622709487683,0.999999999999997,0.9999999999999971,0.9999999999999973,0.9999999999999979,0.9999999999998987,0.9999999999999987,0.9999999999999999,0.9999999622245506
0,1,0.00015572697157040238,1.2112018055177032e-09,0.0003822051512543112,3.3557059908595477e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.9976066446811792,0.9988498296871463,0.9999271167908508,0.9998825899190137,0.9996696593438649,0.9998674593899285,0.9996880887255541,0.9947197619125236,-0.6693148022842638,-0.3742054460767937,0.24543628799671513,207155,6210,0.9995449409577813,201909,14574,0.999569995388323,25631,6210,0.9997166327721428,465889,278554,0.9998992721936715,0.7088301466538186,-2.937106251975534,0.3952246165389387,-28.86010721792496,0.11129028275097097,0.032129073168541106,0.453683676994347,0.9399972986395335,0.274858390171409,0.82573683267987,0.999999999999592,0.9999999999995309,0.9999999999995247,0.9999999999996173,0.9999999999991032,0.9999999999996092,0.9999999999999556,0.9999996938033167
0,2,0.00015572697157040238,1.2112018055177032e-09,0.0003822051512543112,3.3557059908595477e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.001953125,0.0,0.0,0.998046875,0.0,0.9986593211431748,0.9992229838518316,0.9999469374914804,0.9999162778160945,0.9996381031882928,0.9999432451124515,0.9997953362678237,0.9931692457635297,-0.7152801896649332,-0.6256741650959748,-0.13856773178869608,207155,6210,0.9997054709851786,201909,14574,0.9996666484376436,25631,6210,0.9998428382116776,465889,278554,0.9999706752251103,0.5628703362303589,-28.14120217832043,0.2537313318102394,-13.396395458087872,-0.31415983059449976,0.005291658859619201,0.31695793047942655,0.9509850597714149,0.32866716750302105,0.9127290253292901,0.9999999999984329,0.9999999999989918,0.9999999999962987,0.9999999999980774,0.9999999999968207,0.9999999999977718,0.9999999999998488,0.9999993908298895
1,0,0.0004199591639917344,1.620444223249251e-09,0.0007342996541410685,2.969829382415412e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.643899370401393,0.8573010059360038,0.9974348991037498,0.9974623995850911,0.9995597013838955,0.9756128457934058,0.9743206473922457,0.9959054525479051,-0.9698042614443412,0.30509547228002837,-0.1326096609640363,207155,6210,0.9989052176751946,201909,14574,0.9991217693233297,25631,6210,0.6462461933367493,465889,278554,0.9832369344896033,0.7675432761345485,-9.447195053165819,0.3222938344593591,-74.88960229524812,0.13165486947215582,0.09528524235425434,-114.59275744359381,0.04869535357646247,-57.16828973746837,0.20394874552714684,0.9324870332298384,0.9294797184062062,0.9293365538219256,0.9334518042217088,0.7763329868877762,0.9368650140769489,0.9395193730686174,0.8629086667336093
1,1,0.0004199591639917344,1.620444223249251e-09,0.0007342996541410685,2.969829382415412e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.9970530201862515,0.9986638532124469,0.9999372270287159,0.9998967059354091,0.9995877599464251,0.9998696906772455,0.9996660356265644,0.9935383263646929,-0.6098190905880091,-0.622352643443876,0.4770048838338106,207155,6210,0.9994375139091259,201909,14574,0.9994848693263882,25631,6210,0.9997035041508191,465889,278554,0.9999331067713436,0.5600881617278859,-2.0025256501325406,0.5024133526213399,-44.334595480980596,0.1422443118418268,0.07342405290045924,0.385528679405446,0.9334003799309404,-0.10050026841100346,0.6217953718943094,0.9067149962551668,0.8847961540892791,0.8645698662010123,0.8933797757169105,0.9603737562242131,0.7963109133479694,0.9147737450726148,0.8005130263527398
1,2,0.0004199591639917344,1.620444223249251e-09,0.0007342996541410685,2.969829382415412e-10,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.9981901866562755,0.9990906755113652,0.9999480310942308,0.9999180874985423,0.9995802279986054,0.9999444512861009,0.999759444050881,0.9917477294067552,-0.7093123938626692,-0.6944838731097803,0.11792340096695436,207155,6210,0.9996350424023814,201909,14574,0.9995914198800058,25631,6210,0.9998579754430882,465889,278554,0.9999744175035759,0.5027372173422644,-39.915349635689175,-0.09257315912231573,-14.916688511026706,-0.3156079410475433,-0.005737726549341603,-0.21725771265249194,0.9466584457468878,0.32264553952663066,0.8895429295189904,0.8609385753516898,0.9247189663868057,0.6551363033495451,0.838402657994573,0.875797571621541,0.8979209201354754,0.8440760929562452,0.8550945669954535
2,0,0.0012683382956311107,2.366672191556063e-09,0.0014117389218881726,2.885106042960217e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0,0.6414493642045025,0.8488946745104808,0.9972366383858763,0.997238184585281,0.9994115498183098,0.9746125186425608,0.9729245801893303,0.9938980553207816,-0.9598152239358664,0.33606199128368214,-0.20173760661749843,207155,6210,0.9984287650321151,201909,14574,0.9990062138136326,25631,6210,0.5999050231374378,465889,278554,0.9834345954144297,0.717076460538104,-2.2175026879151867,0.5140062182018967,-90.8014485159947,0.12603458284075114,0.11338194642836487,-176.1013603514348,0.026000776971304512,-181.1455498762871,0.13388297036317484,0.7585756497150838,0.7523072714465219,0.8211279668200522,0.8361808841744094,0.6225720645381261,0.8021876734383363,0.7925876301865649,0.40611223532195917
2,1,0.0012683382956311107,2.366672191556063e-09,0.0014117389218881726,2.885106042960217e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0,0.9962814498477708,0.9984437925290733,0.9999163967340621,0.9998872798967664,0.9995074931315513,0.9998342714079157,0.9995970966362904,0.9909035297197367,-0.6585526774817848,-0.6869628269801005,0.3640226599116481,207155,6210,0.9993332079267927,201909,14574,0.9994247606609629,25631,6210,0.9997052531006935,465889,278554,0.9999029565710175,0.45079392734999574,-1.6260560710331822,0.613626882886071,-38.51494600545504,0.12957255561480363,0.06410409514926828,0.5480037012614418,0.941746159799476,0.15826268981750702,0.6362405194926213,0.7526374953083625,0.7370747834490236,0.8256838807072437,0.8378256462880488,0.910148611729042,0.4766746066562578,0.8661062438591682,0.3522356347277935
2,2,0.0012683382956311107,2.366672191556063e-09,0.0014117389218881726,2.885106042960217e-10,0.0048828125,0.0,0.0,0.0,0.994140625,0.0009765625,0.0,0.0048828125,0.0,0.0,0.9951171875,0.0,0.9979173297283608,0.9989825068379402,0.9999384652184978,0.9999068222747233,0.9994822426001531,0.9999343483633667,0.9997369962381026,0.9894999876534882,-0.7254784626830992,-0.7276176923742488,0.3494300774727162,207155,6210,0.9994411072664277,201909,14574,0.9995506540815847,25631,6210,0.9998564717866475,465889,278554,0.9999658374034736,0.3221967568081449,-32.12546275558081,0.622795473440223,-22.91400851373393,-0.2279305944338317,-0.09961577445960594,-0.14515460847787343,0.9386925315472681,0.41208583046282987,0.8975543476983724,0.8402334780779402,0.8853943877308209,0.6752438509911466,0.8002089365014514,0.766725407929765,0.8357107121370952,0.8364048105947197,0.6479208033661478
3,0,0.008045095950365067,5.087371857115386e-09,0.0018594664288684726,3.903635747981582e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.6344122829194153,0.8491124505984828,0.9972997553973538,0.9972779349049108,0.9992573847374582,0.9747728970157775,0.9720024938963615,0.9909066635321134,-0.9660694685848652,0.20132828454313162,-0.29433375374649856,207155,6210,0.9980135001278704,201909,14574,0.998804992830969,25631,6210,0.5653076451570469,465889,278554,0.9848596325373808,0.6493908433271657,0.8717083756647441,0.9522643051973922,-115.46429934304021,0.11813524323077204,0.0954467725236469,-241.72592122268452,0.01611207294784095,-233.36745906570206,0.10409027593690791,0.580763805305544,0.5724577439506626,0.7338106820686934,0.7613703283212907,0.5749939529221278,0.6240060578877277,0.6716666826771861,-0.1789553728441625
3,1,0.008045095950365067,5.087371857115386e-09,0.0018594664288684726,3.903635747981582e-10,0.0185546875,0.0,0.0,0.0,0.9814453125,0.0,0.0,0.0048828125,0.0,0.0,0.9921875,0.0029296875,0.9952650722648292,0.9982028187780954,0.999874091009076,0.9998540046424669,0.9993193134379132,0.9997924884043464,0.999506148558169,0.9876589083665336,-0.7228522561893942,-0.7600681228481078,0.12516960639821356,207155,6210,0.9990133571768121,201909,14574,0.9993455978529264,25631,6210,0.9996818060416304,465889,278554,0.9998657896638058,0.4239508675046823,-1.1657994772634956,0.7642854589746392,-48.03005049933762,0.061933313312392775,0.055315305978653716,0.5582857510499826,0.949273587534723,0.16670199975183841,0.70196583693783,0.4514161995435054,0.6088711886990099,0.7583255885860077,0.7923665915173851,0.6494039109505507,0.3158708304860936,0.7451123317226138,-0.06544114828087981
