seed,step,layer,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,r2_MD,r2_MO,r2_AD,r2_AO,r2_P_M,r2_P_D,r2_chi,r2_det,cos_persona_contrast_D_vs_O,cos_domain_contrast_M_vs_A,cos_PM_vs_PD,n_PM_given_D,npos_PM_given_D,r2_PM_given_D,n_PM_given_O,npos_PM_given_O,r2_PM_given_O,n_PD_given_M,npos_PD_given_M,r2_PD_given_M,n_PD_given_A,npos_PD_given_A,r2_PD_given_A,cos_wPM_D_vs_O,r2_PM_D_to_O,corr_PM_D_to_O,r2_PM_O_to_D,corr_PM_O_to_D,cos_wPD_M_vs_A,r2_PD_M_to_A,corr_PD_M_to_A,r2_PD_A_to_M,corr_PD_A_to_M,rot_cos_MD,rot_cos_MO,rot_cos_AD,rot_cos_AO,rot_cos_P_M,rot_cos_P_D,rot_cos_chi,rot_cos_det
0,0,0,0.0006129296380095,3.09872527637367e-09,0.0008896559593267,3.1883062856508104e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0,0.916339104993588,0.9079524966988152,0.9765451922697168,0.9763823759917016,0.9995642204906448,0.971273784827014,0.962128156034752,,-0.996167720921086,-0.3075215576772496,-0.1914240885808192,208366,10892,0.9985696904403452,200698,9892,0.998643581285792,25631,10892,0.8449585105281637,465889,205943,0.9586009412482642,0.7802125061462098,-143.85174401060584,0.0767720105386893,-83.14465301460014,0.122591713412018,0.2311109049600057,-33.22788646083653,0.1237740779281335,-16.425769814769673,0.389274676686946,0.9999999999999972,0.9999999999999976,0.9999999999999998,0.9999999999999994,0.9999999999998987,0.9999999999999998,1.0000000000000004,0.0
0,0,1,0.0006129296380095,3.09872527637367e-09,0.0008896559593267,3.1883062856508104e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0,0.9987000625209442,0.9981527717694504,0.9998699607069524,0.9998187910524756,0.9996146400435004,0.9998840894822444,0.9995550672673598,,-0.707928546822489,-0.6997441789719194,0.1623968718726379,208366,10892,0.9994963117906842,200698,9892,0.9992029621837528,25631,10892,0.9997843076724678,465889,205943,0.9999055817677428,0.5945984661849485,-2.270587508448556,0.4360806631774495,-34.469324878775225,0.0634811134446913,-0.1344970331758551,-1.8604040160989368,-0.6513744063787243,-0.1082372284684023,0.295572540084179,0.9999999999996044,0.9999999999996252,0.9999999999996476,0.9999999999997112,0.9999999999993178,0.9999999999993452,0.9999999999999708,0.0
0,0,2,0.0006129296380095,3.09872527637367e-09,0.0008896559593267,3.1883062856508104e-10,0.001953125,0.0,0.0,0.0,0.9970703125,0.0009765625,0.0,0.00390625,0.0,0.0,0.99609375,0.0,0.9992234064951524,0.9989613048424192,0.9999039140723596,0.9998719759746648,0.9995880234003196,0.999971962007788,0.9997009524357784,,-0.4551672487769372,-0.8454206688047587,0.5151435400082243,208366,10892,0.9994953628884098,200698,9892,0.999073208697164,25631,10892,0.9998768357468484,465889,205943,0.9999610713086988,0.33825608393792,-1.6711341572071023,0.9050154923478432,-66.5674622186863,0.7414420745309893,0.0246491904734569,-0.0273890631154429,0.5341650291694918,0.6670141020509083,0.9471162636682554,0.9999999999984944,0.9999999999990348,0.9999999999975516,0.9999999999991696,0.9999999999988928,0.9999999999946496,0.9999999999998872,0.0
0,1,0,0.0019528676057234,3.676437598798543e-09,0.0026466851122677,3.985651531035472e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875,0.9174027514294152,0.9083111668069844,0.9755899957063257,0.9752433267233982,0.9994533314499112,0.9708951128042752,0.9605720780688678,,-0.9963217647557692,-0.2362415375185894,-0.3556005840808381,208366,10892,0.9983290545827734,200698,9892,0.998635097008622,25631,10892,0.8455088199058832,465889,205943,0.9581742462170127,0.814865773872468,-84.82266379001038,0.0996149876809085,-53.385989864448185,0.1594890145930839,0.2924300443017975,-28.06363548213782,0.1265296255656625,-23.26395449452627,0.5745055264526088,0.945006203914802,0.943873420178998,0.9221892234530386,0.9213981239767124,0.8732220758673155,0.9241680357403708,0.9228539275028552,0.0
0,1,1,0.0019528676057234,3.676437598798543e-09,0.0026466851122677,3.985651531035472e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875,0.9986553863492256,0.9982097887989556,0.9998528551537632,0.9998156270993844,0.9995267102666082,0.999881620631159,0.9995566092398968,,-0.6868713672961672,-0.8320654414687821,0.0725854134432089,208366,10892,0.9992543621292316,200698,9892,0.9990841406573416,25631,10892,0.999817771458112,465889,205943,0.999901751160351,0.5287122462739646,-2.470687784157896,0.3172602445444721,-29.826186577643195,0.0687075437493095,-0.109815925440116,-1.6620151187251042,-0.5980089455297427,-0.0214289363669202,0.3483356266694117,0.8763489547097748,0.909373261445678,0.9504184858942124,0.9159750428593746,0.875288137742588,0.831538771753083,0.9359711079717016,0.0
0,1,2,0.0019528676057234,3.676437598798543e-09,0.0026466851122677,3.985651531035472e-10,0.0048828125,0.0,0.0,0.0,0.9951171875,0.0,0.0,0.0068359375,0.0,0.0,0.990234375,0.0029296875,0.9989418748481964,0.9988324680778068,0.99987757524858,0.9998520400810524,0.9993743023064712,0.999966909502519,0.9996641970900216,,-0.5745551203864219,-0.8659359805711742,0.496345244122593,208366,10892,0.9993082770884432,200698,9892,0.998960603725476,25631,10892,0.9998978302027364,465889,205943,0.999954404850044,0.2999933961331287,0.3638773657743703,0.7508918959161411,-51.36970526968704,0.9114354421511764,0.0046587204849993,-0.1735217915041433,0.3583745889070511,0.4779471604390205,0.9434024356147712,0.9044111942580456,0.9165795659552992,0.8846587566032893,0.9133397391873828,0.919780159708341,0.9355936530914482,0.8980436584558353,0.0
0,2,0,0.0073786345310509,4.824365795741414e-09,0.0083901854231953,5.905419486751383e-10,0.01171875,0.0,0.0,0.0,0.9873046875,0.0009765625,0.0,0.01953125,0.0,0.0,0.98046875,0.0,0.9145275923719978,0.9047041305392464,0.9745268747797018,0.9741826961413422,0.999378144468902,0.9713486153085632,0.957320704086608,,-0.9942822218281064,-0.1507671750424345,-0.4220258645423994,208366,10892,0.998114957837514,200698,9892,0.998385879539485,25631,10892,0.8490721291194749,465889,205943,0.9538716489008562,0.8153029718851619,-43.41076116951036,0.141367078421867,-36.90354800693064,0.1985120868972973,0.3481118682236481,-28.793608235290925,0.137794045472881,-44.14018064511694,0.6598535163515662,0.8467988934338064,0.8546097238169695,0.7859500786153326,0.7704303230556622,0.7086092082178914,0.799702133421474,0.7708574292257035,0.0
0,2,1,0.0073786345310509,4.824365795741414e-09,0.0083901854231953,5.905419486751383e-10,0.01171875,0.0,0.0,0.0,0.9873046875,0.0009765625,0.0,0.01953125,0.0,0.0,0.98046875,0.0,0.998413409234266,0.9979537955512828,0.9998037897282032,0.9997606736980268,0.999430170705558,0.9998695278112772,0.999432458347556,,-0.7748342983806501,-0.8631218911600678,-0.0125797989560728,208366,10892,0.9989846386229052,200698,9892,0.9990173525760396,25631,10892,0.9998029746263284,465889,205943,0.9998828989350302,0.484823533061183,-1.4033324035498271,0.3338466422318344,-28.843169995761947,0.1633382700249765,-0.1080910891638837,-1.552346534597671,-0.5288069001202429,-0.0305801395642175,0.382237590433551,0.7464225573003719,0.8275394715619225,0.8999206218888408,0.8971473103122083,0.8291801178632661,0.6275428858808714,0.8758781725811484,0.0
0,2,2,0.0073786345310509,4.824365795741414e-09,0.0083901854231953,5.905419486751383e-10,0.01171875,0.0,0.0,0.0,0.9873046875,0.0009765625,0.0,0.01953125,0.0,0.0,0.98046875,0.0,0.9984401825806014,0.998557502811657,0.9998393395406056,0.9998294247393296,0.9991110610427612,0.999957737084812,0.99959093838016,,-0.5893664693956817,-0.8542833724347498,0.441599186632868,208366,10892,0.9989392979507132,200698,9892,0.998826904098272,25631,10892,0.9998828736671947,465889,205943,0.9999495087352024,0.2643033951227075,-13.25402406928209,0.811848015845675,-38.85844160631162,0.9567326124876088,-0.0054502681198063,-0.2407047401497617,0.4240791225664479,0.4034158280423836,0.9480253165850084,0.7997149026284716,0.765734478912612,0.8171206840722678,0.7915674856543707,0.7225694519072581,0.8391989060074546,0.7923160789267705,0.0
0,3,0,0.055633183568716,1.0780962789169736e-08,0.0366816669702529,1.1151134460263279e-09,0.08203125,0.0,0.0,0.0,0.91796875,0.0,0.0,0.0634765625,0.0,0.0,0.93359375,0.0029296875,0.914924222394236,0.9080421338485316,0.9783912312201766,0.9781603218894188,0.999184118439115,0.9767123770265494,0.959987279534511,,-0.9885862146910198,-0.0442645254447826,-0.3546255599449831,208366,10892,0.9978666861576164,200698,9892,0.9981490506941902,25631,10892,0.8494737026591523,465889,205943,0.951726428573217,0.8075412569955004,-19.978352460839645,0.2089326214818081,-21.183184589542435,0.2635133535256068,0.4177001505160341,-31.67791547864718,0.1738086557008339,-56.699722104737155,0.2342374780509621,0.6688396839397273,0.7086309867775954,0.4356545012695388,0.3882550398505893,0.5478271233766681,0.4940045402411731,0.3797305300016171,0.0
