seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0.6968439533378633,5.517846875419157e-05,0.0001749931581799,0.0011401703488666,0.0122443462609007,-0.0487258776449789
0,1,1,0.9730478654077558,0.0002163496218542,9.929721307783216e-05,0.001196869806981,0.0546588464555803,0.0010339105607038
0,1,2,1.454638191529815,6.602568608436967e-05,8.951531732900706e-05,0.0004126030239906,-0.110049112349643,0.0546004352260331
0,2,0,1.125857910527248,3.864918159584219e-05,0.0001969863472462,0.0010115232364598,0.000833157636412,-0.0507056664067666
0,2,1,1.6332188588365617,0.0002596597852893,9.422507369104516e-05,0.0011210526933254,0.0750999710651023,-0.0788358205853891
0,2,2,2.443905855306092,4.795883274338818e-05,2.6649543850948764e-05,0.000606882655004,-0.1424033052053299,0.0650311657787762
0,3,0,1.588524271420968,6.970045342100093e-05,0.0002101301745198,0.0012799366219222,0.0275390813648356,-0.0744829900467356
0,3,1,2.406088752169255,0.0002397678515863,8.967188318342852e-05,0.0009573416337305,0.1362715600914861,-0.0987652028526999
0,3,2,3.721031471918287,2.1608313675172493e-05,1.7645271818473625e-05,0.0004965509191437,-0.113773731093661,0.0954251553616209
0,5,0,2.4855150453858963,7.532023480519757e-05,0.0001954040597484,0.0015219706297759,0.0852664654582211,-0.1326220025415024
0,5,1,4.0930933527107545,0.0001570309303866,7.047065492132515e-05,0.0006782970890947,0.2686122462014403,-0.0599886318538524
0,5,2,6.773277197392718,4.327002024904281e-06,1.6565089433774122e-05,0.0003070976223328,-0.0418759029758603,0.1837644813643386
0,7,0,3.3353194385299196,6.446051438042235e-05,0.0001667124904005,0.0015279325822835,0.1527615353710147,-0.1756849068038828
0,7,1,6.190763134776735,0.0001156134175459,4.83370153913246e-05,0.000542140718347,0.4220270136715065,-0.0096157777470293
0,7,2,10.961227677342126,2.167782093505843e-06,1.530637936245363e-05,0.0002101230549058,0.0141642214978489,0.3385762414459161
0,9,0,4.222820474354032,3.631559981621546e-05,0.0001362415271794,0.0016296925587366,0.1533461850342762,-0.2293902197282763
0,9,1,8.333938521813144,9.556223243562576e-05,3.5685113548642766e-05,0.0004440837693197,0.5448635951395745,0.044025210662748
0,9,2,14.31282312768569,2.208903256212218e-06,1.5408609942255102e-05,0.000173861940598,0.0169312664898774,0.4864786329043765
0,11,0,4.75813876638786,1.9393978999990307e-05,0.0001197963761377,0.0017673881424852,0.1119136893396122,-0.2415869390763523
0,11,1,9.520629203674911,9.057283826174834e-05,3.5790652088334835e-05,0.0004351285773139,0.6092489745663995,0.0760376307619583
0,11,2,16.068351420563676,2.6605287018503898e-06,1.7813221767674927e-05,0.0001547588293363,-0.0339578033602811,0.6294654864580256
0,14,0,5.251704277791808,1.882116416128389e-05,9.585876552717228e-05,0.0016586779769872,0.0584953685821542,-0.1922787836521101
0,14,1,10.667609150038738,9.17835063286549e-05,3.897222596310924e-05,0.0004765554291923,0.7124299130714874,0.1193164982624172
0,14,2,17.761457622800535,3.0884795616236107e-06,2.1456920404883727e-05,0.0001482090012482,-0.0248340164668987,0.780464910192206
0,18,0,5.669936666570426,4.671054224607997e-05,7.073038096036092e-05,0.0014529868628864,-0.0122104023300934,-0.1058058766791567
0,18,1,11.482606068079242,9.680096093016096e-05,4.6923228220992456e-05,0.0006280096787754,0.8304326976754891,0.1827478731575479
0,18,2,19.426731801778782,3.4657009387118617e-06,3.0173605503537003e-05,0.0001652264952898,-0.021002417824717,1.0092903929413817
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0.5680158962678203,0.0003663527683646,0.0002752547445964,0.0024948041972376,0.1009768657079904,-0.0652407384024848
1,1,1,0.762537474794915,0.0001490469101005,0.0001538081783257,0.0007055241674615,-0.0068030096023664,0.066538213790978
1,1,2,0.9203162404624872,0.000238118971832,7.1623860894259e-05,0.0008750433133085,0.0671192087484486,0.0165578262840955
1,2,0,1.219884849465333,0.0002031691719837,0.0001807212033901,0.0014633285142387,0.1614708685700454,-0.1041440377511681
1,2,1,1.6167917534678236,7.44907203699435e-05,0.0001110035255637,0.0004524538456272,-0.0090877136793824,0.1062907252817751
1,2,2,1.9175149521964112,0.0001675105656419,3.725252719036229e-05,0.0007207829037957,0.1398469497993424,0.0030985099511566
1,3,0,1.960387379125523,0.0001198525383546,0.0001063667960334,0.0009163822574294,0.1987210150489283,-0.137334658944318
1,3,1,2.5848543594288076,4.7878695746965694e-05,0.0001121949886986,0.0003335561704285,-0.0132535618250211,0.1706578663846708
1,3,2,3.1221973113290904,0.0001424879956637,2.6080286001755733e-05,0.0006843322434028,0.2251509412137328,-0.0450488701810708
1,5,0,3.4516834566912773,5.309886230518811e-05,4.2924954653697935e-05,0.0006099617105364,0.2401477481891301,-0.1834687723425477
1,5,1,5.138388308872723,2.1419009815841244e-05,9.98902264580487e-05,0.000214668974838,-0.0424041143099388,0.4055025485927681
1,5,2,8.266849838499159,9.065463059851847e-05,1.2981480796919388e-05,0.0006175322231649,0.5984380589837516,-0.060833085341995
1,7,0,4.6191721654586395,3.610124082002255e-05,3.3163066569062824e-05,0.0004903777881844,0.2402801356583239,-0.2223976516915274
1,7,1,6.971115395029257,1.6160284597781456e-05,0.00010187334181,0.0001795801149686,-0.0213954305044469,0.6045561625484784
1,7,2,11.306368348213006,7.88672732038555e-05,9.978514283818702e-06,0.0005542308460786,0.8915721637342208,0.0424504639589868
1,9,0,5.276210561725132,3.120248224430935e-05,2.73532210260162e-05,0.0004925200238055,0.2179308181984883,-0.2405626399755395
