step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5557554290661918,0.00023616075367507877,0.0003908405701714864,0.0015628346242125939,-0.010143960173150755,-0.03544580347113658
1,1,0.6378405060668233,0.0002851531485286352,0.00012351032117796927,0.004174928070794779,-0.005491292433772303,-0.06831520660676536
1,2,0.8872507723563645,0.0009755683478804863,0.00011039610873977675,0.001945161476348897,0.18676360347300774,-0.025794869632515968
2,0,1.0299050855043814,0.00020666301922466775,0.00017336359633418359,0.0015866029963255666,-0.036134306503698164,-0.014278194141778592
2,1,1.1838496915060552,0.00021363299230224607,7.161866482545884e-05,0.004707100211934311,-0.034972413816269005,-0.056830255883785936
2,2,1.6212797115086588,0.0006762162378923353,6.500619293713508e-05,0.0013766407303574487,0.31285117256469946,-0.025441044796681286
3,0,1.514602108611356,0.00018053949074571128,0.00013093827188254237,0.0017654434437067627,-0.0497199243577439,-0.011513548677377286
3,1,1.7554194770750637,0.00016893777276068446,6.676085168232004e-05,0.004886055506257753,-0.05378607162787955,-0.0382782408950138
3,2,2.398387514201307,0.0005503187514682064,4.950667914593291e-05,0.0011436990883118992,0.43569446520181454,-0.038075043648805006
5,0,2.5234768803737007,0.00011791804480310482,7.923205067239834e-05,0.0018709098258459073,-0.0442238295042476,-0.006086680791700845
5,1,2.9924981760699914,9.179959554378508e-05,3.8648560602939e-05,0.004727696282289284,-0.10318649385406407,-0.010162734679317964
5,2,4.155443326104543,0.00044106818699399307,3.5283673372359304e-05,0.0009441141383892223,0.7069694097474883,-0.05156923248740029
7,0,3.644662610435505,7.76310864103087e-05,5.176527808630795e-05,0.0016748129611145446,-0.046494578056529096,-0.0011665433723620528
7,1,4.355359992345319,7.80561770076236e-05,2.8238888548543496e-05,0.004628131617942424,-0.136708957314075,0.02075206947789889
7,2,6.09536725522776,0.0003478216905682359,2.0306798102417567e-05,0.0007420541269222895,0.9660747849900055,-0.0061245883813548984
9,0,4.87948440968138,5.006613245446079e-05,3.602879842722704e-05,0.00134621031837067,-0.05510444497427711,0.005565658859534172
9,1,5.8087928177500325,6.549434613984101e-05,2.4104530572844836e-05,0.00425351185314604,-0.14231855966639445,0.08773408258893774
9,2,8.097410791119167,0.000256570523328688,1.3653077498030435e-05,0.0005923039882398457,1.1504176800671948,0.10732022128117613
11,0,6.057787767679256,3.318854202789642e-05,2.4352611981159098e-05,0.00109634312086785,-0.06532690897893859,0.011335515869489839
11,1,7.223394090548172,4.49147062514995e-05,2.3601921112988746e-05,0.0038564771753629326,-0.11485421938110506,0.16246386243045968
11,2,10.578165434231849,0.00017806485338898748,1.2145524789391815e-05,0.0004916766501297732,1.283222756781175,0.2559543411510454
14,0,7.292023296379594,2.8079081564608356e-05,1.4682240342023936e-05,0.000887857823098002,-0.142729708900684,0.006074660556066312
14,1,8.6491324388708,4.281770583927692e-05,2.565925337706549e-05,0.0033770383972039674,-0.1725055131320992,0.28874877437668284
14,2,14.685217776063276,0.0001167070762052752,1.1887482028145326e-05,0.000422322766321202,1.474900479488554,0.45441199899952595
18,0,8.045969271844616,3.381765294556757e-05,8.420327190606123e-06,0.0007339588578288287,-0.25087558871792853,0.015588626910781559
18,1,9.56475902011727,7.440757920889013e-05,3.278289050431346e-05,0.002925188072351305,-0.36138174328573197,0.4263070605268822
18,2,16.968903678565372,9.386138036954978e-05,1.5201399759590116e-05,0.00043109810018015566,1.6041785144462144,0.6435932345263105
