step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.5200151742614925,7.519643800217895e-05,0.0005390641251591353,0.0010814364505545712,0.028105860356850847,0.11501313362396356
1,1,0.8526462664680339,0.00023821475285852828,0.00014985813935369243,0.0010149731158158115,0.11893623518422466,-0.01593607940610762
1,2,1.1027138003020063,0.00018256065756551244,0.00013061867335595692,0.0006344003859458314,0.10681386089665681,-0.030716345219256844
2,0,1.0010501407471788,0.00010910475564659993,0.0003294595731403633,0.00077387013954158,0.04081652109915059,0.17751804340606067
2,1,1.660266135724166,0.00017306521819542285,8.471980929280367e-05,0.0008424668795318906,0.18973741629738666,-0.052154599840045134
2,2,2.3458116193141003,9.175778611771074e-05,6.666359087076868e-05,0.00032850680304133504,0.17048975525498258,-0.09277566317550057
3,0,1.4499148539062152,0.00010961073013073657,0.00020483390355399345,0.0006227597482448641,0.03046562948094984,0.20335651219401493
3,1,2.4858777643459997,0.0001320812593616429,8.382968798452432e-05,0.0008139890991299634,0.25223235610772093,-0.09949638328849103
3,2,3.745432011191895,6.942670776688169e-05,5.1948896659832536e-05,0.0002530994503502347,0.256927768506763,-0.15974055635533785
5,0,2.392257892085562,9.64023580884596e-05,0.0001054428814394492,0.0006364692574912489,-0.05243203999741715,0.23287081125057885
5,1,4.292488609782226,8.530427579552309e-05,7.599977842417979e-05,0.0007673945739718192,0.3614799875357872,-0.20742626406753797
5,2,6.704136363853766,5.7633207400334295e-05,3.4414483925332525e-05,0.00018559737296603294,0.45962644827394095,-0.15797207531464771
7,0,3.3018043569057567,0.00013595458007011234,6.696359254775486e-05,0.0008449938367972693,-0.18983026259615388,0.21325677218574396
7,1,5.900111857163418,6.097726400294864e-05,6.027542419653672e-05,0.0006362528292071021,0.4307276243130499,-0.2736828119509295
7,2,9.571865921627237,6.0985918571315535e-05,2.430247076293162e-05,0.00015312385805111743,0.7206610379762963,-0.08120439523590692
9,0,3.926385774136963,0.00019892498524114147,5.5805382848222375e-05,0.001202203302976578,-0.354494446729359,0.18849043444069052
9,1,8.029888793852756,5.265919932843416e-05,2.4882814241430187e-05,0.00047528556119280754,0.5970644553633233,-0.19209267083778592
9,2,12.552822241538092,7.383480371617289e-05,2.228497546210386e-05,0.0001829470927165655,1.138152892944239,0.21964854705400358
11,0,4.3209759388843025,0.00031724351292801146,5.732340507077499e-05,0.0015685846512027083,-0.5391300216454366,0.1702527743882544
11,1,8.941968389123598,4.052013621656038e-05,1.5608057585766935e-05,0.00043284706427669273,0.5785553749370922,-0.1195775653615718
11,2,13.541372476142222,7.399940495471091e-05,2.7044038013457813e-05,0.0002014728716422991,1.2466158031086814,0.41365336714964496
14,0,4.776162937498757,0.0004237010379519532,6.219365485331631e-05,0.002107240486419088,-0.7409369569808412,0.08490905098273858
14,1,9.583038185291858,4.2533953626241613e-05,1.3434998623663932e-05,0.00036733111970838837,0.6305889789819956,-0.1353898832530228
14,2,14.258347257363088,8.187368938086533e-05,4.204766415820027e-05,0.0002447670814155067,1.3898335017617616,0.644569070126484
18,0,5.332475691574334,0.0005335533284329933,7.258715593010643e-05,0.0027127696008305093,-0.9687446125833705,-0.04120100627110739
18,1,10.273733271540749,4.3023748660320584e-05,1.0530780616571345e-05,0.0002531182148440209,0.6848222276043432,-0.12584633444431623
18,2,15.060541584223971,7.88672957106768e-05,5.4763423907846234e-05,0.00026558945642050013,1.4457905426802848,0.8739222668995932
